village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Rajpura (235),0,14,1,3,12,0,0,7,8,0,0,1,14,0,0,0,15,13,2,13,2,15,0,0,0,15,0
Dhaon Kothi (120),0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Chandpur (165),0,1,1,0,2,0,0,1,1,0,0,0,2,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Jabli (217),0,8,0,0,8,0,0,6,2,0,0,0,8,0,0,0,8,6,2,7,1,8,0,0,0,8,0
Bandla (194),0,6,0,0,6,0,0,2,4,0,0,5,1,0,0,0,6,4,2,1,5,6,0,0,0,6,0
Dhar Tatoh (112),0,20,1,4,17,0,0,13,8,0,0,0,21,0,0,0,21,12,9,13,8,21,0,0,0,21,0
Tikri (123),0,4,0,2,2,0,0,4,0,0,0,0,4,0,0,0,4,4,0,4,0,4,0,0,0,4,0
Gahar (124),0,4,1,0,4,1,0,4,1,0,0,1,3,1,0,0,5,3,2,5,0,5,0,0,0,5,0
Baloh (127),0,1,3,0,4,0,0,1,3,0,0,0,4,0,0,0,4,4,0,4,0,4,0,0,0,4,0
Nalag (131),0,1,1,0,2,0,0,1,1,0,0,1,1,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Panjgain (126),0,9,2,1,8,2,0,8,3,0,0,2,9,0,0,0,11,11,0,11,0,11,0,0,0,11,0
Manar (137),0,35,1,3,32,1,0,27,9,0,0,1,32,3,0,0,36,28,8,27,9,36,0,0,0,36,0
Lag (250),0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,2,2,0,2,0,2,0,0,0,2,0
Jamli (252),0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Kacholi (264),0,14,1,1,13,1,0,9,6,0,0,1,11,3,0,0,15,9,6,10,5,15,0,0,0,15,0
Nauni (224),0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Barog (187),0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Oel (197/1),0,2,0,0,1,1,0,2,0,0,0,0,1,1,0,0,2,2,0,2,0,2,0,0,0,2,0
Bamta (201),0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Ropa (125),0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Kanaun (121),0,7,1,0,8,0,0,4,4,0,0,2,6,0,0,0,8,8,0,8,0,8,0,0,0,8,0
Barmana (128),0,2,1,1,2,0,0,2,1,0,0,0,3,0,0,0,3,3,0,3,0,3,0,0,0,3,0
Bhatehr Uparli (129),0,2,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Laghat (132),0,9,4,1,12,0,0,9,4,0,0,2,11,0,0,0,13,12,1,12,1,13,0,0,0,13,0
Bagi (180),0,19,0,4,15,0,0,12,7,0,0,0,19,0,0,0,19,16,3,17,2,19,0,0,0,18,1
Lunu Kanaita (158),0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Jukhala (39),0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Nalwar (48),0,8,0,0,8,0,0,7,1,0,0,0,8,0,0,0,8,8,0,6,2,8,0,0,0,8,0
Tepra (3),0,25,0,3,22,0,0,19,6,0,0,1,24,0,0,0,25,21,4,18,7,25,0,0,0,25,0
Dabar (4),0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
