village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Yejgaon,0,0,130,15,88,27,79,51,0,77,53,0,1,129,0,1,129,1,,21,109,44,86,49,81,75,55,41,89
Karwan,0,0,70,1,60,9,47,23,0,35,35,1,0,69,0,0,70,0,,13,57,46,24,28,42,30,40,13,57
Wedi Rith,0,0,70,12,50,8,50,20,0,22,48,4,1,65,1,4,65,0,,14,56,48,22,34,36,35,35,10,60
Chak Dahegaon,0,0,70,2,51,17,55,15,0,39,31,0,0,70,0,0,70,1,,22,48,45,25,39,31,32,38,28,42
Bhejgaon,0,0,77,0,69,8,51,25,1,47,30,0,1,76,0,0,77,0,,26,51,43,34,43,34,38,39,28,49
Chikhali Mal,0,0,48,6,41,1,35,13,0,20,28,0,1,47,0,0,48,0,,39,9,26,22,47,1,35,13,44,4
Chitegaon,0,0,23,4,19,0,16,7,0,16,7,0,0,23,0,0,23,0,,19,4,11,12,23,0,15,8,23,0
Belgata Mal,0,0,38,7,31,0,31,7,0,18,20,1,0,37,0,0,37,0,,32,6,20,18,38,0,24,14,38,0
Ushrala Chak,0,1,57,15,41,2,29,29,0,26,32,0,4,54,0,0,58,0,,43,15,41,17,56,2,32,26,53,5
Maroda,1,0,74,0,31,44,11,64,0,14,62,3,57,15,0,0,75,0,,30,46,64,12,54,22,66,10,42,34
Dabgaon Makta,0,0,47,1,36,10,47,0,0,33,14,0,2,45,0,0,47,0,,5,42,46,1,12,35,26,21,3,44
Bhadurni,0,0,16,5,11,0,12,4,0,0,16,0,0,16,0,1,15,0,,11,5,10,6,15,1,16,0,16,0
Kosambi,0,0,72,13,47,12,39,33,0,5,67,6,21,45,0,16,56,0,,62,10,33,39,71,1,67,5,68,4
Sintala,0,0,73,0,57,16,51,22,0,42,31,0,0,73,0,0,73,0,,23,50,73,0,42,31,33,40,33,40
Tadbhuj,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,,0,1,0,1,1,0,0,1,1,0
Junasurla,0,0,61,0,48,13,43,18,0,37,24,1,2,58,0,0,61,0,,50,11,59,2,61,0,43,18,61,0
Rajoli,0,0,18,0,15,3,12,6,0,11,7,0,0,18,0,0,18,0,,0,18,6,12,2,16,6,12,4,14
Nawegaon Bhujala,0,0,23,0,18,5,22,1,0,13,10,0,0,23,0,0,23,0,,7,16,6,17,9,14,13,10,3,20
Padzari Chak,0,0,8,1,7,0,1,7,0,2,6,0,5,3,0,0,8,0,,8,0,2,6,7,1,0,8,8,0
Pipari Dixit,0,0,6,0,6,0,5,1,0,2,4,0,2,4,0,0,6,0,,1,5,5,1,2,4,3,3,1,5
Murmadi,0,0,38,0,32,6,29,9,0,12,26,0,0,38,0,1,37,0,,9,29,23,15,22,16,16,22,2,36
Kombadwahi Rith,0,0,5,0,5,0,5,0,0,2,3,0,0,5,0,0,5,0,,0,5,4,1,1,4,2,3,0,5
Khandala Ryt.,0,0,23,0,20,3,12,11,0,10,13,0,0,23,0,0,23,0,,3,20,23,0,8,15,12,11,14,9
Korambi,0,0,6,0,6,0,0,6,0,1,5,0,4,2,0,0,6,0,,6,0,0,6,6,0,0,6,6,0
Gadisurla,0,0,51,0,43,8,34,17,0,26,25,0,0,51,0,0,51,0,,7,44,51,0,16,35,23,28,22,29
Mankapur,0,0,37,0,27,10,8,29,0,5,32,0,10,27,0,0,37,0,,29,8,7,30,30,7,4,33,34,3
Chak Ghosari,0,0,11,0,7,4,4,6,1,2,9,0,3,8,0,0,11,0,,6,5,3,8,8,3,4,7,7,4
Churul Tukum,0,0,3,0,3,0,3,0,0,2,1,0,0,3,0,0,3,0,,0,3,2,1,0,3,0,3,0,3
Dahegaon Mal,0,1,31,0,19,13,4,28,0,0,32,0,19,13,0,0,32,0,,31,1,2,30,32,0,24,8,32,0
Chak Katwan,0,0,30,1,17,12,0,30,0,0,30,0,5,25,0,0,30,0,,28,2,5,25,30,0,2,28,30,0
Borchandli,0,0,29,7,22,0,0,29,0,0,29,0,23,6,0,0,29,0,,26,3,2,27,24,5,0,29,27,2
Chak Bembal,0,0,5,3,2,0,0,5,0,1,4,0,2,3,0,0,5,0,,5,0,0,5,4,1,0,5,5,0
Bhawarala,0,2,37,0,32,7,33,6,0,29,10,0,0,39,0,0,39,0,,4,35,39,0,10,29,23,16,22,17
Antargaon Paradwahi,0,9,20,0,27,2,23,6,0,13,16,0,0,29,0,0,29,0,,8,21,29,0,17,12,10,19,3,26
Yergaon Alias Belgaon,0,0,7,4,3,0,1,6,0,2,5,0,5,2,0,0,7,0,,7,0,2,5,4,3,0,7,7,0
Bhagwanpur (Punarwasan),0,0,25,0,10,15,0,25,0,0,25,0,8,17,0,0,25,0,,25,0,1,24,25,0,3,22,25,0
Naleshwar mokasa,0,8,37,0,32,13,29,16,0,27,18,0,2,43,0,0,45,0,,3,42,45,0,27,18,24,21,15,30
