village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Jamgaon Kh,0,0,37,7,30,0,0,37,0,12,25,12,23,2,0,0,37,36,1,1,36,18,19,2,35,34,3
Keli,0,0,19,2,17,0,0,19,0,7,12,1,18,0,0,0,19,19,0,0,19,3,16,0,19,15,4
Yensa,0,0,25,4,21,0,0,25,0,3,22,1,24,0,0,0,25,25,0,0,25,21,4,0,25,20,5
Ralegaon,0,2,41,9,34,0,2,41,0,4,39,7,31,5,0,0,43,43,0,5,38,24,19,3,40,43,0
Ekarjuma,0,0,18,2,15,1,0,18,0,9,9,1,17,0,0,0,18,18,0,0,18,12,6,0,18,16,2
Bamarda,0,0,10,2,8,0,0,10,0,2,8,3,7,0,0,0,10,10,0,0,10,4,6,0,10,9,1
Mandavgurhad,0,0,19,1,18,0,0,19,0,5,14,6,13,0,0,0,19,19,0,0,19,11,8,2,17,19,0
Mowada,0,0,16,0,16,0,0,15,1,1,15,8,8,0,0,0,16,16,0,0,16,10,6,0,16,15,1
Talegaon,0,2,69,20,51,0,0,71,0,14,57,3,58,10,0,0,71,68,3,6,65,52,19,4,67,67,4
Atmurdi,0,0,74,9,65,0,0,74,0,14,60,23,51,0,0,0,74,74,0,0,74,44,30,0,74,67,7
Dindoda Khurd,0,6,105,35,76,0,7,104,0,23,88,2,95,14,0,0,111,108,3,15,96,79,32,5,106,101,10
Sakhara (Raja),0,0,20,0,20,0,0,19,1,5,15,10,9,0,0,0,19,20,0,0,20,10,10,0,20,20,0
Surla,0,3,58,7,46,8,3,58,0,10,51,2,44,15,0,0,61,57,4,10,51,38,23,2,59,59,2
Sonegaon,0,7,64,17,54,0,4,67,0,13,58,27,41,3,0,0,71,71,0,0,71,38,33,15,56,67,4
Kekapur Rith,0,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,2,2,0,0,2,1,1,0,2,2,0
Akola,0,0,20,1,19,0,0,20,0,5,15,4,16,0,0,0,20,20,0,0,20,11,9,0,20,19,1
Kem,0,0,18,3,15,0,0,18,0,1,17,0,18,0,0,0,18,18,0,0,18,11,7,0,18,17,1
Wadadha Society,0,0,11,4,7,0,1,10,0,0,11,3,7,1,0,0,11,10,1,0,11,6,5,1,10,9,2
Yerkheda,0,3,17,4,16,0,0,20,0,11,9,5,15,0,0,0,20,20,0,0,20,10,10,3,16,18,2
Wathoda,1,1,44,14,32,0,3,43,0,16,30,0,39,7,0,0,46,46,0,2,44,31,15,1,45,40,6
Jalka,0,0,19,2,17,0,0,19,0,8,11,13,6,0,0,0,19,19,0,0,19,14,5,1,18,18,1
Takali Vibhutrao,0,1,18,5,14,0,2,17,0,4,15,8,10,1,0,0,19,19,0,0,19,13,6,6,13,19,0
Umari Raiyyatwari,0,0,19,1,18,0,0,19,0,2,17,0,19,0,0,0,19,19,0,0,19,14,5,0,19,18,1
Wadadhamal,0,0,15,4,11,0,0,15,0,3,12,2,12,1,0,0,15,15,0,0,15,7,8,1,14,14,1
Ukharda,0,1,18,3,15,1,0,19,0,4,15,9,7,3,0,0,19,19,0,0,19,10,9,2,17,19,0
Tadala Bopapur,0,1,18,3,16,0,0,19,0,1,18,5,14,0,0,0,19,19,0,0,19,8,11,0,19,15,4
Soit,0,0,18,1,17,0,0,18,0,4,14,7,11,0,0,0,18,18,0,0,18,10,8,0,18,16,2
Pimpalgaon Maroti,0,4,65,17,49,3,1,68,0,8,61,6,50,13,0,0,69,68,1,0,69,64,5,11,58,67,2
Mangali Deotale,0,0,19,4,15,0,2,17,0,2,17,3,15,1,0,0,19,19,0,0,19,7,12,1,18,13,6
Majara Rai,0,2,45,5,42,0,0,47,0,5,42,12,34,1,0,0,47,47,0,0,47,29,18,0,47,43,4
Mhasala,0,1,18,3,16,0,0,19,0,7,12,4,14,1,0,0,19,19,0,0,19,11,8,2,17,19,0
Kosarsar,0,7,83,14,76,0,9,81,0,28,62,17,55,18,0,0,90,90,0,4,86,49,40,6,84,88,2
Dongargaon,0,0,19,3,16,0,0,19,0,6,13,3,16,0,0,0,19,19,0,0,19,11,8,0,19,16,3
Bori,0,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,2,2,0,0,2,0,2,0,2,2,0
Bodakha,0,0,19,4,15,0,0,19,0,5,14,5,11,3,0,0,19,19,0,0,19,8,11,5,14,16,3
Abamakta,0,0,18,0,18,0,0,18,0,4,14,11,7,0,0,0,18,18,0,0,18,9,9,4,14,17,1
Barvha,0,1,18,4,15,0,1,18,0,1,18,6,10,3,0,0,19,19,0,0,19,7,12,4,15,16,3
Bopapur,0,3,41,9,35,0,12,32,0,9,35,8,31,5,0,0,44,44,0,15,29,27,17,5,39,43,1
Chak Kawadapur,0,0,19,5,14,0,1,18,0,3,16,0,19,0,0,0,19,19,0,0,19,13,6,2,17,19,0
Kalamgavhan,0,5,71,14,62,0,0,76,0,5,71,12,55,9,0,0,76,76,0,1,75,60,16,0,76,72,4
Khambada,0,7,115,15,107,0,8,114,0,22,100,28,74,20,0,0,122,119,3,3,119,76,46,6,116,109,13
Madheli,0,0,70,11,59,0,0,70,0,17,53,9,61,0,0,0,70,70,0,0,70,38,32,2,68,70,0
Pauni,0,0,18,2,16,0,0,18,0,5,13,11,7,0,0,0,18,18,0,0,18,8,10,1,17,17,1
Salori,0,0,26,5,21,0,0,26,0,7,19,0,25,1,0,0,26,26,0,0,26,18,8,0,26,23,3
Susa,0,1,24,12,12,1,1,24,0,3,22,8,12,5,0,0,25,25,0,1,24,23,2,7,18,22,3
Tumgaon,0,0,70,15,55,0,0,70,0,24,46,12,55,3,0,0,70,70,0,0,70,30,40,3,67,64,6
Wadadha Tukum,0,0,3,0,3,0,0,3,0,0,3,1,2,0,0,0,3,3,0,0,3,1,2,0,3,3,0
Yewati,0,0,19,5,14,0,0,19,0,2,17,5,14,0,0,0,19,19,0,0,19,10,9,1,18,15,4
Hirapur,0,0,19,6,13,0,0,19,0,3,16,6,13,0,0,0,19,19,0,0,19,13,6,3,16,17,2
Borgaon Deshpande,0,0,19,8,11,0,0,19,0,1,18,5,9,5,0,0,19,19,0,6,13,19,0,5,14,19,0
Kumbhari Rith,0,2,16,1,17,0,1,17,0,10,8,3,14,1,0,0,18,17,1,2,16,11,7,0,18,17,1
Jamgaon,0,8,57,8,57,0,7,58,0,9,56,22,39,4,0,0,65,65,0,2,63,35,30,6,59,63,2
Pimpalgaon Singaru,0,1,26,3,24,0,0,27,0,2,25,7,20,0,0,0,27,27,0,0,27,9,18,3,24,23,4
Aambhora Rith,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
Fattapur,0,5,28,6,27,0,4,29,0,10,23,6,22,5,0,0,33,33,0,2,31,21,12,1,32,30,3
Khairgaon,0,0,20,2,18,0,0,20,0,4,16,0,20,0,0,0,20,20,0,0,20,15,5,2,18,20,0
Khapari,0,11,59,11,59,0,2,68,0,17,53,20,47,3,0,0,70,70,0,0,70,33,37,0,70,61,9
Kharwad,0,5,78,16,59,8,0,82,1,9,74,8,65,10,0,0,83,76,7,13,70,58,25,0,83,79,4
Naideo,0,0,15,4,11,0,0,15,0,4,11,4,11,0,0,0,15,15,0,0,15,7,8,0,15,14,1
Bandara,0,1,69,12,58,0,0,70,0,17,53,14,55,1,0,0,70,70,0,0,70,45,25,1,69,65,5
Charurkhati,0,0,39,10,29,0,0,39,0,14,25,9,29,1,0,0,39,39,0,0,39,24,15,1,38,38,1
Khanji,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0
Marda,0,9,63,5,61,6,3,69,0,11,61,14,51,7,0,0,72,68,4,5,67,42,30,8,64,65,7
Mohabala,0,4,52,8,48,0,1,55,0,12,44,5,42,9,0,0,56,56,0,0,56,26,30,0,56,51,5
Pardi,0,5,66,11,46,14,2,69,0,0,71,0,57,14,0,0,71,64,7,21,50,58,13,0,71,71,0
Borgaon Bhosale,0,4,23,3,17,7,0,27,0,0,27,0,27,0,0,0,27,0,27,9,18,23,4,0,27,27,0
Gunjala,0,5,56,7,44,10,1,60,0,0,61,0,48,13,0,0,61,54,7,16,45,47,14,0,61,61,0
Nandara Sakhara saza,0,0,23,4,19,0,2,21,0,1,22,0,18,5,0,0,23,23,0,0,23,16,7,0,23,23,0
Tulana,0,11,39,19,31,0,4,46,0,4,46,0,40,10,0,0,50,50,0,11,39,33,17,0,50,49,1
Ekona,0,0,19,4,15,0,0,19,0,2,17,0,13,6,0,0,19,18,1,3,16,14,5,0,19,19,0
Pimpalgaon Rith,0,0,33,14,19,0,0,33,0,3,30,0,26,7,0,0,33,33,0,5,28,30,3,0,33,32,1
Nimsada,0,3,48,15,36,0,17,34,0,0,51,0,41,10,0,0,51,51,0,14,37,31,20,0,51,51,0
