village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Gournagar,0,27,1,3,25,0,0,28,0,27,1,3,25,0,0,16,11,0,,28,0,23,5,28,0,26,2,28,0
Paharmura,0,0,20,0,20,0,0,12,8,17,3,0,0,20,0,16,4,0,,20,0,14,6,20,0,10,10,20,0
Khowai,0,29,20,2,46,1,0,47,2,45,4,4,25,20,0,29,20,0,,49,0,43,6,49,0,28,21,49,0
Sonatala,0,36,4,0,40,0,0,38,2,38,2,0,36,4,0,8,32,0,,40,0,40,0,40,0,30,10,40,0
Uttar Padmabil,0,14,0,0,14,0,0,14,0,13,1,1,13,0,0,1,13,0,,14,0,13,1,14,0,12,2,14,0
Dhalabil,0,15,0,0,15,0,0,15,0,14,1,1,13,1,0,12,3,0,,15,0,13,2,15,0,15,0,15,0
Ganki,0,58,12,8,62,0,0,70,0,69,1,12,46,12,0,31,39,0,,70,0,61,9,70,0,57,13,70,0
Uttar Ramchandraghat,0,13,4,0,17,0,0,15,2,15,2,1,12,4,0,15,2,0,,17,0,15,2,17,0,7,10,17,0
Purba Ramchandraghat,0,32,16,0,48,0,0,47,1,43,5,1,31,16,0,31,17,0,,48,0,35,13,48,0,41,7,48,0
Lakshminarayanpur,0,13,5,1,17,0,0,18,0,18,0,0,13,5,0,3,14,0,,18,0,18,0,18,0,12,6,18,0
Paschim Singichhera,0,80,22,4,98,0,0,102,0,95,7,7,74,21,0,43,59,0,,102,0,77,25,102,0,98,4,102,0
Shantinagar,0,33,0,0,33,0,0,33,0,27,6,4,28,1,0,30,3,0,,33,0,24,9,33,0,33,0,33,0
Purba Singichhera,0,23,12,0,35,0,0,35,0,31,4,2,21,12,0,24,11,0,,35,0,24,11,35,0,35,0,35,0
