village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Nawadihkataitoli,2,68,30,5,70,25,22,78,0,80,20,17,60,23,0,44,56,0,,99,1,71,29,100,0,76,24,100,0
Tati,0,2,4,0,4,2,0,6,0,6,0,1,1,4,0,4,2,0,,6,0,4,2,6,0,6,0,6,0
Sirsi,2,106,51,13,94,52,74,81,4,129,30,41,66,52,1,68,90,0,,159,0,112,47,159,0,146,13,159,0
Perwantoli,0,2,1,0,3,0,1,2,0,2,1,1,1,1,0,0,3,0,,3,0,3,0,3,0,3,0,3,0
Birri,0,1,2,0,2,1,2,1,0,2,1,0,1,2,0,1,2,0,,3,0,2,1,3,0,2,1,3,0
Dumri,2,69,15,8,66,12,16,67,3,65,21,8,66,12,1,43,42,0,,86,0,75,11,86,0,59,27,86,0
Chiraiyan,0,16,8,2,20,2,10,12,2,17,7,6,13,5,0,1,23,0,,24,0,18,6,23,1,20,4,24,0
Udni,0,19,7,7,18,1,0,25,1,16,10,4,18,4,0,2,24,0,,26,0,25,1,26,0,23,3,26,0
Katari,0,13,2,1,13,1,8,7,0,12,3,3,10,2,0,0,15,0,,15,0,9,6,14,1,15,0,15,0
Khetli,0,23,13,7,21,8,13,22,1,31,5,8,18,10,0,15,21,0,,36,0,25,11,33,2,31,5,36,0
Ratasilli,0,8,12,4,12,4,16,4,0,15,5,4,5,11,0,5,15,0,,20,0,18,2,20,0,19,1,20,0
Bandua,0,12,11,1,13,9,13,10,0,17,6,2,10,11,0,6,17,0,,23,0,11,12,19,4,20,3,23,0
Kothi,0,19,16,1,23,11,28,7,0,35,0,3,16,16,1,8,26,0,,32,3,16,19,27,8,31,4,35,0
Jonkidohar,0,1,1,0,1,1,0,2,0,2,0,0,1,1,0,1,1,0,,1,1,2,0,2,0,2,0,2,0
Nichitpur,0,3,5,1,7,0,4,4,0,4,4,0,3,5,0,0,8,0,,8,0,7,1,8,0,5,3,8,0
Jurmu,0,36,12,3,43,2,1,46,1,36,12,8,32,8,0,16,32,1,,48,0,45,3,48,0,36,12,48,0
Karni,0,120,22,18,118,6,4,133,5,107,35,11,123,8,1,49,92,0,,141,1,135,7,142,0,112,30,142,0
Akasi,0,87,38,8,95,22,5,114,6,76,49,5,99,21,0,77,48,0,,125,0,120,5,123,0,60,65,125,0
Jairagi,0,37,11,7,34,7,1,46,1,42,6,1,42,5,0,24,24,0,,48,0,47,1,48,0,32,16,48,0
Majhgaon,0,14,5,3,15,1,2,16,1,14,5,4,14,1,0,9,10,0,,19,0,17,2,19,0,16,3,19,0
Kararwani,0,13,1,4,9,1,0,14,0,9,5,4,10,0,0,1,13,0,,14,0,13,1,14,0,13,1,14,0
