village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Simaluguri,66,192,1,235,14,10,21,82,156,250,9,103,45,111,0,143,116,0,,259,0,204,55,242,17,5,254,253,6
Khatarbari,70,180,2,209,31,12,15,118,119,240,12,95,68,89,0,109,143,1,,252,0,211,41,235,17,6,246,242,10
Ladabari,17,84,0,99,2,0,6,61,34,84,17,40,44,17,0,25,76,0,,101,0,94,7,100,1,0,101,98,3
Dalakati,126,464,1,565,25,1,25,264,302,540,51,222,151,218,0,266,325,0,,591,0,511,80,568,23,4,587,569,22
Deurigaon,90,249,2,298,35,8,72,126,143,327,14,102,53,186,0,175,166,1,,341,0,286,55,315,26,5,336,322,19
Sarbaherua,34,250,0,235,45,4,18,144,122,279,5,49,70,165,0,102,182,0,,284,0,228,56,270,14,1,283,268,16
Bholabari,7,173,0,170,10,0,6,91,83,180,0,14,40,126,0,94,86,0,,180,0,152,28,167,13,2,178,169,11
Karaibari,21,106,0,122,2,3,5,70,52,119,8,52,54,21,0,55,72,0,,127,0,112,15,123,4,1,126,119,8
Jhargaon,86,212,5,274,18,11,24,203,76,268,35,138,82,83,0,165,138,1,,303,0,248,55,281,22,3,300,288,15
Mahaliapara,157,183,12,202,109,41,35,218,99,308,44,185,41,126,0,129,223,1,,352,0,312,40,325,27,22,330,337,15
Majorgaon No.1,13,90,0,101,0,2,5,47,51,103,0,30,44,29,0,84,19,0,,103,0,76,27,95,8,3,100,102,1
Nepaligaon,31,77,2,104,5,1,11,50,49,102,8,51,34,25,0,73,37,0,,110,0,94,16,102,8,2,108,107,3
Sowtalgaon,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
No.1 Madhagohain,84,35,7,43,53,30,15,90,21,102,24,92,15,19,0,75,51,0,,126,0,105,21,113,13,12,114,123,3
Geruah,133,249,0,380,2,0,37,192,153,373,9,186,101,95,0,317,65,0,,382,0,288,94,334,48,1,381,371,11
Bongaligaon,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Chengelimari,3,96,1,92,7,1,1,48,51,99,1,4,9,87,0,94,6,0,,100,0,74,26,89,11,0,100,99,1
Chutipara,4,146,0,148,1,1,5,77,68,150,0,9,17,124,0,149,1,0,,150,0,114,36,134,16,1,149,146,4
Garogaon,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,0,1,0,1,1,0
Dhupguri Barigaon,44,268,3,282,22,11,22,170,123,308,7,49,39,227,0,274,41,0,,315,0,229,86,281,34,5,310,313,2
Ai-Thanjhar,586,555,43,757,281,146,144,741,299,1070,114,645,138,401,0,815,369,3,,1184,0,933,251,1030,154,76,1108,1163,21
