village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Barodiyo Tumen,0,5,49,1,48,5,9,45,0,47,7,6,36,12,2,0,52,54,0,29,25,54,0,51,3,54,0
Berkhedi Tumen,0,12,82,2,85,8,16,79,0,83,12,14,60,20,3,0,91,94,1,34,61,95,0,89,6,95,0
Bamnai Haweli,0,9,119,2,115,11,15,113,0,109,19,9,71,48,0,0,128,126,2,48,80,128,0,124,4,128,0
Mulla Khedi,0,7,44,1,45,5,7,44,0,45,6,8,30,13,0,0,51,50,1,32,19,49,0,34,17,51,0
Balnai,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,2,2,0,1,1,2,0
Itwa,0,0,2,0,2,0,0,2,0,0,2,0,0,2,0,0,2,2,0,1,1,2,0,1,1,2,0
Satau Khedi,0,0,4,0,2,2,0,4,0,3,1,0,1,3,0,0,4,4,0,3,1,4,0,0,4,4,0
Bhonra Kachhi,0,14,133,16,128,3,24,122,1,144,3,19,80,47,0,2,143,134,13,121,25,146,1,142,5,147,0
Takneri,0,3,76,10,65,4,13,65,1,74,5,4,41,33,0,2,77,72,7,54,25,78,0,78,1,78,1
Bamooriya Shadora,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
Madhana Khiriya,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,2,2,0,2,0,2,0
Nagau Khedi,0,0,21,0,21,0,0,21,0,17,4,0,11,10,1,0,20,21,0,1,20,20,0,21,0,21,0
Sikandra,0,0,4,0,4,0,0,4,0,4,0,0,3,1,0,0,4,4,0,3,1,4,0,4,0,4,0
