village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Bheh Guri,172,35,0,185,13,9,3,62,142,207,0,179,17,11,0,163,44,0,,203,4,191,16,204,3,108,99,178,29
Silpukhuri,148,452,0,571,26,3,322,19,259,600,0,206,183,211,0,253,347,0,,600,0,510,90,556,44,180,420,572,28
