village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Isartoda,0,0,14,1,11,2,0,11,3,14,0,0,14,0,0,0,14,0,,9,5,11,3,14,0,10,4,14,0
Ahir Khedi,0,0,3,1,2,0,0,3,0,3,0,1,2,0,0,0,3,0,,2,1,2,1,3,0,2,1,3,0
Badarpur,0,0,36,5,31,0,0,27,9,30,6,1,32,3,0,0,36,0,,30,6,22,14,36,0,35,1,35,1
Ram Nagar,0,5,86,30,61,0,0,64,27,77,14,10,76,5,0,0,91,0,,69,22,56,35,88,3,76,15,84,7
Raghupur,0,0,9,4,5,0,0,8,1,8,1,0,7,2,0,0,9,0,,7,2,6,3,7,2,8,1,8,1
Nimkhedi,0,0,2,1,1,0,0,2,0,2,0,0,2,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Govindpura,0,0,6,0,6,0,0,3,3,6,0,0,6,0,0,0,6,0,,4,2,5,1,6,0,6,0,6,0
Rajpura,0,1,6,2,5,0,0,6,1,5,2,3,4,0,0,0,7,0,,5,2,4,3,7,0,7,0,7,0
Rampura,0,1,2,1,2,0,0,2,1,2,1,1,2,0,0,0,3,0,,3,0,1,2,2,1,3,0,3,0
Shujalgarh,0,0,3,0,3,0,0,2,1,3,0,0,3,0,0,0,3,0,,3,0,1,2,3,0,3,0,3,0
Parsoliya,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Sompur,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Raghopura,0,3,27,3,27,0,0,23,7,27,3,7,22,1,0,0,30,0,,23,7,20,10,30,0,27,3,30,0
Khajuri,0,1,4,0,5,0,0,5,0,5,0,2,3,0,0,0,5,0,,4,1,5,0,5,0,5,0,5,0
Rajna Khedi,0,1,2,0,3,0,0,2,1,2,1,1,2,0,0,0,3,0,,2,1,1,2,3,0,3,0,3,0
Daurana,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Udaypuri,0,1,4,3,2,0,0,3,2,4,1,3,2,0,0,0,5,0,,5,0,4,1,5,0,5,0,5,0
Bhaisana,0,0,3,2,1,0,0,2,1,2,1,0,3,0,0,0,3,0,,2,1,3,0,3,0,2,1,3,0
Khiriya,0,0,2,0,2,0,0,2,0,1,1,0,2,0,0,0,2,0,,2,0,0,2,2,0,2,0,2,0
Bhulay,0,0,9,0,9,0,0,4,5,5,4,2,7,0,0,0,9,0,,7,2,5,4,8,1,7,2,9,0
Sanotiya,0,3,130,27,101,5,0,81,52,108,25,5,115,13,0,0,133,0,,106,27,78,55,132,1,119,14,127,6
Shripura,0,1,16,2,14,1,0,12,5,16,1,2,15,0,0,0,17,0,,13,4,11,6,17,0,17,0,16,1
Palpur,0,0,8,1,7,0,0,6,2,6,2,0,8,0,0,0,8,0,,7,1,3,5,8,0,8,0,8,0
Barrya,0,2,32,7,26,1,0,24,10,30,4,3,26,5,0,0,34,0,,27,7,19,15,31,3,34,0,31,3
Chanpura,0,5,160,49,116,0,0,107,58,157,8,15,146,4,0,0,165,0,,134,31,100,65,156,9,149,16,155,10
Semra,0,1,81,12,70,0,0,64,18,80,2,2,80,0,0,0,82,0,,72,10,48,34,81,1,76,6,81,1
Mer Khedi,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Mohmmadpur,0,1,9,1,9,0,0,3,7,9,1,3,7,0,0,0,10,0,,9,1,4,6,10,0,10,0,10,0
Prem Garh,0,0,5,1,4,0,0,5,0,5,0,0,5,0,0,0,5,0,,3,2,2,3,5,0,4,1,5,0
Sawat Khedi,0,0,7,2,4,1,0,4,3,7,0,1,6,0,0,0,7,0,,7,0,3,4,7,0,7,0,7,0
Shorampura,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,,2,0,2,0,1,1,2,0,2,0
Chanda Khedi,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Mohanpur,0,0,5,1,4,0,0,4,1,5,0,0,5,0,0,0,5,0,,4,1,2,3,5,0,5,0,5,0
Ditalwada,0,2,5,3,4,0,0,5,2,7,0,3,4,0,0,0,7,0,,6,1,4,3,7,0,6,1,6,1
Chauopada,0,0,25,8,15,2,0,21,4,21,4,0,22,3,0,0,25,0,,20,5,13,12,23,2,20,5,21,4
Khairai,0,0,4,1,3,0,0,2,2,4,0,0,4,0,0,0,4,0,,4,0,1,3,4,0,3,1,4,0
Gaumukh,0,17,162,50,128,1,0,146,33,164,15,26,144,9,0,0,179,0,,149,30,109,70,177,2,163,16,163,16
Barkheda,0,1,136,19,113,5,1,89,47,130,7,21,112,4,0,0,137,0,,111,26,96,41,137,0,134,3,135,2
Bhera Khedi,0,2,4,0,6,0,0,5,1,6,0,2,4,0,0,0,6,0,,5,1,2,4,6,0,5,1,5,1
Dhirdeh,0,0,3,1,2,0,0,2,1,3,0,0,3,0,0,0,3,0,,3,0,0,3,3,0,2,1,3,0
Laxamanpura,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,0,1,1,0,1,0,1,0,1,0
Puraina,0,3,53,20,36,0,0,45,11,53,3,7,49,0,0,0,56,0,,46,10,32,24,54,2,52,4,56,0
Rampura,0,0,8,2,6,0,0,7,1,8,0,1,5,2,0,0,8,0,,6,2,4,4,8,0,7,1,7,1
Aamliyawada,0,0,5,0,5,0,0,3,2,5,0,1,4,0,0,0,5,0,,5,0,3,2,5,0,5,0,5,0
Karondiya,0,0,5,0,5,0,0,3,2,5,0,0,5,0,0,0,5,0,,4,1,3,2,5,0,5,0,5,0
Kolua,0,0,3,0,3,0,0,3,0,3,0,0,3,0,0,0,3,0,,1,2,1,2,3,0,3,0,3,0
Barsat,0,0,10,3,7,0,1,7,2,8,2,1,9,0,0,0,10,0,,9,1,4,6,8,2,10,0,10,0
Bahadargarh,0,2,21,5,18,0,0,14,9,23,0,4,19,0,0,0,23,0,,23,0,9,14,23,0,23,0,22,1
Pipal Khedi,0,0,51,15,36,0,0,37,14,40,11,4,39,8,0,0,51,0,,38,13,30,21,47,4,42,9,43,8
Doba,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Mahu,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Sundar Khedi,0,0,3,1,2,0,0,1,2,2,1,0,3,0,0,0,3,0,,2,1,3,0,3,0,2,1,3,0
Gawari,0,1,17,5,13,0,0,12,6,17,1,2,15,1,0,0,18,0,,17,1,10,8,18,0,18,0,18,0
Parkana,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Barkhedi,0,0,2,0,2,0,0,1,1,2,0,1,1,0,0,0,2,0,,1,1,1,1,2,0,2,0,1,1
Sita Khedi,0,1,6,0,5,2,0,5,2,6,1,1,4,2,0,0,7,0,,5,2,6,1,7,0,6,1,6,1
Basantpura,0,4,54,15,43,0,0,44,14,55,3,5,53,0,0,0,58,0,,43,15,36,22,57,1,52,6,55,3
Sar Sahela,0,1,95,20,75,1,0,73,23,89,7,5,85,6,0,0,96,2,,86,10,55,41,94,2,89,7,90,6
Jairampura,0,1,1,0,2,0,0,2,0,2,0,1,1,0,0,0,2,0,,1,1,1,1,2,0,2,0,2,0
Kadaiya,0,1,1,2,0,0,0,2,0,2,0,1,1,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
