village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dihuri,0,9,1,8,2,0,0,9,1,7,3,0,6,4,0,0,10,10,0,4,6,10,0,10,0,10,0
Piru,0,4,3,5,2,0,3,4,0,5,2,1,2,4,0,0,7,7,0,6,1,7,0,7,0,7,0
Berewa,0,3,2,4,1,0,0,4,1,2,3,0,1,4,0,0,5,5,0,2,3,5,0,2,3,5,0
Makbulpurkhas,0,4,1,3,2,0,0,4,1,2,3,0,3,2,0,0,5,5,0,2,3,5,0,4,1,5,0
Gahna,0,5,1,3,2,1,0,6,0,4,2,2,2,2,0,0,6,6,0,3,3,6,0,4,2,6,0
Hanspura (CT),0,5,0,3,2,0,2,3,0,4,1,0,3,2,0,0,5,5,0,1,4,5,0,4,1,5,0
Jalpura,0,5,0,3,2,0,4,1,0,3,2,0,5,0,0,0,5,5,0,2,3,5,0,3,2,5,0
Bihta,0,6,0,3,3,0,1,5,0,2,4,2,4,0,0,0,6,6,0,1,5,6,0,5,1,6,0
Paranpura,0,4,1,3,2,0,2,3,0,3,2,1,3,1,0,0,5,5,0,3,2,5,0,5,0,5,0
Kamalpur,0,2,1,2,1,0,0,2,1,2,1,0,2,1,0,0,3,3,0,3,0,3,0,3,0,3,0
Ahiyapur,0,19,4,12,9,2,7,16,0,12,11,2,11,10,0,0,23,23,0,15,8,23,0,23,0,23,0
Dindir,0,6,1,4,2,1,1,6,0,4,3,3,3,1,0,0,7,7,0,4,3,7,0,7,0,7,0
Baghoi,0,6,0,4,2,0,0,6,0,4,2,2,2,2,0,0,6,6,0,3,3,6,0,6,0,6,0
Pathraur,0,4,1,2,3,0,0,5,0,4,1,2,1,2,0,0,5,5,0,4,1,5,0,5,0,5,0
Daulalpur Nagauli,0,4,1,4,1,0,1,4,0,4,1,1,2,2,0,0,5,5,0,1,4,5,0,5,0,5,0
Mahuar,0,4,1,3,2,0,4,1,0,2,3,0,3,2,0,0,5,5,0,4,1,5,0,5,0,5,0
Mauari,0,5,0,2,2,1,2,3,0,2,3,1,3,1,0,0,5,5,0,3,2,5,0,5,0,5,0
Jaitpur,0,4,2,3,3,0,3,3,0,4,2,0,3,3,0,0,6,6,0,5,1,6,0,6,0,6,0
Raypur Bandhwa,0,5,0,2,3,0,1,4,0,3,2,1,4,0,0,0,5,5,0,2,3,5,0,5,0,5,0
Haibaspur,0,3,1,3,1,0,0,3,1,3,1,1,2,1,0,0,4,4,0,4,0,4,0,4,0,4,0
