village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Bhukel,1,6,220,0,213,14,87,140,0,173,54,11,119,97,0,17,209,227,0,166,61,227,0,227,0,226,1
Ajagarkhar,0,20,276,0,262,34,152,144,0,244,52,14,111,171,1,46,248,295,1,201,95,294,0,296,0,292,4
Chhirralewa,0,14,224,3,220,15,73,164,1,182,56,11,87,140,1,13,224,238,0,172,66,238,0,237,1,238,0
Chimarkel,0,24,297,1,283,39,147,176,0,261,62,9,124,188,1,47,272,320,3,243,80,322,0,323,0,323,0
Ganekera,0,26,241,0,250,17,107,160,0,211,56,7,107,153,0,12,255,266,1,206,61,267,0,267,0,267,0
Badetemri,0,29,286,3,272,40,122,193,0,244,71,0,127,188,0,18,297,313,2,242,73,315,0,314,1,315,0
Chhirrachunwa,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,1,1,2,0,1,1,2,0,2,0,2,0
Kharora,0,1,1,0,2,0,0,2,0,1,1,0,1,1,0,0,2,2,0,2,0,2,0,2,0,2,0
