village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Andhi,0,0,0,18,3,0,0,21,0,21,0,0,0,21,0,0,21,6,,0,21,4,17,21,0,0,0,21,0
Lalwas,0,0,0,18,1,0,0,18,1,19,0,0,0,19,0,0,19,0,,0,19,4,15,19,0,0,0,19,0
Chawandiya,0,0,0,20,3,0,2,9,12,23,0,0,0,23,12,0,11,0,,6,17,6,15,23,0,0,0,21,2
Sri Ramnagar,0,0,0,15,1,0,0,18,1,16,0,0,0,19,6,0,13,7,,2,17,3,16,19,0,0,0,19,0
Shri Ramgopalpura,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Neemla,0,0,0,1,1,0,0,2,0,2,0,0,0,2,0,0,2,0,,0,2,2,0,2,0,0,0,2,0
Patalwas,0,0,0,8,0,1,0,9,0,9,0,0,0,9,1,0,8,0,,3,6,3,6,9,0,0,0,9,0
Srinagar,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,3,0,,0,3,3,0,3,0,0,0,3,0
Bhagwan Pura,0,0,0,7,2,0,0,9,0,9,0,0,0,9,0,0,9,0,,2,7,7,2,9,0,0,0,9,0
Raipur,0,0,0,8,0,0,0,9,1,8,0,0,0,10,0,0,10,0,,7,3,8,2,10,0,0,0,10,0
Bhawni Khurd,0,0,0,10,0,0,0,10,0,10,0,0,0,10,0,0,10,0,,1,9,0,10,10,0,0,0,10,0
Thali,0,0,0,8,0,0,0,8,0,8,0,0,0,8,0,0,8,0,,0,8,7,1,8,0,0,0,7,1
Nabhawala,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,2,0,,0,2,2,0,2,0,0,0,2,0
Koliwara,0,0,0,5,0,0,1,4,0,5,0,0,0,5,0,0,5,0,,0,5,1,4,5,0,0,0,5,0
Samor,0,0,0,8,0,0,0,8,0,8,0,0,0,8,0,0,8,0,,6,2,4,4,8,0,0,0,8,0
Sarpura,0,0,0,5,0,0,2,3,0,5,0,0,0,5,0,0,5,0,,0,5,2,3,5,0,0,0,5,0
Dagarwara,0,0,0,18,1,0,0,19,0,19,0,1,0,18,2,0,17,0,,2,17,5,14,19,0,0,0,19,0
Sarjoli,0,0,0,21,2,0,0,23,0,23,0,0,0,23,0,0,23,0,,7,16,8,15,23,0,0,0,22,1
Toloopura,0,0,0,6,1,0,1,6,0,7,0,0,0,7,0,0,7,1,,2,5,3,4,7,0,0,0,7,0
Thaulai,0,0,0,4,4,0,0,8,0,8,0,0,0,8,0,0,8,0,,3,5,3,5,8,0,0,0,8,0
