village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
HARIYALA ,0,0,0,3,4,0,3,4,0,7,0,0,0,7,0,0,7,3,4,3,4,7,0,0,0,7,0
Jodhpura,0,0,0,1,8,1,5,5,0,10,0,0,0,10,0,0,10,5,5,2,8,10,0,0,0,10,0
Khora Lardhani,0,0,0,3,13,0,5,11,0,15,1,0,0,16,0,0,16,11,5,11,5,16,0,0,0,16,0
Badigaron Ki Dhani,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
Hanutpura,0,0,0,1,9,0,5,5,0,10,0,0,0,10,0,0,10,7,3,3,7,10,0,0,0,10,0
Todi,0,0,0,1,10,0,4,7,0,11,0,0,0,11,2,0,9,8,3,3,8,11,0,0,0,11,0
Nawalpura,0,0,0,5,9,1,8,7,0,15,0,0,0,15,0,0,15,10,5,10,5,15,0,0,0,15,0
Vidara (Rural),0,0,0,2,4,0,2,4,0,6,0,0,0,6,0,0,6,5,1,4,2,6,0,0,0,6,0
Kareeri,0,0,0,8,29,1,19,19,0,38,0,0,0,38,0,0,38,23,15,19,19,38,0,0,0,38,0
Nithara,0,0,0,2,12,1,10,5,0,14,1,0,0,15,0,0,15,5,10,10,5,15,0,0,0,15,0
Udawala,0,0,0,1,12,0,6,7,0,13,0,0,0,13,1,0,12,8,5,10,3,13,0,0,0,13,0
Let Ka Bas,0,0,0,3,11,0,7,7,0,13,1,0,0,14,0,0,14,5,9,5,9,14,0,0,0,14,0
Mamtori Kalan,0,0,0,2,10,1,7,6,0,12,1,0,0,13,0,0,13,9,4,11,2,13,0,0,0,13,0
Mamtori Khurd,0,0,0,0,2,0,1,1,0,2,0,0,0,2,0,0,2,1,1,1,1,2,0,0,0,2,0
Kalyanpura,0,0,0,1,3,0,2,2,0,4,0,0,0,4,1,0,3,3,1,2,2,4,0,0,0,4,0
Amarsar,0,0,0,2,15,0,10,7,0,17,0,0,0,17,0,0,17,14,3,5,12,17,0,0,0,17,0
Satwas,0,0,0,1,8,0,6,3,0,8,1,0,0,9,0,0,9,3,6,4,5,9,0,0,0,9,0
Chhapra Khurd,0,0,0,0,4,1,0,5,0,5,0,0,0,5,0,0,5,3,2,4,1,5,0,0,0,5,0
Mishrawas,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
Surana,0,0,0,4,11,1,7,9,0,16,0,0,0,16,0,0,16,10,6,5,11,16,0,0,0,16,0
Ghasipura,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
Khojawala,0,0,0,1,11,0,9,3,0,12,0,0,0,12,0,0,12,6,6,2,10,12,0,0,0,12,0
Aspura ,0,0,0,1,6,0,3,4,0,7,0,0,0,7,0,0,7,4,3,4,3,7,0,0,0,7,0
Dhanota,0,0,0,5,15,0,7,13,0,20,0,0,0,20,2,0,18,10,10,15,5,20,0,0,0,20,0
Pathano Ka Bas,0,0,0,0,3,0,2,1,0,2,1,0,0,3,0,0,3,0,3,1,2,3,0,0,0,3,0
Nayan,0,0,0,5,12,1,8,10,0,18,0,0,0,18,4,0,14,10,8,12,6,18,0,0,0,18,0
Bilandarpur,0,0,0,5,14,0,6,13,0,19,0,0,0,19,0,0,19,10,9,8,11,19,0,0,0,19,0
Chimanpura,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
Govindpura Dhabai,0,0,0,2,6,0,3,5,0,7,1,0,0,8,0,0,8,5,3,4,4,8,0,0,0,8,0
