village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Thawariya,0,0,1,37,13,0,46,3,0,0,0,0,1,49,0,0,50,0,,12,38,16,34,45,5,0,0,41,9
Somalsar,0,0,0,26,6,0,26,5,1,0,0,0,0,32,1,0,31,0,,6,26,7,25,23,9,0,0,26,6
Prahlad Pura,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,,0,4,0,4,4,0,0,0,2,2
Gajroopdesar,0,0,0,36,14,0,44,6,0,0,0,3,0,46,3,0,47,0,,12,38,11,39,42,8,0,0,38,12
Talwa,0,0,0,18,7,0,23,2,0,0,0,0,0,24,2,0,23,0,,7,17,6,19,19,6,0,0,23,2
Lalasar,0,0,0,10,1,0,8,3,0,0,0,0,0,11,4,0,7,0,,5,6,3,8,9,2,0,0,8,3
Kurjadi,0,0,0,1,1,0,1,1,0,0,0,0,0,2,1,0,1,0,,0,2,2,0,2,0,0,0,2,0
Gajsukhdesar,0,0,0,29,4,0,30,3,0,0,0,0,0,33,0,0,33,0,,9,24,9,24,26,7,0,0,28,5
Govind Nagar,0,0,0,1,2,0,3,0,0,0,0,0,0,3,0,0,3,0,,0,3,0,3,2,1,0,0,2,1
Udsar,0,0,0,28,14,0,39,3,0,0,0,0,0,42,2,0,40,0,,6,36,7,35,33,9,0,0,39,3
Sajanwasi,0,0,0,5,2,0,6,1,0,0,0,0,0,7,1,0,6,0,,2,5,1,6,6,1,0,0,6,1
Biramsar,0,0,0,9,6,0,14,1,0,0,0,0,0,15,0,0,15,0,,2,13,1,14,13,2,0,0,12,3
Badhnoo,0,0,0,38,12,0,43,7,0,0,0,0,0,50,2,0,48,0,,14,36,9,41,42,8,0,0,45,5
Kuchor Athuni,0,0,0,40,10,0,37,13,0,0,0,0,0,49,2,0,48,0,,16,34,7,43,40,10,0,0,45,5
Bilaniyasar,0,0,0,18,7,0,22,3,0,0,0,0,0,25,0,0,25,0,,9,16,9,16,19,6,0,0,22,3
Bagseoo,0,0,0,13,1,0,13,1,0,0,0,0,0,14,0,0,14,0,,4,10,5,9,11,3,0,0,12,2
Hanumanpura,0,0,0,10,3,0,13,0,0,0,0,0,0,13,0,0,13,0,,2,11,1,12,9,4,0,0,12,1
Dudawas,0,0,0,4,1,0,5,0,0,0,0,0,0,5,0,0,5,0,,2,3,0,5,4,1,0,0,3,2
Kukaniya,0,0,0,34,16,0,46,4,0,0,0,0,0,50,3,0,46,0,,11,39,14,36,46,4,0,0,43,7
Khichiyasar,0,0,0,7,1,1,8,1,0,0,0,1,0,8,0,0,8,1,,1,8,1,8,6,3,0,0,9,0
Bhom Bilaniyasar,0,0,0,5,2,0,7,0,0,0,0,0,0,7,0,0,7,0,,2,5,0,7,7,0,0,0,5,2
Sinyala,0,0,1,28,9,0,35,1,0,0,0,0,0,37,1,0,36,0,,12,25,9,28,29,8,0,0,33,4
RORA,0,0,0,32,11,0,39,4,0,0,0,0,0,43,4,0,39,0,,13,30,10,33,33,10,0,0,39,4
SINJGURU,0,0,0,37,13,0,44,6,0,0,0,0,0,50,2,0,48,0,,12,38,11,39,43,7,0,0,38,12
Jasrasar,0,0,0,30,20,0,47,3,0,0,0,1,0,49,2,0,48,0,,10,39,8,42,40,10,0,0,42,8
Kuchor Aguni,0,0,1,40,10,0,46,4,0,0,0,0,0,50,5,0,45,0,,11,39,10,40,42,8,0,0,45,5
Ankhisar,0,0,0,12,6,0,17,0,1,0,0,0,0,18,2,0,16,0,,4,14,4,13,16,2,0,0,14,4
Mainsar,0,0,0,40,9,1,44,6,0,0,0,0,0,50,1,0,49,0,,8,42,7,43,41,9,0,0,41,9
Kirtasar,0,0,0,23,3,0,23,3,0,0,0,0,0,26,1,0,25,0,,10,16,8,18,23,3,0,0,20,6
Morkhana Athuna,0,0,0,17,7,0,19,4,1,0,0,0,0,24,2,0,22,0,,5,19,8,16,19,5,0,0,17,7
Jhareli,0,0,0,41,9,0,44,6,0,0,0,0,0,50,2,0,48,0,,13,37,9,41,40,10,0,0,43,7
Bhom Maiyasar,0,0,1,5,0,0,4,0,1,0,0,0,0,5,1,0,4,0,,0,5,1,4,4,1,0,0,5,0
Maiyasar,0,0,0,10,1,0,11,0,0,0,0,0,0,11,1,0,10,0,,1,10,1,10,7,4,0,0,9,2
HIMMATASAR,0,0,0,38,9,1,42,6,0,0,0,0,0,48,0,0,48,0,,12,36,8,40,39,9,0,0,36,12
Salundiya,0,0,0,32,11,0,40,3,0,0,0,0,0,43,1,0,42,0,,10,33,12,31,34,9,0,0,38,5
Hiyadesar,0,0,0,7,1,0,7,1,0,0,0,0,0,8,2,0,6,0,,3,5,1,7,6,2,0,0,6,2
Madiya,0,0,0,20,5,0,23,1,1,0,0,0,0,25,2,0,23,0,,7,18,1,24,21,4,0,0,21,4
Bikasar,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
BUDHRO KI DHANI,0,0,0,8,1,0,8,1,0,0,0,0,0,9,0,0,9,0,,2,7,2,7,8,1,0,0,8,1
NOKHA GAON,0,0,0,6,1,0,7,0,0,0,0,0,0,7,0,0,7,0,,1,6,1,6,5,2,0,0,4,3
Lalam Desar Bara,0,0,0,34,14,2,46,4,0,0,0,0,0,50,3,0,47,0,,18,32,10,39,43,7,0,0,42,8
Raisar,0,0,0,4,2,0,6,0,0,0,0,0,0,6,0,0,6,0,,2,4,2,4,4,2,0,0,4,2
Ladhupura,0,0,0,23,6,0,26,3,0,0,0,0,0,29,1,0,28,0,,5,24,8,21,24,5,0,0,24,5
MOONDAR,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,,2,1,0,3,2,1,0,0,3,0
Kakra,0,0,0,41,9,0,46,4,0,0,0,0,0,50,5,0,45,0,,15,35,9,41,39,11,0,0,42,8
Masoori,0,0,0,34,6,0,36,4,0,0,0,0,0,40,3,0,37,0,,12,28,7,33,35,5,0,0,35,5
Chainasar,0,0,0,5,1,0,6,0,0,0,0,0,0,6,0,0,6,0,,1,5,1,5,4,2,0,0,6,0
Dhunpaliya,0,0,0,8,3,0,9,2,0,0,0,0,0,11,0,0,11,0,,3,8,2,9,8,3,0,0,9,2
Hemolaai,0,0,0,2,1,0,2,1,0,0,0,0,0,3,0,0,3,0,,2,1,1,2,2,1,0,0,3,0
Surpura,0,0,0,33,11,0,39,5,0,0,0,0,1,43,2,0,42,0,,18,26,5,39,33,11,0,0,37,7
Charakada,0,0,0,29,21,0,35,15,0,0,0,0,0,50,7,0,43,0,,15,35,10,40,22,28,0,0,44,6
Ghattu,0,0,0,6,1,0,6,1,0,0,0,0,0,7,0,0,7,0,,3,4,0,7,5,2,0,0,5,2
Jaisalsar,0,0,0,16,4,0,14,6,0,0,0,0,0,20,1,0,19,0,,7,13,1,19,17,3,0,0,17,3
Bidasariya,0,0,0,8,2,0,10,0,0,0,0,0,0,10,0,0,10,0,,1,9,3,7,9,1,0,0,10,0
