village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Daithana,0,0,92,0,82,10,92,0,0,1,91,0,23,69,0,0,92,0,,91,1,42,50,92,0,4,88,92,0
Rapka,0,0,92,1,63,28,92,0,0,0,92,0,15,77,0,0,92,0,,57,35,24,68,92,0,36,56,92,0
Bibral,0,0,92,0,63,29,92,0,0,0,92,2,33,57,0,0,92,0,,49,43,51,41,92,0,13,79,92,0
Halki,1,2,139,0,111,31,142,0,0,1,141,0,84,58,1,0,141,0,,8,134,99,43,142,0,5,137,142,0
Hippalgaon,0,0,92,0,82,10,92,0,0,0,92,0,65,27,0,0,92,0,,39,53,92,0,92,0,0,92,92,0
Kalamgaon,0,0,92,0,81,11,91,0,1,0,92,0,27,65,0,0,92,0,,0,92,92,0,92,0,0,92,92,0
Anandwadi,0,0,92,0,85,7,92,0,0,0,92,0,45,47,0,0,92,0,,43,49,91,1,92,0,0,92,92,0
Umardara,0,0,50,0,42,8,49,1,0,0,50,1,18,31,0,0,50,0,,13,37,16,34,50,0,6,44,50,0
Yerol,0,0,92,0,45,47,92,0,0,0,92,0,79,13,0,0,92,0,,24,68,83,9,92,0,3,89,92,0
Dhamangaon,0,0,92,0,44,48,92,0,0,0,92,0,43,49,0,0,92,3,,0,92,82,10,92,0,14,78,92,0
Hisamabad,0,0,50,0,43,7,48,2,0,0,50,0,18,32,0,0,50,0,,8,42,5,45,50,0,2,48,50,0
Talegaon Bori,0,0,28,0,23,5,28,0,0,0,28,0,8,20,0,0,28,0,,6,22,7,21,28,0,0,28,28,0
Ankulga (Syed),0,4,46,0,40,10,50,0,0,0,50,0,14,36,0,0,50,0,,10,40,9,41,50,0,2,48,50,0
Dongargaon (Bori),0,2,48,0,42,8,49,1,0,0,50,0,15,35,0,0,50,0,,10,40,11,39,50,0,9,41,50,0
Sarpharajpur,0,0,50,0,38,12,49,1,0,0,50,0,17,33,0,0,50,0,,10,40,11,39,50,0,2,48,50,0
Ajani Bk.,0,0,92,1,9,82,91,1,0,0,92,1,7,84,0,1,91,0,,0,92,92,0,92,0,21,71,92,0
