village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Lakhamapur,0,0,102,2,51,49,102,0,0,0,102,0,52,50,0,0,102,0,,56,46,37,65,102,0,8,94,102,0
Gavhan,0,0,92,1,62,29,92,0,0,1,91,14,27,51,0,0,92,1,,62,30,60,32,92,0,6,86,92,0
Arajkheda,0,0,93,0,83,10,93,0,0,2,91,2,23,68,3,0,90,1,,70,23,30,63,93,0,22,71,93,0
Bawchi,0,0,102,0,96,6,102,0,0,0,102,8,38,56,0,0,102,0,,24,78,23,79,102,0,33,69,102,0
Kumbhari,0,0,92,1,76,15,92,0,0,0,92,0,0,92,1,0,91,0,,54,38,52,40,92,0,24,68,90,2
Bhandarwadi,0,0,103,1,82,20,103,0,0,0,103,0,43,60,0,0,103,0,,41,62,26,77,103,0,3,100,103,0
Pangaon,0,0,122,0,98,24,122,0,0,0,122,0,54,68,0,0,122,0,,42,80,36,86,122,0,15,107,122,0
Khalangri,0,0,101,0,87,14,101,0,0,0,101,0,48,53,0,0,101,0,,34,67,49,52,101,0,7,94,101,0
Koshtgaon,0,0,92,1,76,15,92,0,0,1,91,3,44,45,0,0,92,0,,22,70,49,43,92,0,12,80,92,0
Divegaon,0,0,92,0,90,2,92,0,0,1,91,0,29,63,0,0,92,0,,0,92,92,0,92,0,3,89,92,0
Shera,0,0,10,0,9,1,10,0,0,0,10,0,4,6,0,0,9,0,,1,9,2,8,10,0,0,10,10,0
Kolgaon,0,0,9,0,7,2,9,0,0,0,9,0,4,5,0,0,9,0,,2,7,2,7,9,0,1,8,9,0
Sumthana,0,0,10,0,8,2,10,0,0,0,10,0,4,6,0,0,10,0,,2,8,1,9,10,0,0,10,10,0
Sindhgaon,0,0,16,0,14,2,15,1,0,0,16,0,4,12,0,0,16,0,,2,14,2,14,16,0,1,15,16,0
Itti,0,1,9,0,9,1,10,0,0,0,10,1,4,5,0,0,9,0,,3,7,2,8,10,0,0,10,10,0
Niwada,0,0,11,0,10,1,11,0,0,0,11,0,4,7,0,1,10,0,,1,10,2,9,11,0,0,11,11,0
Sangvi,0,0,4,0,3,1,4,0,0,0,4,0,1,3,1,0,3,0,,2,2,1,3,4,0,0,4,4,0
Pohregaon,0,1,50,2,44,5,51,0,0,0,51,0,26,25,0,0,51,0,,13,38,13,38,51,0,3,48,51,0
Indarthana,0,0,10,0,8,2,10,0,0,0,10,0,5,5,0,0,10,0,,1,9,3,7,10,0,0,10,10,0
Motegaon,0,0,60,0,49,11,60,0,0,0,60,0,16,44,0,0,60,0,,11,49,4,56,60,0,2,58,60,0
Sarola,0,0,24,0,18,6,24,0,0,0,24,0,9,15,0,0,24,0,,5,19,5,19,24,0,1,23,24,0
Asrachiwadi,0,0,10,0,8,2,10,0,0,0,10,0,2,8,0,0,10,0,,3,7,2,8,10,0,0,10,10,0
Patharwadi,0,0,20,1,17,2,20,0,0,0,20,0,6,14,0,0,20,0,,3,17,5,15,20,0,0,20,20,0
Palsi,0,0,10,0,8,2,10,0,0,0,10,0,3,7,0,0,10,0,,2,8,3,7,10,0,0,10,10,0
Wala,0,0,16,0,14,2,16,0,0,0,16,0,6,10,0,0,16,0,,4,12,4,12,16,0,2,14,16,0
Talni,0,0,7,0,7,0,7,0,0,0,7,0,1,6,0,0,7,0,,1,6,1,6,7,0,0,7,7,0
Muslewadi,0,0,7,0,7,0,7,0,0,0,7,0,1,6,0,0,7,0,,1,6,1,6,7,0,1,6,7,0
Saygaon,0,0,17,1,12,4,17,0,0,0,17,0,3,14,0,0,17,0,,3,14,5,12,17,0,1,16,17,0
Kharola,0,0,40,0,34,6,40,0,0,0,40,0,16,24,0,0,40,0,,8,32,9,31,40,0,2,38,40,0
Dhaweli,0,0,10,0,8,2,10,0,0,0,10,0,3,7,0,0,10,0,,1,9,1,9,10,0,0,10,10,0
Kamkheda,0,0,15,1,10,4,15,0,0,0,15,0,3,12,0,0,15,0,,2,13,4,11,15,0,0,15,15,0
Jawalga,0,0,30,1,22,7,30,0,0,0,30,0,13,17,0,0,30,0,,6,24,8,22,30,0,2,28,30,0
Yeshwantwadi,0,0,24,0,19,5,24,0,0,0,24,0,7,17,0,0,24,0,,5,19,5,19,24,0,0,24,24,0
Vhati,0,0,5,0,5,0,5,0,0,0,5,0,1,4,0,0,5,0,,2,3,2,3,5,0,0,5,5,0
Karepur,0,0,11,0,8,3,11,0,0,0,11,0,2,9,0,0,11,0,,2,9,2,9,11,0,0,11,11,0
Darjiborgaon,0,0,20,0,17,3,20,0,0,0,20,0,8,12,0,0,20,0,,5,15,4,16,20,0,1,19,20,0
Chadgaon,0,0,30,0,26,4,30,0,0,0,30,0,12,18,0,0,30,0,,6,24,6,24,30,0,0,30,30,0
