village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Badodiya Gadri,0,31,37,1,53,14,50,18,0,52,16,41,12,15,0,0,68,57,11,42,26,68,0,65,3,68,0
Khandaurapur,0,15,12,3,21,3,21,3,3,23,3,18,3,6,0,0,27,24,3,18,9,27,0,25,1,26,1
Darapur,0,1,2,0,2,1,2,1,0,3,0,1,1,1,0,0,3,3,0,1,2,3,0,3,0,2,1
Bager,0,33,33,0,56,10,50,14,2,54,11,41,10,14,0,0,66,57,9,47,19,64,0,62,4,63,3
Amipur,0,6,6,0,9,3,7,5,0,11,1,9,0,3,0,0,12,10,2,6,6,12,0,10,2,11,1
Rasulpura,0,13,13,5,16,5,20,5,1,22,4,17,4,3,0,0,25,22,4,16,10,26,0,24,2,25,1
Kasampura,0,8,5,5,7,1,12,1,0,11,2,9,1,3,0,0,13,11,2,6,7,13,0,13,0,12,1
Dauniya,0,7,10,0,16,1,10,7,0,14,3,10,3,3,0,0,15,13,4,14,3,17,0,17,0,17,0
Kanda Khedi,0,1,2,0,3,0,3,0,0,3,0,1,1,1,0,0,3,3,0,2,1,3,0,3,0,3,0
Sobha Khedi,0,5,4,1,3,5,5,4,0,8,1,7,1,1,0,0,9,7,2,7,2,9,0,7,2,8,1
Bhagwanpur,1,12,16,0,26,2,21,4,4,27,2,20,2,7,0,0,29,25,4,22,7,28,0,28,1,28,1
Guradiya Rupchand,0,6,6,3,9,0,11,0,1,11,1,7,2,3,0,0,12,10,2,6,6,12,0,11,1,11,1
Arniya Daud,0,8,3,1,9,1,7,4,0,8,3,10,0,1,0,0,10,7,4,8,3,11,0,10,1,10,1
