village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Surpala [Gogaon],0,7,47,1,39,14,15,23,16,42,12,8,16,30,0,0,54,1,,51,3,33,21,54,0,41,13,48,6
Mangrul Khurd,0,2,17,2,15,2,5,14,0,18,1,5,10,4,0,0,19,0,,17,2,10,9,19,0,18,1,19,0
Khedikhurd [Nawalpura],0,28,63,4,86,1,40,48,3,72,19,34,31,26,1,0,87,0,,87,4,58,33,89,2,76,15,80,11
Borgaon [Bilkheda],1,2,21,0,20,4,7,9,8,18,6,3,9,12,0,0,23,0,,22,2,9,15,24,0,17,7,22,2
Thibgaon Khurd,0,29,68,6,92,0,27,70,1,78,20,39,41,17,0,0,80,0,,97,1,55,43,98,0,89,9,98,0
Retwa,0,5,83,8,47,33,25,52,11,82,6,11,18,59,0,1,87,0,,74,14,30,58,88,0,77,11,88,0
Tema,0,0,57,4,41,12,5,40,12,50,7,0,15,42,0,0,57,0,,40,17,31,26,55,2,45,12,39,18
Dayalpura,0,19,121,15,117,8,54,83,3,110,30,38,52,50,0,1,139,0,,119,21,100,40,138,2,120,20,139,1
Mahammadpur,0,22,68,1,87,2,36,54,0,61,29,26,31,33,0,0,90,0,,80,10,60,30,89,1,83,7,90,0
Songaon,0,1,26,6,18,3,11,15,1,23,4,3,12,12,0,0,27,0,,21,6,13,14,26,1,23,4,25,2
Thibgaon Bujurg,0,38,119,14,120,23,49,100,8,125,32,46,43,68,0,0,157,0,,141,16,115,42,151,6,145,12,155,2
NIMWADI,0,2,4,0,5,1,3,2,1,5,1,2,2,2,0,0,6,0,,5,1,2,4,6,0,6,0,6,0
Silotiya,0,14,36,1,49,0,16,34,0,36,14,20,11,19,0,0,50,0,,45,5,38,12,49,1,47,3,48,2
Behrampura,0,8,50,9,44,5,13,36,9,51,7,11,18,29,0,0,58,0,,49,9,24,34,57,1,54,4,49,9
Badgaon [Nagjhiri],0,39,184,18,188,17,93,127,3,178,45,59,90,74,1,0,222,1,,206,17,136,87,222,1,197,26,219,4
Kundiya,0,0,2,0,2,0,0,2,0,1,1,0,2,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Kharda,0,16,64,8,72,0,22,57,1,63,17,24,35,21,0,0,80,0,,77,3,61,19,79,1,74,6,79,1
Balapur,0,0,14,0,13,1,3,9,2,11,3,0,11,3,0,0,14,0,,12,2,6,8,13,1,12,2,11,3
Jamnya Gowadi,0,29,249,39,232,7,91,179,8,211,67,47,126,105,0,0,278,0,,248,30,205,73,277,1,242,36,277,1
Temarna,0,25,164,14,140,35,84,102,3,153,36,28,77,84,0,0,189,0,,168,21,74,115,189,0,166,23,182,7
Rohini,0,0,21,3,15,3,7,13,1,16,5,1,16,4,0,0,21,0,,19,2,9,12,21,0,21,0,18,3
Dongargaon Khurd,1,9,103,7,87,19,56,52,5,101,12,13,32,67,0,0,112,0,,95,18,52,61,113,0,97,16,109,4
Manchar,0,1,4,1,4,0,0,5,0,5,0,2,2,1,0,0,5,0,,2,3,0,5,5,0,2,3,2,3
Gopalpura,0,1,23,1,20,3,8,15,1,20,4,3,7,14,0,0,24,0,,22,2,17,7,24,0,23,1,23,1
Gopalpura [Temarna],0,0,5,0,5,0,1,4,0,3,2,0,1,4,0,0,5,0,,5,0,1,4,4,1,4,1,5,0
Signur,0,0,2,0,1,1,0,2,0,2,0,0,0,2,0,0,2,0,,2,0,1,1,2,0,2,0,2,0
Pipalai,0,5,40,1,44,0,16,25,4,38,7,6,15,24,0,0,45,0,,39,6,19,26,45,0,41,4,35,10
Limwadi,0,19,33,7,43,1,18,33,0,39,12,25,14,13,0,0,52,0,,47,4,34,17,51,0,47,4,51,0
Nagjhiri,0,9,38,5,41,1,16,31,0,34,13,13,21,13,0,0,46,0,,45,2,25,22,47,0,43,4,46,1
Gadaghat,0,3,20,3,16,4,10,13,0,20,3,4,5,14,0,0,23,0,,18,5,14,9,23,0,20,3,22,1
Bilali,0,30,76,12,90,4,29,77,0,79,27,38,38,30,0,0,106,0,,98,8,53,53,104,2,94,12,104,2
Sollana,0,27,94,6,110,5,39,82,0,96,25,34,58,29,0,0,121,0,,113,8,81,40,120,1,103,18,121,0
Ghugariya Khedi,0,18,48,8,58,0,19,47,0,51,15,22,27,17,0,0,66,0,,55,11,47,19,65,1,55,11,66,0
Isakpura,0,17,34,5,46,0,19,32,0,35,16,22,15,14,0,0,50,0,,48,3,33,18,51,0,35,16,51,0
Dawalgaon,0,29,64,5,83,5,25,67,1,73,20,31,39,23,0,0,93,0,,85,8,63,30,92,1,78,15,93,0
Gyaspura[Gadaghat],0,3,8,0,11,0,2,8,1,9,2,3,5,3,0,0,11,0,,9,2,8,3,11,0,10,1,11,0
Sibar,0,1,2,0,3,0,1,2,0,3,0,0,3,0,0,0,3,0,,3,0,3,0,3,0,3,0,3,0
Julawaniya,0,24,20,6,37,1,13,31,0,31,13,27,6,11,0,0,44,0,,41,3,26,18,44,0,42,2,44,0
Bheelkheda,0,20,104,8,111,5,33,89,2,91,33,31,56,37,0,0,120,0,,107,17,102,22,121,3,118,6,124,0
Sultanpura,0,1,43,7,29,8,18,26,0,34,10,3,25,16,0,0,44,0,,36,8,21,23,42,2,42,2,44,0
Bilkheda,0,1,1,0,2,0,2,0,0,2,0,1,0,1,0,0,2,0,,2,0,0,2,2,0,2,0,2,0
Jamshedpura,0,0,12,0,10,2,9,3,0,9,3,0,4,8,0,0,12,0,,10,2,8,4,11,1,11,1,12,0
Mausampura,0,6,45,1,49,1,22,28,1,38,13,13,27,11,0,1,49,0,,50,1,37,14,50,1,45,6,51,0
Rupkheda,0,46,123,16,141,12,63,99,7,133,36,64,56,49,0,0,169,0,,151,18,80,89,164,5,160,9,169,0
Guawdi,0,1,14,1,13,1,2,12,1,8,7,1,8,6,0,0,15,0,,15,0,10,5,15,0,12,3,15,0
Mahumandli,0,10,37,7,37,3,15,29,3,41,6,11,24,12,0,0,47,0,,41,6,24,23,46,1,42,5,46,1
Shahbajpura,0,4,5,2,7,0,2,7,0,8,1,4,2,3,0,0,9,0,,9,0,1,8,9,0,8,1,9,0
Awali [Bistan],0,3,23,4,18,4,16,10,0,22,4,4,7,15,0,0,26,0,,21,5,15,11,25,1,24,2,26,0
Umar Khali,0,5,8,2,11,0,4,9,0,10,3,6,4,3,0,0,12,0,,11,2,11,2,13,0,13,0,13,0
Penpur,0,15,49,7,51,6,26,37,1,55,9,20,25,19,0,0,64,0,,60,4,29,35,64,0,59,5,63,1
Ghatti [Bistan],0,7,20,3,24,0,11,16,0,20,7,8,13,6,0,0,27,0,,24,3,18,9,24,3,24,3,27,0
Rajpura Nagjhiri,0,12,29,4,37,0,11,30,0,36,5,16,17,8,0,0,41,0,,36,5,25,16,41,0,39,2,41,0
Bistan,0,19,21,5,35,0,15,25,0,32,8,22,9,9,0,0,40,0,,38,2,13,27,40,0,37,3,40,0
Kukdol,0,2,5,1,4,2,3,3,1,7,0,2,1,4,0,0,7,0,,5,2,1,6,7,0,5,2,6,1
Udaipur,0,1,6,0,6,1,2,5,0,6,1,3,1,3,0,0,7,0,,6,1,4,3,7,0,4,3,7,0
Jagannathpura,0,6,8,2,12,0,5,9,0,10,4,6,1,7,0,0,14,0,,12,2,7,7,14,0,14,0,14,0
Piparkheda,0,5,14,0,18,1,8,10,1,15,4,6,9,4,0,0,19,0,,17,2,7,12,19,0,18,1,19,0
Janjalya,0,1,5,0,6,0,2,4,0,5,1,1,5,0,0,0,6,0,,6,0,6,0,6,0,6,0,6,0
Daul,0,6,5,0,11,0,7,4,0,9,2,6,3,2,0,0,11,0,,11,0,8,3,11,0,11,0,11,0
Amba [Deola],0,1,6,1,5,1,1,6,0,6,1,2,2,3,0,0,7,0,,6,1,5,2,7,0,6,1,7,0
Deoli,0,3,12,0,13,2,11,3,1,13,2,3,6,6,0,0,15,0,,13,2,8,7,14,1,10,5,15,0
Shahpura [Deoli],0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Khedikhanpura,0,1,16,0,17,0,4,12,1,13,4,1,5,11,0,0,17,0,,17,0,11,6,17,0,16,1,17,0
Mangariya,0,3,16,0,19,0,9,10,0,15,4,3,11,5,0,0,19,0,,18,1,14,5,19,0,14,5,19,0
Dasnawal [Takhat],0,24,76,6,86,8,30,69,1,81,19,29,37,33,1,0,98,0,,95,5,57,43,99,1,88,12,100,0
Lakhi,0,31,45,9,60,7,21,54,1,61,15,35,20,21,0,0,76,0,,65,11,45,31,76,0,70,6,76,0
Jojankhedi,0,11,33,6,33,5,20,23,1,38,6,11,17,16,0,0,44,0,,40,4,27,17,44,0,34,10,44,0
Agarbai,0,0,8,0,7,1,5,3,0,8,0,1,1,6,0,0,8,0,,8,0,2,6,8,0,6,2,8,0
Moghan,0,9,34,1,41,1,19,24,0,34,9,13,16,14,0,0,43,0,,42,1,20,23,43,0,29,14,43,0
Chhatalgaon Khurd,0,2,4,1,5,0,2,4,0,7,0,2,2,2,0,0,5,0,,7,0,4,3,7,0,7,0,7,0
Badgaon [Signur],0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,2,0,,2,0,0,2,2,0,2,0,2,0
