village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Raichiahi Akaspur,0,0,72,65,7,0,19,53,0,63,9,3,60,9,0,0,72,72,0,36,36,72,0,71,1,72,0
Pansala,0,0,25,22,3,0,4,21,0,25,0,1,22,2,0,0,25,25,0,17,8,25,0,25,0,25,0
Bhairwar,0,0,66,58,8,0,23,43,0,64,2,5,54,7,1,0,65,66,0,58,8,66,0,66,0,65,1
Iniar,0,0,32,30,2,0,13,19,0,28,4,4,24,4,0,0,32,32,0,30,2,32,0,32,0,32,0
Neema,0,0,61,54,7,0,30,31,0,47,14,3,50,8,0,0,61,58,3,45,16,61,0,60,1,58,3
Sherpur,0,0,9,6,3,0,3,6,0,7,2,1,6,2,0,0,9,9,0,0,9,9,0,9,0,9,0
Suja,0,0,34,31,3,0,9,25,0,30,4,4,24,6,0,0,34,34,0,7,27,34,0,33,1,31,3
Shahpur,0,0,56,50,6,0,19,37,0,50,6,6,41,9,0,0,56,56,0,7,49,56,0,54,2,56,0
Sikandarpur,0,0,45,44,1,0,12,33,0,43,2,4,34,7,0,0,45,45,0,2,43,45,0,44,1,45,0
Shamsuddinpur,0,0,8,8,0,0,2,6,0,8,0,1,7,0,0,0,8,8,0,1,7,8,0,8,0,8,0
Lakho,0,0,84,72,12,0,28,56,0,73,11,9,63,12,0,0,84,84,0,52,32,84,0,84,0,84,0
Chilmil,0,0,66,57,9,0,19,47,0,57,9,4,53,9,0,0,66,66,0,43,23,66,0,65,1,66,0
Rajaura,0,0,15,12,3,0,4,11,0,13,2,2,10,3,0,0,15,15,0,3,12,15,0,14,1,15,0
Ajhaur,0,0,107,89,18,0,29,78,0,99,8,6,84,17,0,0,107,106,1,35,72,107,0,105,2,107,0
Amraur Kiratpur,0,0,96,88,8,0,30,66,0,88,8,8,74,14,0,0,96,96,0,50,46,95,1,96,0,95,1
Bagwara,0,0,53,48,5,0,18,35,0,52,1,4,41,8,0,0,53,53,0,8,45,53,0,53,0,53,0
Bari Sanwak,0,0,72,62,10,0,27,45,0,65,7,10,56,6,0,0,72,72,0,19,53,72,0,70,2,72,0
Khamhar,0,0,101,89,12,0,51,49,1,91,10,8,77,16,0,0,101,101,0,66,35,101,0,101,0,101,0
Bandwar,0,0,89,77,12,0,28,61,0,84,5,6,67,16,0,0,89,89,0,46,43,88,1,87,2,88,1
Ekhtiarpur,0,0,30,25,5,0,9,21,0,27,3,5,20,5,0,0,30,30,0,21,9,30,0,30,0,30,0
Basdeopur,0,0,26,22,4,0,7,19,0,25,1,2,19,5,0,0,26,26,0,14,12,26,0,26,0,26,0
Bharra,0,0,52,50,2,0,18,34,0,48,4,3,42,7,0,0,52,52,0,27,25,52,0,50,2,51,1
Manka Salempur,0,0,10,10,0,0,4,6,0,10,0,1,8,1,0,0,10,10,0,10,0,10,0,10,0,10,0
Koria,0,0,14,14,0,0,6,8,0,12,2,2,9,3,0,0,14,14,0,0,14,14,0,14,0,14,0
Milki,0,0,15,13,2,0,3,12,0,15,0,0,14,1,0,0,15,15,0,15,0,15,0,15,0,14,1
Kaith,0,0,90,76,14,0,26,63,1,80,10,9,69,12,0,0,90,89,1,49,41,90,0,89,1,90,0
Narhi Chak,0,0,3,3,0,0,0,3,0,2,1,0,3,0,0,0,3,3,0,3,0,3,0,3,0,3,0
