village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Salempur (160),0,0,0,80,0,126,0,0,206,36,170,0,4,202,1,17,188,178,28,186,20,206,0,0,0,6,200
Naushahra (162),0,0,0,61,14,125,0,46,154,170,30,0,1,199,0,0,200,187,13,186,14,194,6,0,0,8,192
Rathali (332),0,0,0,0,1,199,0,0,200,58,142,0,0,200,0,0,200,139,61,0,200,0,200,0,0,0,200
Rattu Wala (167),0,0,0,200,0,0,155,45,0,200,0,0,1,199,0,0,200,200,0,200,0,200,0,0,0,4,196
Rampur Ranyan (144),0,0,0,176,2,22,0,141,59,176,24,0,0,200,0,0,200,196,4,178,22,179,21,0,0,175,25
Saidupur (148),0,0,0,154,46,0,0,2,198,175,25,0,0,200,0,0,200,200,0,200,0,200,0,0,0,200,0
Bakala (142),0,0,0,1,0,199,0,1,199,34,166,0,0,200,0,0,200,71,129,2,198,1,199,0,0,1,199
Salehpur (188),0,0,0,60,0,140,40,20,140,63,137,0,0,200,0,0,200,94,106,60,140,60,140,0,0,2,198
Bana Bahadurpur (186),0,0,0,200,0,0,135,45,20,200,0,0,0,200,0,0,200,200,0,200,0,200,0,0,0,200,0
Pammu Wala (184),0,0,0,182,18,0,5,0,195,86,114,0,0,200,0,0,200,200,0,198,2,200,0,0,0,135,65
Sadiqpur (157),0,0,0,197,3,0,136,60,4,200,0,0,0,200,0,0,200,200,0,200,0,200,0,0,0,199,1
Sangauli (178),0,0,0,163,35,2,3,6,191,198,2,0,0,200,0,0,200,200,0,199,1,200,0,0,0,200,0
Todarpur (175),0,0,0,0,177,23,0,0,200,200,0,0,0,200,0,0,200,200,0,197,3,200,0,0,0,161,39
