village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Shahzadpur (109),0,0,0,0,27,173,0,2,198,96,104,0,12,188,4,0,196,0,,200,0,38,162,200,0,0,0,25,175
Kharwan (314),0,0,0,200,0,0,6,194,0,200,0,0,6,194,0,0,200,0,,200,0,200,0,200,0,0,0,31,169
Mamli (322),0,0,0,200,0,0,103,92,5,200,0,0,29,171,0,0,200,0,,200,0,200,0,200,0,0,0,104,96
Malakpur Bangar (268),0,0,1,12,72,116,0,9,191,150,50,0,1,197,0,1,199,0,,185,15,88,112,198,2,0,2,10,190
Prithipur (231),0,0,0,5,1,194,0,1,199,73,127,0,25,175,0,0,200,2,,200,0,52,148,200,0,0,0,5,195
Taharpur Kalan (28),0,0,0,118,82,0,40,155,5,200,0,0,0,200,2,0,198,2,,184,16,184,16,200,0,0,0,3,197
Ramgarh Alias Arjun Majra (186),0,0,0,18,39,144,2,2,197,192,9,0,1,200,0,0,201,0,,191,10,189,12,199,2,0,0,24,177
Mandauli Gagar (103),0,0,0,3,0,197,0,0,200,16,184,0,7,193,0,0,200,0,,200,0,187,13,200,0,0,0,3,197
Kot Sarkari (188),0,0,0,2,0,198,0,2,198,43,157,0,0,200,0,0,200,0,,199,1,32,168,200,0,0,0,1,199
Ganauli (309),0,0,0,188,4,17,57,1,151,202,7,0,2,207,0,1,208,3,,60,149,209,0,209,0,0,0,53,156
Lopon (219),0,0,0,163,36,1,0,3,197,190,10,0,3,197,0,0,200,2,,200,0,198,2,199,1,0,0,8,192
Khanpura (213),0,0,0,169,31,0,20,88,92,199,1,1,6,193,1,0,199,1,,195,5,195,5,200,0,0,0,136,64
Tugalpur (192),0,0,0,4,3,193,0,105,95,199,1,0,1,199,0,1,199,0,,8,192,181,19,200,0,1,0,11,189
Mukaribpura (317),0,0,0,192,8,0,6,128,66,200,0,0,29,171,0,0,200,0,,200,0,200,0,200,0,0,0,141,59
Kishanpura Majra,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,2,0,,2,0,2,0,2,0,0,0,0,2
Darpur (17),0,0,0,1,8,192,0,3,198,76,125,0,16,185,0,0,201,1,,135,66,73,128,167,34,0,0,5,196
Salempur Kohi (33),0,0,0,4,71,125,0,8,192,120,80,0,31,169,0,0,200,0,,182,18,37,163,200,0,0,0,3,197
Nahar Taharpur (211),0,0,0,0,200,0,0,6,194,180,20,1,0,199,0,0,200,0,,185,15,200,0,200,0,0,0,0,200
