village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Smail Pur,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Palli,0,0,9,0,7,2,0,9,0,4,5,0,0,9,0,0,9,0,,6,3,3,6,9,0,9,0,9,0
Kartholi,0,7,17,0,22,2,0,23,1,11,13,0,0,24,0,0,24,0,,19,5,14,10,23,1,24,0,20,4
Tarore,0,3,17,1,14,5,0,20,0,4,16,0,0,20,0,0,20,0,,7,13,7,13,20,0,20,0,18,2
Gowal,0,5,11,4,12,0,0,16,0,14,2,0,0,16,0,0,16,0,,16,0,11,5,15,1,16,0,1,15
Birpur,0,0,11,0,10,1,0,11,0,7,4,0,0,11,0,0,11,0,,6,5,5,6,10,1,11,0,11,0
Meen Sarkar,0,1,14,0,12,3,0,15,0,2,13,0,0,15,0,0,15,0,,3,12,7,8,15,0,15,0,15,0
Meen Charkan,0,8,8,0,5,11,0,16,0,5,11,0,0,16,0,0,16,0,,9,7,6,10,16,0,16,0,16,0
Bari,0,0,25,0,21,4,0,25,0,2,23,0,0,25,0,0,25,0,,8,17,15,10,25,0,25,0,25,0
Rajpur Kolar,0,4,1,0,4,1,0,5,0,1,4,0,0,5,0,0,5,0,,3,2,4,1,5,0,5,0,5,0
