village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Bhensia,0,0,100,43,50,7,2,77,21,100,0,1,36,63,0,0,89,81,19,87,13,100,0,74,26,100,0
Hathat,0,0,100,40,50,10,2,76,22,98,2,1,40,59,0,0,95,79,21,88,12,100,0,74,26,100,0
Sikandarpur,0,0,100,42,48,10,1,78,21,98,2,2,39,59,0,0,98,87,13,85,15,99,0,81,19,100,0
Salempur Bangar,0,0,100,43,49,8,0,79,21,98,2,2,13,85,0,0,100,85,15,90,10,99,0,77,23,100,0
Gajgola Nanak Bari,0,0,100,43,50,7,3,71,26,96,4,1,21,78,0,0,96,84,16,89,11,100,0,77,23,100,0
Khanpur Kasba Ahatmali,1,0,99,46,47,7,4,67,29,94,6,0,11,89,0,0,100,91,9,90,10,100,0,29,71,100,0
Tajpur Mafi,0,0,100,48,47,5,2,78,20,99,1,0,15,85,0,0,100,81,19,85,15,100,0,16,84,100,0
Umri,0,0,100,39,50,11,4,74,22,92,8,0,32,68,0,0,100,83,17,90,10,100,0,20,80,100,0
Dhanupura,0,0,100,49,42,9,6,84,10,96,4,4,37,59,0,0,100,79,21,76,24,100,0,32,68,100,0
Shahalampur,0,0,100,44,43,13,2,80,17,96,4,0,27,73,0,0,100,91,9,90,10,100,0,23,77,99,1
