village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Manohar Pur (99),0,0,0,3,181,16,125,73,2,200,0,0,8,192,4,0,196,200,0,184,16,200,0,100,0,200,0
Baroli (57),0,0,0,0,179,21,100,100,0,200,0,0,0,200,0,0,200,196,4,185,15,200,0,100,0,200,0
Sewaha (3),0,0,0,0,195,5,101,99,0,200,0,0,3,197,0,0,200,195,5,188,12,200,0,100,0,200,0
Bibipur (17),0,0,0,5,176,19,124,74,2,200,0,0,23,177,4,0,196,200,0,191,9,200,0,100,0,199,1
Brah Khurd (73),0,0,0,2,176,22,131,67,2,200,0,0,9,191,4,0,196,200,0,184,16,200,0,100,0,200,0
Ponkar Kheri (10),0,0,0,0,181,18,102,96,1,199,0,0,8,191,1,0,198,198,1,189,10,199,0,98,1,199,0
Kharak Ramji (68),0,0,0,0,179,21,200,0,0,200,0,0,0,200,0,0,200,117,83,179,21,200,0,0,0,200,0
Nidana (66),0,0,0,0,182,18,104,96,0,200,0,0,5,195,1,0,199,199,1,193,7,200,0,100,0,200,0
Rajpura (7),0,0,0,0,192,8,106,93,1,200,0,0,9,191,2,0,198,195,5,191,9,200,0,100,0,200,0
Shahpur (92),0,0,0,2,187,11,101,99,0,200,0,0,13,187,3,0,197,199,1,189,11,200,0,100,0,200,0
Jiwanpur (93),0,0,0,0,187,13,112,84,4,200,0,0,2,198,2,0,198,199,1,197,3,197,3,100,0,200,0
Darya Wala (3),0,0,0,3,177,20,122,75,3,200,0,0,2,198,2,0,198,199,1,193,7,200,0,100,0,200,0
