village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Ganga Khedi,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
Hinoti Sadak,0,2,2,0,2,2,4,0,0,4,0,2,2,0,0,0,4,4,0,1,3,3,1,4,0,4,0
Bagsi,0,41,45,23,37,26,72,14,0,79,7,39,18,29,0,0,86,74,12,41,45,79,7,75,11,86,0
Sagoni Kalan,0,3,3,2,2,2,0,6,0,5,1,3,0,3,0,0,6,5,1,0,6,5,1,6,0,6,0
Ankia,0,7,7,3,6,5,6,8,0,12,2,5,2,7,0,0,14,11,3,2,12,12,2,14,0,14,0
Jagmeri,0,1,1,1,0,1,2,0,0,2,0,1,0,1,0,0,2,1,1,1,1,2,0,2,0,2,0
Bijawan Kalan,0,0,6,2,2,2,6,0,0,4,2,0,4,2,0,0,6,5,1,0,6,6,0,6,0,6,0
Mankhiyai,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
Ganyari,0,2,2,1,1,2,4,0,0,4,0,2,0,2,0,0,4,3,1,3,1,4,0,4,0,4,0
Semra Bheropura,0,6,4,3,4,3,10,0,0,9,1,6,0,4,0,0,10,8,2,7,3,9,1,10,0,10,0
Amalya,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
Khajuria Ramdas,0,1,3,1,2,1,3,1,0,4,0,1,1,2,0,0,4,4,0,1,3,3,1,2,2,4,0
Bamhori,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
Imalia Narendra,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
Bamhora,0,2,6,1,4,3,3,5,0,7,1,2,3,3,0,0,8,8,0,2,6,7,1,6,2,8,0
Jamusar Kalan,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
Jhikariya Khurd,0,0,2,1,0,1,2,0,0,2,0,0,0,2,0,0,2,2,0,2,0,2,0,1,1,2,0
Semri Kalan,0,24,73,29,32,36,68,28,1,82,15,25,32,40,0,0,97,86,11,29,68,86,11,87,10,97,0
