village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Ahmadpur (303),0,0,0,2,177,21,6,115,79,98,102,4,157,39,0,0,200,179,21,200,0,200,0,0,0,161,39
Chhajal Majra (67),0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
Brahman Majra (301),0,0,0,0,188,12,2,95,103,137,63,6,97,97,0,0,200,196,4,199,1,200,0,0,0,159,41
Bukhari (130),0,0,0,0,176,24,21,148,31,200,0,0,24,176,0,0,200,191,9,200,0,200,0,0,0,57,143
Mirzapur Kath (292),0,0,0,0,177,23,56,143,1,200,0,1,123,76,0,0,200,189,11,200,0,200,0,0,0,85,115
Lautan (91),0,0,0,1,197,1,7,148,44,113,86,0,119,80,0,0,199,192,7,199,0,199,0,0,0,110,89
Toka (191),0,0,0,0,195,5,2,122,75,108,92,3,30,167,0,0,200,160,40,199,1,200,0,0,0,146,54
Kathe Majra (81),0,0,0,0,185,15,73,122,5,188,12,0,45,155,0,0,200,184,16,200,0,200,0,0,0,13,187
Nagla (290),0,0,1,0,196,4,12,149,39,154,46,0,166,34,0,0,200,186,14,190,10,200,0,0,0,154,46
Hamidpur (86),0,0,0,25,230,50,2,210,93,265,40,0,169,136,12,0,293,303,2,305,0,305,0,0,0,286,19
Shahpur (129),0,0,0,0,185,15,109,89,2,191,9,0,55,145,0,0,200,196,4,199,1,200,0,0,0,4,196
Baktuha (106),0,0,0,0,178,22,3,162,35,183,17,0,9,191,0,0,200,188,12,200,0,200,0,0,0,135,65
Dehar (137),0,0,0,0,182,18,37,147,16,187,13,1,132,67,0,0,200,198,2,200,0,200,0,0,0,83,117
Tapparian Rulduki (117),0,0,0,0,170,30,11,100,89,66,134,0,73,127,0,0,200,186,14,191,9,200,0,0,0,106,94
Sam Bhalva (196),0,0,2,1,165,33,1,127,72,184,15,0,67,133,0,0,200,92,108,191,9,200,0,0,0,16,184
Jeoli (115),0,0,0,0,178,22,3,108,89,195,5,1,84,115,0,0,200,195,5,185,15,200,0,0,0,88,112
Nabipur (311),0,0,0,0,174,25,3,118,78,119,80,0,137,62,0,1,198,199,0,199,0,199,0,0,0,196,3
Ballopur (306),0,0,0,0,171,28,5,104,90,191,8,0,3,196,0,0,199,5,194,193,6,198,1,0,0,10,189
Kohra Bhura (78),0,0,0,0,172,28,96,100,4,192,8,0,122,78,0,0,200,20,180,199,1,200,0,0,0,92,108
Bakarpur (297),0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
Nangawan (273),0,0,0,0,180,25,21,134,50,192,13,0,59,146,0,2,203,205,0,205,0,205,0,0,0,62,143
