village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Akodra,0,0,0,42,19,0,61,0,0,61,0,0,19,42,2,0,59,61,0,35,26,60,1,0,0,61,0
Upli Odan,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,2,0,0,2,2,0,0,0,2,0
Nichli Odan,0,0,0,23,6,0,25,4,0,29,0,0,10,19,0,0,29,29,0,20,9,29,0,0,0,29,0
Depur,0,0,0,39,24,0,61,0,2,61,1,1,19,43,1,0,62,63,0,35,28,63,0,1,0,63,0
Saalor,0,0,0,10,23,0,30,3,0,33,0,0,5,28,0,0,33,33,0,18,15,33,0,0,0,33,0
Mogana,0,0,0,24,8,0,27,5,0,32,0,0,10,22,0,0,32,32,0,20,12,32,0,0,0,32,0
Pakhand,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
Shishvi,0,0,0,21,14,0,35,0,0,35,0,0,13,22,0,0,35,35,0,21,14,35,0,0,0,35,0
Ghodach,0,0,1,23,12,0,30,4,1,34,0,0,8,26,1,0,34,35,0,20,15,34,0,0,0,35,0
Siyol,0,0,0,2,2,0,4,0,0,4,0,0,2,2,0,0,4,4,0,2,2,4,0,0,0,4,0
Peepalwas,0,0,0,25,7,0,32,0,0,32,0,0,7,25,0,0,32,32,0,17,15,32,0,0,0,32,0
Rathunjana,0,0,0,23,9,0,32,0,0,32,0,0,5,27,0,0,32,32,0,13,19,32,0,0,0,32,0
Lal Madri,0,0,0,15,12,0,14,13,0,27,0,0,1,26,0,0,27,27,0,12,15,27,0,0,0,27,0
Siliyon Ka Guda,0,0,0,11,7,0,18,0,0,18,0,0,4,14,0,0,18,18,0,11,7,18,0,0,0,18,0
Karoli,0,0,0,29,24,0,42,11,0,53,0,0,8,45,4,0,49,53,0,27,25,53,0,0,0,53,0
Rabcha,0,0,0,3,2,0,3,2,0,5,0,0,0,5,0,0,5,5,0,2,3,5,0,0,0,5,0
Deoron Ka Guda,0,0,0,7,3,0,10,0,0,10,0,0,4,6,0,0,10,10,0,8,2,10,0,0,0,10,0
Negdiya,0,0,0,21,11,0,26,6,0,32,0,0,7,25,0,0,32,32,0,16,16,32,0,0,0,32,0
Papamal,0,0,0,14,18,0,32,0,0,32,0,0,13,19,2,0,30,32,0,20,12,32,0,0,0,32,0
Kag Madarda,0,0,0,48,17,0,60,5,0,65,0,0,19,46,1,0,64,65,0,39,26,65,0,0,0,65,0
Delwara (CT),0,0,0,40,22,0,48,14,0,62,0,0,13,49,1,0,61,62,0,32,30,62,0,0,0,62,0
Chhapra,0,0,0,16,12,0,26,2,0,27,0,0,13,15,0,0,28,28,0,18,10,27,0,1,0,28,0
Khetpal Ka Guda,0,0,0,6,9,0,15,0,0,15,0,0,6,9,0,0,15,15,0,10,5,15,0,0,0,15,0
Shivsingh Ka Guda,0,0,0,10,4,0,13,1,0,14,0,0,7,7,0,0,14,14,0,9,5,14,0,0,0,14,0
Nedach,0,0,0,20,4,0,22,2,0,24,0,0,6,18,0,0,24,24,0,13,11,24,0,0,0,24,0
Sodawas,0,0,0,4,7,0,11,0,0,11,0,0,2,9,0,0,11,11,0,5,6,10,0,0,0,11,0
