village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kabra,0,0,0,24,38,0,62,0,0,62,0,0,11,51,4,0,58,14,,62,0,29,33,62,0,0,0,62,0
Chhdanga Khera,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Sansera,0,0,0,41,21,1,63,0,0,63,0,0,31,32,0,0,63,13,,63,0,42,21,63,0,0,0,63,0
Soniyana,0,0,0,28,35,1,64,0,0,64,0,0,27,37,0,0,64,34,,64,0,37,27,64,0,0,0,64,0
Gilund,0,0,0,30,35,0,65,0,0,64,1,0,26,39,14,0,51,17,,65,0,41,24,64,0,0,0,65,0
Makanpuriya,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Chhtri Khera,0,0,0,16,15,0,26,5,0,31,0,0,1,30,0,0,31,3,,31,0,9,22,31,0,0,0,31,0
Damodarpura,0,0,0,30,5,0,35,0,0,35,0,0,22,13,2,0,33,0,,35,0,31,4,35,0,0,0,35,0
Chanpa Kheri,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Phoonkiya,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,0,0,1,0
Peepali Aheeran,0,0,0,38,25,1,63,0,0,61,1,0,22,42,3,0,61,4,,64,0,34,30,64,0,2,0,64,0
Khatookra,0,0,0,38,26,0,45,19,0,64,0,0,9,55,0,0,64,21,,64,0,29,35,64,0,0,0,64,0
Railmagra,0,0,0,39,26,0,61,4,0,65,0,0,24,41,0,0,65,13,,65,0,45,20,65,0,0,0,65,0
Ardakiya,0,0,0,28,3,0,24,6,1,30,1,0,3,28,1,0,30,21,,31,0,15,16,31,0,0,0,30,1
Gogathala,0,0,0,39,24,1,43,21,0,64,0,1,11,52,2,0,62,11,,63,1,32,32,64,0,0,0,64,0
Ladpacha,0,0,0,36,26,1,53,10,0,63,0,0,15,48,0,1,62,17,,63,0,39,24,63,0,0,0,63,0
Panotiya,0,0,0,15,11,1,27,0,0,27,0,0,11,16,0,0,27,2,,27,0,16,11,27,0,0,0,27,0
Chokri,0,0,0,29,3,0,29,3,0,32,0,0,12,20,3,0,29,14,,32,0,19,13,32,0,0,0,32,0
Bethumbi,0,0,0,8,9,0,17,0,0,17,0,0,4,13,0,0,17,4,,17,0,11,6,17,0,0,0,17,0
Rajpura,0,0,0,6,20,0,24,2,0,26,0,0,3,23,0,0,26,1,,26,0,8,18,26,0,0,0,26,0
Jeetawas,0,0,1,28,36,0,44,19,1,63,1,0,9,54,2,0,62,29,,64,0,33,31,64,0,0,0,64,0
Mahenduriya,0,0,0,10,11,0,17,4,0,21,0,0,5,16,0,0,21,0,,21,0,14,7,21,0,0,0,21,0
Dhaneriya,0,0,0,58,6,0,52,12,0,64,0,0,18,46,2,0,62,22,,64,0,34,30,64,0,0,0,64,0
Sindesar Kalan,0,0,0,15,31,0,28,18,0,46,0,2,8,36,0,0,46,16,,46,0,25,21,46,0,0,0,46,0
Lathiya Kheri,0,0,0,9,9,0,13,5,0,18,0,0,1,17,0,0,18,4,,18,0,13,5,18,0,0,0,18,0
Dolatpura,0,0,0,27,13,1,41,0,0,41,0,0,22,19,0,0,41,1,,41,0,29,12,41,0,0,0,41,0
Rampuriya,0,0,0,14,6,0,20,0,0,20,0,0,8,12,1,0,19,3,,20,0,13,7,20,0,0,0,20,0
Kundiya,0,0,0,37,29,1,65,2,0,67,0,0,21,46,0,0,67,3,,67,0,34,33,67,0,0,0,66,1
Sakarawas,0,0,0,52,12,0,63,1,0,64,0,0,25,39,0,0,64,10,,64,0,49,15,64,0,0,0,64,0
Bamniya Kalan,0,0,0,44,20,0,64,0,0,64,0,0,19,45,0,0,64,0,,64,0,36,27,64,0,0,0,64,0
Kotrii,0,0,0,37,27,0,64,0,0,64,0,0,19,45,0,0,64,0,,64,0,38,26,63,0,0,0,64,0
Mandapiya Ka Khera,0,0,0,43,19,0,62,0,0,62,0,0,15,47,1,0,61,5,,62,0,30,32,62,0,0,0,62,0
Dheeli,0,0,0,6,18,0,24,0,0,24,0,0,4,20,0,0,24,0,,24,0,19,5,23,0,0,0,24,0
