village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Amrapur,0,0,36,24,12,0,26,10,0,32,4,6,7,23,1,0,35,0,,34,2,30,6,36,0,34,2,34,2
Ahmadpura,0,1,35,28,8,0,14,22,0,35,1,4,13,19,4,0,32,0,,34,2,28,8,36,0,29,7,33,3
Talod,0,1,35,24,12,0,24,12,0,34,2,10,8,18,1,0,35,1,,33,3,29,7,36,0,31,5,36,0
Ghodnal,0,2,34,29,7,0,19,15,2,29,7,9,15,12,2,0,34,6,,35,1,22,14,35,1,30,6,33,3
Mudiya,0,0,36,29,7,0,23,13,0,29,7,6,6,24,0,0,36,4,,34,2,25,11,36,0,35,1,33,3
Dahegamda,0,0,36,23,13,0,30,6,0,33,3,10,9,17,0,0,36,3,,36,0,28,8,36,0,32,4,33,3
Semaliya,0,2,34,27,9,0,25,11,0,31,5,15,8,13,0,0,36,12,,36,0,27,9,36,0,31,5,36,0
Takhatpura (Sathamba),0,2,34,26,10,0,16,20,0,35,1,6,10,20,0,0,36,7,,33,3,26,10,36,0,34,2,32,4
Gulabpura,0,2,34,28,8,0,24,12,0,32,4,11,9,16,0,0,36,8,,36,0,29,7,35,1,32,4,35,1
Mahadevpura,0,3,33,25,11,0,18,17,1,36,0,18,6,12,0,0,36,4,,30,6,34,2,36,0,36,0,36,0
Pipodara,0,0,36,32,4,0,26,10,0,35,1,4,18,14,1,0,35,5,,35,1,25,11,35,1,30,6,36,0
Mathasuliya,0,0,34,23,11,0,15,19,0,32,2,7,9,18,0,0,34,3,,33,1,26,8,34,0,26,8,33,1
Deriya,0,1,35,17,19,0,24,12,0,28,8,8,5,23,0,0,36,3,,33,3,22,14,36,0,32,4,36,0
Borol,0,4,32,19,17,0,25,11,0,34,2,13,9,14,2,0,34,5,,28,8,29,7,36,0,31,5,36,0
Jumatral,0,0,36,27,9,0,23,13,0,34,2,6,10,20,0,0,36,3,,34,2,30,6,36,0,31,5,36,0
Simlaj,0,1,35,19,17,0,17,18,1,25,11,4,10,22,1,0,35,3,,33,3,22,14,36,0,34,2,36,0
Zankhariya,0,0,36,27,9,0,18,18,0,34,2,6,12,18,0,0,36,5,,36,0,22,14,36,0,29,7,36,0
Bibipura,0,1,35,26,10,0,29,5,2,33,3,10,14,12,0,0,36,9,,36,0,29,7,36,0,35,1,35,1
Dolpur (Gabat),0,4,32,20,16,0,21,15,0,33,3,11,10,15,0,0,36,3,,36,0,27,9,36,0,29,7,36,0
Vanta,0,1,35,26,10,0,24,11,1,35,1,11,10,15,0,0,36,4,,32,4,22,14,35,1,32,4,36,0
Sarsoli,0,3,33,21,15,0,23,13,0,33,3,12,14,10,0,0,36,11,,33,3,35,1,36,0,34,2,33,3
Vasnirel,0,0,36,31,5,0,20,15,1,34,2,5,16,15,1,0,35,2,,33,3,30,6,35,1,31,5,34,2
Madhav Kampo,0,2,34,21,15,0,19,17,0,34,2,8,10,18,0,0,36,6,,33,3,31,5,36,0,34,2,33,3
Kashiyavat,0,0,36,19,17,0,15,19,2,26,10,1,15,20,0,0,36,2,,35,1,19,17,36,0,30,6,36,0
Prantvel,0,7,29,32,4,0,20,16,0,35,1,13,7,16,0,0,36,4,,36,0,22,14,36,0,32,4,36,0
Rugnathpura,0,3,33,33,3,0,31,5,0,36,0,9,12,15,0,0,36,8,,34,2,26,10,33,3,32,4,35,1
Pagiyana Muvada,0,2,34,32,4,0,20,16,0,33,3,6,16,14,1,0,35,5,,35,1,28,8,33,3,33,3,35,1
Totu,0,2,34,31,5,0,25,11,0,36,0,6,10,20,0,0,36,4,,31,5,34,2,36,0,32,4,36,0
Sangal,0,0,36,30,6,0,17,19,0,29,7,6,12,18,0,0,36,3,,34,2,30,6,36,0,33,3,35,1
Vatrakgadh,0,0,36,20,16,0,23,13,0,31,5,8,9,19,0,0,36,3,,36,0,28,8,36,0,32,4,36,0
Bhukhel,0,2,34,21,15,0,16,20,0,32,4,8,8,20,0,0,36,3,,36,0,30,6,36,0,33,3,36,0
Khari,0,1,35,18,18,0,16,20,0,28,8,3,12,21,2,0,34,11,,33,3,29,7,36,0,31,5,35,1
Nagano Math,0,2,34,28,8,0,23,12,1,32,4,14,13,9,0,0,36,2,,28,8,31,5,36,0,36,0,36,0
Junavada,0,0,36,17,19,0,20,16,0,27,9,10,13,13,1,0,35,4,,32,4,28,8,36,0,34,2,36,0
Akodiya,0,1,35,22,14,0,29,7,0,32,4,2,8,26,0,0,36,3,,35,1,21,15,36,0,31,5,36,0
Vasna Mota,0,0,36,31,5,0,24,12,0,35,1,7,11,18,0,0,36,10,,35,1,31,5,36,0,33,3,36,0
Vasadara,0,3,33,32,4,0,16,19,1,35,1,7,10,19,1,0,35,4,,35,1,27,9,35,1,27,9,34,2
Vijayganj,0,0,36,31,5,0,20,15,1,36,0,6,12,18,0,0,36,5,,36,0,29,7,36,0,29,7,36,0
Vajavat,0,0,36,26,10,0,25,11,0,32,4,3,10,23,0,0,36,2,,36,0,34,2,36,0,31,5,36,0
Bordi,0,2,35,34,3,0,21,15,1,37,0,10,10,17,1,0,36,5,,35,2,27,10,36,1,32,5,35,2
Amargadh,0,1,35,32,4,0,25,11,0,32,4,8,10,18,0,0,36,5,,34,2,31,5,36,0,34,2,36,0
