village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kalikura Pt II,94,72,5,142,27,2,2,12,157,134,37,103,10,58,0,9,162,0,,171,0,111,60,163,8,0,171,122,49
Kahibari pt.1,38,157,2,175,17,5,2,30,165,94,103,44,55,98,0,16,181,0,,101,96,173,24,197,0,0,197,32,165
Deotari,98,214,3,96,98,121,2,88,225,227,88,146,91,78,0,30,285,0,,315,0,275,40,315,0,0,315,121,194
Balarpet,245,225,17,143,160,184,31,289,167,404,83,276,105,106,0,149,338,0,,487,0,405,82,487,0,0,487,318,169
Kalikura Pt I,124,182,2,75,149,84,6,66,236,201,107,135,51,122,0,47,261,0,,308,0,257,51,298,10,0,308,272,36
Tentonpur,19,70,0,8,18,63,0,16,73,20,69,21,19,49,0,12,77,0,,89,0,88,1,89,0,0,89,63,26
Bakhalgaon Pt I,7,26,2,8,19,8,0,5,30,20,15,9,14,12,0,4,31,0,,35,0,29,6,35,0,0,35,9,26
Purba Jopea,43,145,3,44,65,82,7,88,96,161,30,52,67,72,0,19,172,0,,162,29,119,72,191,0,0,191,53,138
Ambari,148,382,9,186,198,155,23,258,258,393,146,190,94,255,0,189,350,2,,538,1,341,198,524,15,3,536,424,115
Bakhalgaon Pt II,12,72,0,11,55,18,1,21,62,55,29,19,36,29,0,12,72,0,,84,0,77,7,84,0,0,84,78,6
Balarchar,223,190,9,69,219,134,20,160,242,272,150,269,92,61,0,43,379,0,,422,0,262,160,406,16,0,422,316,106
Kakila Pt II,152,154,5,90,116,105,12,158,141,276,35,169,31,111,0,92,219,0,,311,0,268,43,311,0,0,311,284,27
Harir Char Pt I,37,235,1,95,154,24,4,63,206,207,66,40,20,213,0,25,248,0,,273,0,118,155,273,0,0,273,55,218
Gonbinna,14,108,1,36,80,7,0,12,111,105,18,14,19,90,0,5,118,0,,123,0,114,9,123,0,0,123,63,60
