village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Tengaigaon,5,77,0,4,55,23,0,23,59,14,68,8,10,64,0,4,78,76,6,64,18,82,0,0,82,62,20
Sipansila Pt IV (Chiponsila Pt.IV),10,51,0,13,41,7,0,9,52,57,4,14,25,22,0,5,56,61,0,11,50,61,0,0,61,54,7
Fulkumari,439,182,35,239,297,120,87,435,134,563,93,463,77,116,0,239,417,654,2,522,134,573,83,10,646,589,67
Bidyapur,18,54,3,15,18,42,3,21,51,60,15,21,7,47,0,10,65,58,17,45,30,75,0,0,75,65,10
Nowagaon,10,42,0,10,36,6,2,18,32,36,16,12,14,26,0,6,46,52,0,49,3,52,0,0,52,11,41
Sipansila Pt III (Chiponsila Pt.III),2,50,0,3,29,20,0,18,34,31,21,2,12,38,0,2,50,52,0,21,31,52,0,0,52,44,8
Bahir-Chengmari,7,66,0,2,15,56,0,35,38,70,3,8,16,49,0,3,70,73,0,49,24,73,0,0,73,73,0
Mechpara,11,13,1,5,8,12,0,12,13,20,5,12,4,9,0,7,18,25,0,20,5,25,0,0,25,25,0
Bhakrapara Pt II [Part],5,23,0,5,16,7,0,12,16,28,0,7,10,11,0,3,25,28,0,25,3,28,0,0,28,16,12
Rashigaon,45,74,1,42,51,27,33,83,4,91,29,48,30,42,0,14,106,120,0,110,10,120,0,0,120,52,68
Jelakajhar Pt I [Jelkajhar Pt.I],20,37,0,13,12,32,1,19,37,25,32,21,2,34,0,5,52,57,0,31,26,57,0,0,57,34,23
Jogipara,1,35,0,0,3,33,0,2,34,12,24,1,2,33,0,0,36,30,6,14,22,36,0,0,36,28,8
Betbari,6,31,0,4,8,25,0,10,27,37,0,7,6,24,0,2,35,37,0,36,1,37,0,0,37,7,30
Holluguri,54,49,1,54,41,9,33,62,9,85,19,56,19,29,0,9,95,104,0,92,12,104,0,0,104,55,49
Sipansila Pt I (Chiponsila Pt.I),2,39,0,2,6,33,1,3,37,26,15,2,9,30,0,2,39,41,0,8,33,41,0,0,41,34,7
Jelkajhar Pt II [Jelkajhar Pt.II],5,28,0,7,26,0,0,7,26,12,21,6,0,27,0,2,31,33,0,7,26,33,0,0,33,32,1
Bhandurani,52,69,2,28,54,41,27,40,56,88,35,57,22,44,0,11,112,123,0,111,12,123,0,0,123,117,6
Noitamara,10,72,0,0,76,6,0,4,78,57,25,14,10,58,0,4,78,39,43,60,22,82,0,0,82,5,77
Lingdoba,4,80,0,22,33,29,1,27,56,82,2,4,28,52,0,1,83,49,35,57,27,84,0,0,84,77,7
Bashbari Pt I,32,148,6,153,21,12,1,82,103,181,5,37,35,114,0,20,166,186,0,169,17,186,0,0,186,169,17
Nankargaon,35,82,2,21,75,23,5,76,38,105,14,37,14,68,0,18,101,119,0,110,9,119,0,0,119,112,7
Kashidoba,115,43,7,68,60,37,10,110,45,147,18,125,10,30,0,71,94,165,0,140,25,165,0,0,165,151,14
Borsangaon Pt I,12,38,0,31,13,6,1,17,32,47,3,12,2,36,0,6,44,50,0,44,6,50,0,0,50,31,19
Borpathar Pt,5,25,0,6,20,4,0,6,24,9,21,5,1,24,0,0,30,30,0,9,21,30,0,0,30,30,0
Chitkagaon,0,48,0,40,8,0,0,7,41,39,9,0,5,43,0,1,47,48,0,14,34,48,0,0,48,1,47
Borsangaon Pt.II,6,21,0,21,4,2,1,10,16,26,1,7,3,17,0,1,26,27,0,8,19,27,0,0,27,27,0
Nayapara Pt I,4,40,1,42,3,0,2,6,37,44,1,4,5,36,0,2,43,45,0,38,7,45,0,0,45,39,6
Dhaligaon,5,45,0,19,25,6,1,21,28,50,0,5,6,39,0,2,48,50,0,44,6,50,0,0,50,28,22
Mamugaon,14,18,0,20,10,2,0,12,20,32,0,14,1,17,0,8,24,32,0,27,5,32,0,0,32,31,1
Chikibiki,2,77,1,47,25,8,0,4,76,78,2,2,11,67,0,1,79,80,0,72,8,80,0,0,80,46,34
Majgaon Pt II [Majgaon],16,67,1,25,53,6,5,74,5,79,5,20,5,59,0,10,74,84,0,74,10,84,0,0,84,83,1
Chaprakata Pt II,23,120,3,58,71,17,10,83,53,136,10,24,5,117,0,13,133,146,0,84,62,146,0,0,146,134,12
Ghandol,4,58,0,23,38,1,0,20,42,62,0,4,8,50,0,3,59,62,0,8,54,62,0,0,62,55,7
Chaprakata Pt I,8,102,0,27,57,26,3,68,39,106,4,9,19,82,0,9,101,110,0,99,11,110,0,0,110,91,19
Korebari,475,111,11,243,284,70,175,339,83,549,48,490,25,82,0,165,432,597,0,459,138,562,35,54,543,340,257
Daboli,160,33,0,114,65,14,1,33,159,184,9,160,0,33,0,2,191,192,1,63,130,193,0,30,163,34,159
Nachankuti,11,67,0,23,52,3,4,70,4,75,3,12,2,64,0,6,72,78,0,72,6,78,0,0,78,67,11
Kashibari,13,51,1,42,19,4,2,37,26,57,8,16,8,41,0,9,56,65,0,59,6,65,0,0,65,65,0
Bongaigaon Deuripara [Part],37,61,2,24,64,12,2,35,63,76,24,39,14,47,0,27,73,100,0,87,13,100,0,0,100,89,11
Sipansila Hill Block,3,26,1,8,22,0,0,4,26,29,1,3,7,20,0,2,28,30,0,27,3,30,0,0,30,30,0
Ghilaguri,7,24,0,20,9,2,1,11,19,29,2,9,5,17,0,5,26,31,0,12,19,31,0,0,31,31,0
Durgamari,76,118,1,109,73,13,24,82,89,182,13,90,35,70,0,21,174,195,0,183,12,195,0,0,195,178,17
Kamarpara Kathalguri,3,73,0,11,56,9,0,13,63,58,18,4,12,60,0,1,75,76,0,73,3,76,0,0,76,67,9
