village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Gurah Jagir,0,2,0,0,2,0,0,2,0,2,0,1,1,0,0,0,2,2,0,2,0,2,0,2,0,2,0
Dal Pat,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Basiara,0,4,3,0,7,0,1,6,0,7,0,1,2,4,0,0,7,7,0,7,0,7,0,7,0,7,0
Muthi,0,2,6,0,8,0,1,7,0,8,0,0,1,7,0,0,8,8,0,5,3,8,0,8,0,8,0
Bandwal,0,8,4,0,12,0,3,8,1,12,0,0,4,8,0,0,12,12,0,10,2,12,0,10,2,12,0
Devi Pur,0,7,6,0,13,0,0,13,0,13,0,1,4,8,0,0,13,13,0,10,1,13,0,12,1,13,0
Bhalwal Brahmana,0,10,4,0,14,0,4,10,0,14,0,0,4,10,0,0,14,14,0,14,0,14,0,12,2,14,0
Jad,1,2,1,0,4,0,0,4,0,4,0,0,1,3,0,0,4,3,1,4,0,4,0,3,1,3,1
Fatwal,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Lohara,0,4,0,0,4,0,2,2,0,4,0,1,3,0,0,0,4,4,0,4,0,4,0,4,0,4,0
Siterwala,0,3,3,0,6,0,1,5,0,6,0,0,1,5,0,0,6,6,0,5,1,6,0,5,1,6,0
Bhiri Taryai,0,5,3,0,8,0,4,4,0,8,0,0,1,7,0,0,8,8,0,7,1,8,0,8,0,8,0
Chak Badiala,0,4,2,0,6,0,0,6,0,6,0,0,0,6,0,0,6,6,0,6,0,6,0,6,0,6,0
Chak Bhagwana,0,8,2,0,10,0,4,6,0,10,0,0,3,7,0,0,10,10,0,9,1,10,0,10,0,10,0
Lehar,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Chak Kirpalpur,0,19,11,0,30,0,3,27,0,29,1,1,9,20,0,0,30,30,0,28,2,30,0,30,0,30,0
Rakh Dhok,0,4,5,0,9,0,2,7,0,9,0,0,3,6,0,0,9,9,0,7,2,9,0,9,0,9,0
Jamotian,0,10,6,0,16,0,3,13,0,16,0,0,7,9,0,0,16,16,0,14,2,16,0,16,0,16,0
Nud,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
Manani,0,1,3,0,4,0,0,4,0,4,0,0,1,3,0,0,4,3,1,3,1,4,0,4,0,4,0
Garh,0,2,0,0,2,0,1,1,0,2,0,0,1,1,0,0,2,2,0,2,0,2,0,2,0,2,0
