village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Saurinibasti,0,142,15,142,15,0,0,139,18,0,157,144,13,0,0,52,105,157,0,4,153,86,71,19,138,0,157
Mirik Khasmahal (P),0,30,5,15,8,12,2,26,7,0,35,29,3,3,0,4,31,35,0,0,35,17,18,15,20,0,35
Soureni Tea Estate,0,18,7,23,2,0,0,20,5,0,25,25,0,0,0,9,16,25,0,2,23,9,16,1,24,0,25
Panta Pari Forest,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Duptin Busty,1,70,11,0,37,45,11,55,16,4,78,74,5,3,0,14,68,78,4,0,82,59,23,60,22,1,81
Marma Tea Garden,0,15,6,0,9,12,6,14,1,1,20,15,5,1,0,3,18,21,0,0,21,16,5,12,9,0,21
Manjua Forest,0,13,7,0,10,10,10,8,2,1,19,15,5,0,0,5,15,19,1,1,19,15,5,13,7,0,20
Bara Chenga,4,54,7,0,25,40,11,41,13,4,61,58,7,0,0,15,50,65,0,0,65,49,16,54,11,0,65
Nipania,0,49,10,0,24,35,21,25,13,5,54,51,8,0,0,13,46,59,0,4,55,41,18,43,16,0,59
Chhota Chenga,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
