village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kushman,6,22,4,4,6,22,7,18,7,4,28,10,16,6,0,2,29,32,0,27,5,31,0,3,29,32,0
Rathipur,33,28,0,32,15,14,56,4,1,0,61,42,16,3,1,16,44,61,0,55,6,61,0,2,59,61,0
Baghanala,6,18,12,10,10,16,14,16,6,2,34,7,12,17,0,9,27,36,0,32,4,36,0,1,35,36,0
Eyakubpur,7,6,1,1,8,5,3,6,5,0,14,8,4,2,0,5,9,14,0,12,2,14,0,0,14,14,0
Panna,0,10,0,9,1,0,1,8,1,10,0,0,10,0,0,2,8,10,0,9,1,10,0,5,5,10,0
Jay Krishnapur,0,1,1,1,1,0,1,0,1,0,2,0,0,2,0,0,2,2,0,1,1,2,0,0,2,2,0
Shyamchak,0,10,0,4,5,1,5,4,1,1,9,1,6,3,0,0,10,10,0,10,0,10,0,0,10,10,0
Banaharisinghapur,3,47,10,53,6,1,5,35,20,51,9,6,33,21,1,12,47,60,0,49,11,59,0,19,41,60,0
Mansukha,1,31,0,28,2,2,2,28,2,27,5,1,29,2,0,10,22,32,0,30,2,32,0,16,16,32,0
Shibpur,1,5,1,7,0,0,2,2,3,3,4,1,5,1,0,2,5,7,0,6,1,7,0,1,6,7,0
Khararsinghapuruttar,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
Ranirbazar,5,8,2,4,3,8,4,7,4,0,15,6,7,1,0,6,8,15,0,13,2,15,0,1,14,15,0
Ajabnagar,6,20,4,12,9,9,8,13,9,1,29,10,11,9,0,17,13,30,0,29,1,30,0,0,30,30,0
Maharajpur,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Shrirampur (P),0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0
Anandapur,1,7,10,5,9,4,2,1,15,1,17,1,2,15,0,17,1,18,0,14,4,18,0,0,18,18,0
Gangaprasad,1,9,11,8,9,4,2,13,6,11,10,1,6,14,0,8,13,21,0,11,10,21,0,1,20,21,0
Chauka,2,5,0,0,2,5,0,6,1,0,7,2,4,1,0,1,6,7,0,5,2,7,0,0,7,7,0
Kotalpur,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Chaksadi,1,1,0,0,1,1,0,0,2,0,2,1,0,1,0,0,2,2,0,1,1,2,0,0,2,2,0
Bengral Mungral,0,2,4,3,0,3,2,2,2,3,3,0,2,4,0,2,4,6,0,3,3,6,0,0,6,6,0
Gobindapur,25,22,12,33,10,16,16,29,14,10,49,28,10,21,0,18,41,58,1,53,6,58,1,1,58,59,0
Lakshanpur,3,6,2,5,1,5,3,7,1,3,8,4,2,5,0,5,6,11,0,10,1,11,0,0,11,11,0
Harisinghpur,5,6,0,5,3,3,9,2,0,1,10,5,5,0,0,4,6,11,0,8,3,11,0,1,10,11,0
Ratneshwar Bati,0,1,7,6,1,1,1,4,3,8,0,0,1,7,0,3,5,8,0,6,2,8,0,0,8,8,0
Haridaspur,18,12,0,17,8,5,27,2,1,4,26,22,7,1,0,15,15,30,0,27,3,30,0,0,30,30,0
Islampur,3,31,5,23,2,14,7,30,2,23,16,3,29,7,1,7,31,39,0,38,1,38,0,14,24,39,0
Chaulisinghapur (P),0,90,10,100,1,0,7,85,9,92,9,0,85,15,0,29,70,101,0,89,12,101,0,56,44,101,0
Kunarsaha,1,6,1,1,3,4,1,4,3,1,7,2,4,2,0,3,5,8,0,7,1,8,0,0,8,8,0
Bhangadaha,1,0,4,3,1,1,0,3,2,3,2,1,0,4,0,1,4,5,0,4,1,5,0,0,5,5,0
Shripur,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
Kanchiya,3,9,0,8,3,1,3,3,6,7,5,3,8,1,0,4,7,12,0,8,4,12,0,2,10,12,0
Birsingha,5,21,14,32,3,5,3,16,21,26,14,8,13,19,0,21,19,39,1,23,17,40,0,0,40,40,0
Balidanga,0,0,6,1,3,2,0,2,4,1,5,0,0,6,0,5,1,6,0,6,0,6,0,0,6,6,0
Amodarkul,0,3,9,11,1,0,1,4,7,11,1,0,3,9,0,0,12,12,0,7,5,12,0,1,11,12,0
Radhanagar,1,3,1,4,0,1,1,4,0,3,2,1,3,1,0,2,3,5,0,4,1,5,0,0,5,5,0
Pratappur,10,17,0,15,9,3,19,7,1,1,26,13,9,5,0,8,19,27,0,25,2,27,0,3,24,27,0
Ghola,11,10,5,14,7,5,20,3,3,0,26,13,8,5,0,7,19,26,0,24,2,26,0,1,25,26,0
Iswarpur,3,13,4,14,4,2,7,10,3,1,19,7,7,6,0,15,5,20,0,20,0,20,0,1,19,20,0
Sultanpur,1,4,0,1,3,1,3,2,0,0,5,1,3,1,0,4,1,5,0,5,0,5,0,0,5,5,0
Saoyai,3,18,2,8,8,7,11,7,5,0,23,5,10,8,0,10,13,22,1,22,1,23,0,1,22,23,0
Shyamsundarpur,8,26,2,26,8,2,14,21,1,22,14,9,25,2,0,10,26,36,0,35,1,36,0,13,23,36,0
Dewanchak,4,22,11,12,13,12,22,12,3,2,35,7,14,16,0,24,13,37,0,34,3,37,0,3,34,37,0
Udayganj (P),9,24,6,13,18,9,13,20,7,0,40,9,18,11,0,21,17,40,0,37,3,40,0,3,37,40,0
Dirghagram,0,8,0,6,1,1,5,4,0,1,8,0,4,4,0,2,6,9,0,9,0,9,0,1,8,9,0
Pathra,1,1,0,1,1,0,0,2,0,0,2,1,0,1,0,1,1,2,0,2,0,2,0,0,2,2,0
Shrirampur,5,3,0,3,4,1,2,6,0,0,8,5,1,2,0,1,7,8,0,6,2,8,0,1,7,8,0
Jaykunda,7,12,0,9,9,1,13,6,0,1,18,9,8,2,0,6,13,19,0,19,0,19,0,1,18,19,0
Radhakantapur,5,7,0,5,5,2,7,5,0,1,11,6,5,1,0,3,9,12,0,12,0,12,0,2,10,12,0
Konarpur,4,7,1,5,5,2,7,4,1,0,12,5,5,2,0,2,10,12,0,12,0,12,0,0,12,12,0
Erpala,6,4,3,5,6,2,9,3,1,0,13,6,4,3,0,5,8,13,0,9,4,12,1,2,11,13,0
Jamira,3,4,0,4,1,2,5,2,0,0,7,4,3,0,0,4,3,7,0,4,3,7,0,1,6,7,0
Mandaria,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0
Jadupur,0,2,0,0,2,0,1,0,1,0,2,1,0,1,0,2,0,2,0,2,0,2,0,0,2,2,0
Gopmohal Urf Manoharpur,5,29,0,27,3,4,5,28,1,20,14,5,26,2,0,16,17,34,0,33,1,34,0,12,22,34,0
Rahatpur,1,4,0,1,3,1,2,3,0,0,6,1,3,1,0,2,3,6,0,6,0,6,0,0,6,6,0
Krishnaballabhpur,0,3,2,2,1,2,3,2,0,0,5,0,1,4,0,5,0,5,0,4,1,5,0,0,5,5,0
Daulatchak,0,3,0,2,1,0,1,1,1,1,2,0,3,0,0,1,2,3,0,3,0,3,0,0,3,3,0
Bhagirathpur,0,2,0,1,0,1,0,0,2,0,2,0,2,0,0,0,2,2,0,2,0,2,0,0,2,2,0
Bar Gobinda,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
Raghunathpur,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
Radhachak,3,3,3,4,4,1,3,5,1,0,9,3,1,5,0,7,2,9,0,9,0,9,0,0,9,9,0
Khasbar,0,46,0,46,0,0,5,41,0,43,3,2,44,0,0,19,26,46,0,44,2,46,0,25,21,46,0
Anandapur Sundarpur,0,17,0,15,0,2,1,15,1,15,2,0,17,0,0,4,13,17,0,17,0,17,0,11,6,17,0
Srimantapur,0,71,0,69,2,0,6,65,0,66,5,2,69,0,0,20,51,72,0,70,1,69,0,53,18,72,0
Katan,0,47,0,46,1,0,5,42,0,44,3,1,46,0,0,18,29,47,0,46,1,46,0,36,11,47,0
Dubrajkundu,0,3,0,3,0,0,1,2,0,3,0,0,3,0,0,1,2,3,0,2,1,3,0,1,2,3,0
Kismatkotalpur,0,11,0,11,0,0,1,10,0,11,0,0,11,0,0,3,8,11,0,11,0,11,0,7,4,11,0
Gholshahi,0,8,0,8,0,0,0,8,0,8,0,0,8,0,0,4,4,8,0,8,0,8,0,7,1,8,0
Alui,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0
Arajikrishnabati,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
