village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Karlajori,0,2,21,7,16,0,8,15,0,23,0,3,8,12,0,10,13,23,0,19,4,23,0,23,0,23,0
Donkahatu,0,1,4,0,5,0,0,5,0,5,0,1,0,4,0,5,0,5,0,5,0,5,0,3,2,5,0
Kundubera,0,3,5,0,8,0,0,8,0,8,0,2,1,5,0,7,1,8,0,6,2,8,0,4,4,8,0
Khunta,5,15,90,25,84,1,26,76,8,110,0,12,21,77,6,56,47,110,0,108,2,110,0,93,17,110,0
Purana Chaibasa,7,54,148,74,128,7,79,124,6,209,0,52,58,99,15,95,97,208,1,192,17,209,0,177,32,209,0
Matkamhatu,0,1,2,2,1,0,1,2,0,3,0,0,1,2,0,1,2,3,0,3,0,3,0,3,0,3,0
Barkundia,5,49,68,50,71,1,28,91,3,122,0,30,24,68,12,41,68,122,0,116,6,122,0,109,13,122,0
Kamarhatu,0,2,1,0,3,0,0,3,0,3,0,0,2,1,1,1,1,3,0,3,0,3,0,3,0,3,0
Kuidbusu,0,1,2,2,1,0,1,2,0,3,0,1,2,0,1,1,1,3,0,3,0,3,0,3,0,3,0
Chimihatu,0,2,0,2,0,0,2,0,0,2,0,1,1,0,1,0,1,2,0,2,0,2,0,2,0,2,0
Baituibir,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
Dobrosai,2,6,7,10,5,0,4,11,0,15,0,2,6,7,2,7,6,15,0,14,1,15,0,15,0,15,0
Tuibir,0,9,8,15,2,0,2,15,0,17,0,8,5,4,2,3,12,17,0,17,0,17,0,17,0,17,0
Nimdih,0,7,9,6,10,0,4,11,1,16,0,3,3,10,2,8,6,16,0,16,0,16,0,14,2,16,0
Harila,6,16,37,39,20,0,10,48,1,58,1,20,13,26,8,20,31,59,0,56,3,59,0,58,1,59,0
Diliyamarcha,0,3,15,6,12,0,6,12,0,18,0,6,3,9,4,4,10,18,0,18,0,18,0,17,1,18,0
Tekrahatu,2,2,8,4,8,0,8,4,0,12,0,2,5,5,1,1,10,12,0,11,1,12,0,12,0,12,0
Baihatu,1,2,0,3,0,0,1,2,0,3,0,2,1,0,0,1,2,3,0,3,0,3,0,3,0,3,0
Gaisuti,0,6,16,7,14,1,7,15,0,22,0,2,6,14,1,4,17,22,0,20,2,22,0,20,2,22,0
Lokohatu Alias Bethbai,0,0,2,2,0,0,1,1,0,2,0,1,1,0,0,0,2,2,0,2,0,2,0,2,0,2,0
Pampada,1,2,12,10,5,0,6,9,0,15,0,1,8,6,0,2,13,15,0,14,1,15,0,15,0,15,0
Pata Guira,0,1,14,6,9,0,7,8,0,15,0,2,7,6,1,5,9,15,0,14,1,15,0,15,0,14,1
Lupunggutu,2,5,8,7,8,0,1,13,1,15,0,6,1,8,1,7,7,15,0,15,0,15,0,15,0,15,0
Kursi,0,0,11,1,10,0,8,3,0,11,0,1,2,8,1,1,9,11,0,11,0,11,0,11,0,11,0
Narsanda,4,7,7,14,4,0,6,12,0,18,0,12,1,5,7,4,7,18,0,18,0,18,0,18,0,18,0
Baduri,2,2,16,7,13,0,7,13,0,20,0,8,5,7,6,5,9,20,0,20,0,20,0,19,1,20,0
Domardiha,0,0,2,1,1,0,0,2,0,2,0,1,0,1,0,0,2,2,0,2,0,2,0,2,0,2,0
Singijari,0,0,3,1,2,0,2,1,0,3,0,1,1,1,1,1,1,3,0,3,0,3,0,3,0,3,0
Gundipua,1,0,1,2,0,0,1,1,0,2,0,1,0,1,0,1,1,2,0,2,0,2,0,2,0,2,0
Gitilpi,0,2,0,0,2,0,0,2,0,2,0,0,1,1,0,1,1,2,0,1,1,2,0,1,1,2,0
Singh Pokharia,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
Kankushi,0,0,3,0,3,0,2,1,0,3,0,0,0,3,0,0,3,3,0,3,0,3,0,1,2,3,0
Pandabir,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Guira,0,0,2,0,2,0,2,0,0,2,0,0,2,0,0,2,0,2,0,2,0,2,0,2,0,1,1
Ulihatu,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Simbiya,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Ganjra,0,0,16,0,16,0,7,9,0,16,0,0,4,12,0,11,5,16,0,16,0,16,0,16,0,16,0
Parampancho,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Anjedbera,0,0,4,0,4,0,1,3,0,4,0,0,0,4,0,2,2,4,0,4,0,4,0,3,1,4,0
Bardour,0,34,83,24,83,10,3,82,32,117,0,11,45,61,0,41,76,116,1,117,0,117,0,67,50,117,0
Barijol,0,14,17,2,29,0,0,29,2,31,0,2,21,8,0,29,2,31,0,26,5,31,0,31,0,31,0
