village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
U. Mangshila,0,23,46,59,10,0,3,66,0,69,0,16,21,32,0,33,35,34,35,69,0,66,1,59,10,69,0
L. Mangshila,0,162,73,131,94,10,19,209,7,235,0,104,43,88,0,57,178,185,50,225,10,233,1,229,6,235,0
Tingchim,0,137,0,38,95,4,48,89,0,137,0,62,52,23,0,47,90,137,0,137,0,135,1,133,4,137,0
Singchit,1,73,19,58,35,0,3,72,18,78,15,23,22,48,0,6,86,59,34,89,4,91,2,91,2,89,4
Ringhim,0,235,38,181,92,0,20,229,24,235,38,68,101,104,0,20,253,146,127,273,0,271,2,204,69,271,2
Tangyek,0,86,1,78,9,0,14,72,1,85,2,73,5,9,0,3,84,85,2,87,0,87,0,86,1,87,0
Ramthang,0,126,4,90,40,0,29,100,1,130,0,90,22,18,0,12,117,124,6,130,0,129,0,125,5,130,0
Swayem,0,119,15,107,28,0,0,130,7,138,0,52,32,46,0,15,113,55,85,139,0,140,0,134,5,140,0
Nampatam,0,31,2,24,9,0,5,28,0,33,0,14,13,6,0,5,28,28,5,33,0,33,0,27,6,33,0
Meyong,0,10,17,18,9,0,0,27,0,16,11,9,12,6,0,0,27,19,8,27,0,27,0,27,0,27,0
Pakshep,0,51,2,38,15,0,32,21,0,53,0,52,1,0,0,0,53,53,0,53,0,53,0,53,0,53,0
Tung,1,43,0,44,0,0,40,4,0,44,0,44,0,0,0,0,44,43,0,44,0,43,0,44,0,43,0
Sentam,0,36,3,39,0,0,16,23,0,39,0,39,0,0,0,0,39,39,0,39,0,39,0,39,0,39,0
Naga-Namgor,1,36,0,36,0,1,33,3,1,37,0,37,0,0,0,1,36,37,0,37,0,37,0,37,0,37,0
Singhik Sentam,0,75,3,78,0,0,40,38,0,78,0,78,0,0,0,0,78,78,0,78,0,78,0,78,0,77,0
Kazor,0,19,21,14,25,0,0,38,1,25,15,6,16,18,0,0,40,1,39,40,0,40,0,40,0,40,0
Namok,0,60,9,64,5,0,23,38,8,69,0,49,11,9,0,4,65,56,13,69,0,68,1,66,3,69,0
Zimchung,0,15,0,14,1,0,0,15,0,15,0,2,6,7,0,0,15,0,15,15,0,15,0,15,0,15,0
