village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Barhe,0,0,10,0,9,1,2,8,0,0,10,8,2,0,0,0,10,10,0,2,8,10,0,3,7,10,0
Bardipada,0,0,9,2,7,0,4,5,0,3,6,9,0,0,0,0,9,0,9,5,4,9,0,5,4,9,0
Alivdand,0,0,5,0,5,0,2,3,0,0,5,4,1,0,0,0,5,5,0,2,3,5,0,3,2,5,0
Vaghanakhi,0,0,27,0,27,0,3,24,0,0,27,0,15,12,0,0,27,26,1,11,16,27,0,8,19,27,0
Thangaon,0,0,25,0,25,0,13,12,0,15,10,0,10,15,0,0,25,4,21,15,10,25,0,11,14,24,1
Sundarban,0,0,25,14,10,1,18,7,0,8,17,7,13,5,0,0,25,20,5,17,8,25,0,14,11,25,0
Satkhamb,0,0,25,0,25,0,3,22,0,2,23,2,19,4,0,0,25,24,1,13,12,25,0,22,3,25,0
Pangarne,0,0,16,0,16,0,6,10,0,2,14,14,2,0,0,0,16,1,15,9,7,16,0,10,6,16,0
Jahule,0,0,100,7,93,0,95,5,0,71,29,46,35,19,0,0,100,80,20,48,52,100,0,85,15,100,0
Harantekadi,0,24,25,3,34,12,45,2,2,29,20,26,17,6,0,0,49,47,2,20,29,47,2,37,11,48,1
Haste,0,0,25,6,10,9,20,5,0,15,10,9,5,11,0,0,25,25,0,3,22,25,0,23,2,24,1
Gopalpur,0,0,17,0,16,1,10,7,0,3,14,16,0,1,0,0,17,17,0,3,14,17,0,6,11,17,0
Ganeshnagar,0,0,25,0,25,0,10,15,0,6,19,22,2,1,0,0,25,4,21,10,15,25,0,15,10,25,0
Ghodambe,0,0,57,0,28,29,42,15,0,48,9,11,22,24,0,0,57,38,19,32,24,57,0,57,0,53,4
Gadga,0,0,9,0,7,2,2,7,0,0,9,9,0,0,0,0,9,9,0,0,9,9,0,4,5,9,0
Chikadi,1,62,34,1,92,4,97,0,0,82,15,85,9,3,0,0,97,97,0,56,41,97,0,51,46,97,0
Bedse,0,0,25,0,25,0,9,16,0,14,11,25,0,0,0,0,25,25,0,14,11,25,0,10,15,25,0
Gurtembhi,0,1,17,5,13,0,18,0,0,0,18,0,5,13,0,1,17,18,0,5,13,18,0,7,11,18,0
Hatrundi,0,2,98,0,99,1,73,26,1,2,98,30,50,20,0,0,100,96,4,32,68,100,0,60,40,99,1
Ubarde (Mani),0,11,32,0,38,5,41,2,0,26,17,34,9,0,0,0,43,43,0,34,9,43,0,24,19,43,0
Hatti (Ba),0,0,14,0,13,1,5,9,0,0,14,14,0,0,0,0,14,14,0,5,9,14,0,5,9,14,0
Hiradipada,7,43,0,0,19,31,21,29,0,50,0,49,0,1,0,0,50,50,0,22,28,50,0,27,23,50,0
Vadmal,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
Sabardara,1,24,0,4,19,2,25,0,0,25,0,25,0,0,0,0,25,25,0,17,8,25,0,11,14,25,0
Bhintghar,24,74,2,18,65,17,98,1,1,99,1,98,2,0,0,0,100,98,2,30,70,100,0,45,55,100,0
Bhormal,3,21,1,4,16,5,15,10,0,25,0,25,0,0,0,0,25,25,0,18,7,25,0,9,16,25,0
Umbarvihir,0,24,1,0,25,0,23,1,1,25,0,25,0,0,0,2,23,25,0,25,0,25,0,10,15,25,0
Hatti,11,38,1,1,38,11,48,2,0,50,0,50,0,0,0,0,50,50,0,20,30,50,0,30,20,50,0
Ambatha,0,48,3,2,36,14,45,1,6,51,1,50,1,0,0,1,51,51,1,21,31,52,0,28,21,51,1
Gondune,0,9,18,1,22,4,27,0,0,26,0,14,12,1,0,0,27,27,0,22,5,27,0,9,17,26,0
Chinchale,0,19,6,4,16,5,25,0,0,25,0,20,5,0,0,0,25,25,0,25,0,25,0,9,16,25,0
Karanjul(kelwan),0,12,37,2,37,11,49,0,1,49,0,12,27,11,0,0,50,49,1,21,29,50,0,24,26,50,0
Khobala,0,11,39,24,25,1,50,0,0,50,0,8,26,16,0,0,50,50,0,50,0,50,0,36,14,50,0
Udmal,0,22,2,3,18,3,24,0,0,24,0,22,2,0,0,0,24,24,0,24,0,24,0,8,16,24,0
Ranvihir,0,0,23,3,19,1,23,0,0,23,0,0,15,8,0,0,23,23,0,17,6,23,0,8,15,23,0
Raghatvihir,6,32,14,0,41,11,52,0,0,52,0,37,13,2,0,0,52,52,0,51,1,52,0,26,26,52,0
Mani,0,4,16,2,17,1,20,0,0,20,0,4,11,5,0,0,20,20,0,20,0,20,0,7,13,20,0
Malegaon,0,6,19,3,22,0,25,0,0,25,0,7,11,7,0,0,25,25,0,19,6,25,0,9,16,25,0
Chandrapur,0,6,19,5,19,1,25,0,0,25,0,6,12,7,0,0,25,25,0,25,0,25,0,10,15,25,0
Hanumantmal,0,3,2,1,3,1,5,0,0,5,0,3,1,1,0,0,5,5,0,5,0,5,0,2,3,5,0
Rasha,1,22,3,1,22,3,26,0,0,26,0,22,4,0,0,0,26,26,0,21,5,26,0,14,12,26,0
