village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Balek,58,3,0,31,29,1,1,49,11,60,1,57,3,1,0,54,7,0,,61,0,53,8,56,5,28,32,32,29
3rd Mile,58,2,0,28,32,0,3,51,6,59,1,58,0,2,0,49,11,0,,59,1,60,0,57,3,10,49,34,26
Mirsam I,129,6,0,40,92,3,10,105,20,133,2,133,0,0,0,115,13,0,,104,31,62,62,100,32,18,27,59,75
Runne,9,1,0,3,7,0,0,8,2,4,6,10,0,0,0,9,0,1,,10,0,9,1,10,0,6,3,8,2
Tigra Mirbuk II,25,0,0,4,21,0,3,22,0,24,1,25,0,0,0,23,2,0,,24,1,17,7,25,0,2,12,16,9
Mirku,72,0,0,27,42,3,6,59,7,71,1,72,0,0,0,62,10,0,,62,10,49,22,64,8,20,29,41,31
Taki Lalung I,40,1,0,13,26,2,9,28,4,39,2,41,0,0,0,27,13,0,,37,4,33,6,39,2,5,8,24,15
Rengging,45,2,0,22,24,0,11,31,4,34,13,46,1,0,0,39,7,0,,31,16,42,4,41,5,23,14,22,25
Yagrung I,48,1,1,11,36,3,7,41,2,46,4,50,0,0,0,41,8,0,,49,1,31,17,49,1,2,26,37,13
Kelek Mirbuk,51,11,0,34,25,3,1,50,11,61,1,56,6,0,0,49,12,0,,56,6,53,9,53,9,20,33,36,26
Tigra Mirbuk I,25,5,0,11,17,2,1,22,7,30,0,27,3,0,0,22,8,0,,29,1,28,2,28,2,14,14,18,12
Mirku Dapi,6,0,0,1,5,0,3,3,0,6,0,6,0,0,0,4,2,0,,6,0,4,1,5,1,0,2,4,2
Mongku,11,2,0,5,8,0,1,7,5,13,0,12,1,0,0,11,2,0,,12,1,8,4,12,0,2,6,13,0
Boying,27,1,0,6,22,0,1,17,10,28,0,28,0,0,0,25,3,0,,18,10,7,21,25,3,1,4,12,16
Diking,64,15,1,35,42,3,10,54,16,78,2,71,6,3,0,64,11,0,,63,17,71,9,69,11,20,54,51,29
Sibo,5,1,0,0,6,0,0,6,0,6,0,6,0,0,0,5,1,0,,6,0,6,0,5,1,1,5,5,1
Tekang I,10,5,0,4,11,0,1,14,0,15,0,13,2,0,0,13,2,0,,14,1,12,3,13,1,5,8,9,6
Sibut,63,13,2,34,43,1,7,59,12,74,4,71,2,5,0,68,10,0,,66,12,65,13,69,9,24,52,48,30
Napit,29,4,0,23,10,0,0,28,5,33,0,30,3,0,0,26,6,0,,31,2,32,1,29,4,12,21,16,17
Rasam,10,0,0,2,8,0,0,9,1,10,0,10,0,0,0,8,2,0,,9,1,7,3,9,1,6,4,6,4
Kelek Roing,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,0,1
Gune,9,1,0,0,10,0,2,8,0,10,0,10,0,0,0,7,3,0,,10,0,10,0,10,0,1,9,8,2
7th Mile Camp,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,,1,0,1,0,0,1,0,1,0,1
Berung,2,0,0,0,2,0,0,2,0,2,0,2,0,0,0,1,1,0,,2,0,2,0,2,0,1,1,1,1
Tajum,38,0,0,18,20,0,8,25,5,28,10,37,0,1,0,27,10,0,,27,11,36,2,31,7,17,20,20,18
