village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Borgaon Kh.,16,37,3,52,4,0,49,7,0,43,13,55,1,0,0,3,53,0,,36,4,40,0,38,0,1,53,39,1
Tuksai,16,28,2,46,0,0,30,14,2,43,3,46,0,0,0,0,46,0,,39,6,44,1,39,1,6,40,45,0
Parkhande,6,34,3,28,15,0,40,3,0,43,0,43,0,0,0,0,43,0,,19,22,29,12,36,2,1,42,40,1
Wadgaon,16,30,0,23,18,5,35,11,0,41,5,41,5,0,0,0,46,0,,42,0,34,8,42,0,13,33,42,0
Vanave,17,1,0,17,1,0,14,3,1,18,0,18,0,0,0,0,18,0,,16,0,0,16,16,0,8,10,16,0
Mahad,2,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,2,0,,2,0,0,2,2,0,1,1,2,0
Kambe,10,33,0,2,7,34,38,5,0,43,0,41,2,0,0,0,43,0,,42,0,0,42,40,0,5,37,42,0
Adoshi,14,11,0,9,10,6,17,8,0,25,0,25,0,0,0,0,25,0,,25,0,0,25,25,0,11,14,25,0
Tambati,8,34,1,15,28,0,35,8,0,35,8,43,0,0,0,0,43,0,,36,6,35,7,42,0,0,43,42,0
Vadval,0,5,0,1,4,0,5,0,0,3,2,5,0,0,0,0,5,0,,0,0,0,0,0,0,0,5,0,0
Apati,0,2,0,0,2,0,1,0,1,1,1,2,0,0,0,0,2,0,,0,0,0,0,0,0,0,1,0,0
Nadode,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0
Dharni,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,0
Asare,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0
