village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Nandpur,0,43,17,59,1,0,0,57,3,58,2,1,43,16,0,0,60,0,,48,12,17,43,60,0,57,3,60,0
Khokrale,0,55,5,59,1,0,0,59,1,60,0,18,27,15,0,0,60,0,,8,52,31,29,60,0,52,8,60,0
Thanepada,0,57,3,0,60,0,0,59,1,59,1,3,47,10,7,0,53,0,,60,0,14,46,60,0,60,0,60,0
Rajale,0,57,3,0,59,1,0,59,1,60,0,0,1,59,0,0,60,0,,54,6,57,3,60,0,59,1,57,3
Ambapur,0,51,12,63,0,0,0,58,5,63,0,10,34,19,0,0,63,0,,6,57,40,23,63,0,50,13,63,0
Bhangda,0,75,17,37,55,0,0,90,2,89,3,8,39,45,3,0,89,1,,57,35,32,60,92,0,80,12,92,0
Malpur,0,10,0,0,10,0,0,10,0,10,0,5,4,1,0,1,9,0,,2,8,10,0,10,0,8,2,10,0
Vawad,0,58,2,17,43,0,0,60,0,56,4,1,15,44,0,0,60,0,,47,13,47,13,60,0,58,2,60,0
Karli,0,36,23,40,18,1,0,56,3,58,1,7,26,26,0,0,59,0,,24,35,35,24,59,0,47,12,59,0
Sundarde,0,50,9,59,0,0,1,58,0,59,0,0,23,36,1,0,58,0,,14,45,8,51,59,0,58,1,59,0
Palashi,0,58,2,46,14,0,1,57,2,49,11,9,17,34,0,0,60,0,,15,45,35,25,60,0,40,20,60,0
Khodasgaon,0,25,0,1,24,0,0,25,0,24,1,0,2,23,0,0,25,0,,24,1,23,2,25,0,25,0,24,1
Dhandhane,0,25,1,0,26,0,0,26,0,24,2,0,0,26,0,0,26,0,,24,2,24,2,26,0,26,0,26,0
Bal Amrai,0,21,3,0,24,0,0,24,0,24,0,0,19,5,0,0,24,0,,24,0,3,21,24,0,24,0,24,0
Vaindane,0,21,4,2,23,0,0,24,1,23,2,1,0,24,0,0,25,0,,17,8,24,1,25,0,22,3,25,0
Ranale,0,0,25,0,25,0,5,20,0,24,1,0,9,16,0,0,25,0,,20,5,4,21,25,0,9,16,25,0
Songir,0,20,15,0,35,0,0,35,0,35,0,0,6,29,0,0,35,1,,34,1,15,20,35,0,35,0,35,0
Kalamba,0,12,0,0,12,0,0,12,0,12,0,0,9,3,0,0,12,0,,12,0,8,4,12,0,12,0,12,0
Fulsare,0,7,0,0,7,0,0,7,0,6,1,0,4,3,0,0,7,0,,7,0,6,1,7,0,7,0,7,0
Wagshepa,0,32,0,0,32,0,0,32,0,32,0,0,20,12,0,0,32,0,,31,1,26,6,32,0,32,0,32,0
Wadzhakan,0,35,1,0,36,0,0,36,0,36,0,0,15,21,0,0,36,0,,36,0,33,3,36,0,36,0,36,0
