village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Purushottampur,0,85,7,22,60,10,28,50,14,32,60,68,17,7,0,38,54,92,0,90,2,92,0,91,1,91,1
Belut,0,13,0,4,6,3,3,9,1,5,8,8,5,0,0,4,9,13,0,13,0,13,0,13,0,13,0
Gokul Mathura,0,5,0,1,3,1,1,3,1,3,2,4,1,0,0,0,5,5,0,5,0,5,0,5,0,5,0
Tentulpoha,0,23,3,7,18,1,7,19,0,12,14,19,6,1,0,5,21,26,0,26,0,26,0,26,0,26,0
Nutangram,0,113,2,59,53,3,15,88,12,53,62,89,24,2,0,4,111,108,7,115,0,115,0,115,0,115,0
Rajmadhabpur,0,34,1,11,19,5,8,22,5,14,21,32,2,1,0,1,34,35,0,35,0,35,0,35,0,35,0
Kishoripur,0,5,0,3,2,0,2,3,0,3,2,5,0,0,0,1,4,5,0,5,0,5,0,5,0,5,0
Napara,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Sankarara,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Manjmura,0,45,1,25,17,4,18,18,10,28,18,41,4,1,0,3,43,46,0,46,0,46,0,46,0,46,0
Dhwajamanipur,0,2,0,1,0,1,1,1,0,1,1,2,0,0,0,1,1,2,0,2,0,2,0,2,0,2,0
Nirisha,1,33,1,2,30,3,7,6,22,29,6,26,8,1,0,19,16,35,0,34,1,35,0,35,0,35,0
Pabayan,0,2,0,1,1,0,2,0,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,2,0,2,0
Koch Kunda,0,15,0,7,8,0,6,7,2,10,5,15,0,0,0,1,14,15,0,15,0,15,0,15,0,15,0
Tajpur,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Chandai,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,2,0,2,0
Saharjora,0,72,3,44,31,0,15,17,43,67,8,56,15,4,0,14,61,75,0,75,0,75,0,75,0,75,0
Monoharbati,0,2,0,1,0,1,2,0,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,2,0,2,0
Kanchanpur,0,25,0,14,10,1,2,11,12,22,3,20,5,0,0,2,23,25,0,25,0,25,0,25,0,25,0
Sarali,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Monohar,0,27,0,23,4,0,14,12,1,27,0,19,8,0,0,1,26,23,4,27,0,27,0,27,0,27,0
Amthia,0,32,7,31,8,0,26,13,0,38,1,12,20,7,2,2,34,39,0,36,3,39,0,39,0,39,0
Ratganj Madhabpur,0,78,10,52,28,8,53,27,8,88,0,22,56,10,0,35,53,88,0,88,0,88,0,88,0,88,0
Kuldiha,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Bhairabpur (Paschim),0,94,0,66,23,5,65,25,4,94,0,88,6,0,0,7,87,94,0,94,0,94,0,94,0,94,0
Tajpur Rampur,0,57,2,16,41,2,22,37,0,42,17,53,3,3,0,4,54,59,0,58,1,59,0,59,0,59,0
Maliara,0,40,3,6,35,2,24,16,3,36,7,32,8,3,0,9,33,43,0,43,0,43,0,43,0,43,0
Mathuradanga,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Mandarbani,0,88,2,38,36,16,34,50,6,90,0,69,19,2,0,4,85,90,0,90,0,90,0,90,0,90,0
Balarampur (Purba),0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Beleshola,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
Srikrishnapur,0,21,2,2,17,4,9,13,1,20,3,15,7,1,0,2,20,23,0,23,0,23,0,23,0,23,0
Paschim Brindabanpur,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Samantamara,0,6,1,0,7,0,5,2,0,7,0,7,0,0,0,1,6,7,0,7,0,7,0,7,0,7,0
Rautara,0,57,6,11,49,3,21,35,7,63,0,45,12,6,0,4,58,63,0,60,3,63,0,63,0,63,0
Radhakantapur,0,3,0,0,3,0,0,3,0,2,1,3,0,0,0,0,3,3,0,2,1,3,0,3,0,3,0
Hatashuria,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
Pingrui,0,5,1,0,6,0,2,4,0,6,0,5,0,1,0,1,5,6,0,6,0,6,0,6,0,6,0
Chhandar,0,2,1,1,2,0,3,0,0,3,0,2,0,1,0,0,3,3,0,3,0,3,0,3,0,3,0
Madanhati,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Gopinathpur,0,34,3,13,23,1,13,22,2,14,23,31,3,3,0,6,31,37,0,37,0,37,0,37,0,37,0
Talanda,0,1,1,0,2,0,0,2,0,2,0,1,0,1,0,0,2,2,0,1,1,2,0,2,0,2,0
Sirsa,0,3,0,0,3,0,1,2,0,3,0,3,0,0,0,1,2,3,0,3,0,3,0,3,0,3,0
