village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Mohriya,1,0,48,6,26,17,0,44,5,44,5,0,5,44,0,0,48,1,,39,10,23,26,45,2,19,30,47,2
Patniya,0,1,42,7,24,12,1,21,21,41,2,2,4,37,0,2,41,0,,11,32,24,19,35,2,26,17,30,13
Muari,0,0,24,3,19,2,0,20,4,23,1,2,9,13,0,0,24,0,,20,4,11,13,22,1,14,10,24,0
Bilawar Kalan,0,7,56,8,50,5,17,27,19,55,7,10,9,44,2,0,61,2,,31,31,8,54,48,11,56,6,55,7
Bijori,1,26,52,32,44,3,3,62,14,69,10,28,9,42,0,0,79,1,,47,32,54,25,73,2,62,17,70,9
Karan Pipariya,0,6,117,29,84,10,8,80,35,113,10,9,12,102,2,2,119,2,,108,14,64,56,111,8,79,43,118,5
Bilawar Khurd,2,6,151,21,128,10,10,99,50,140,17,12,34,113,0,3,156,3,,110,45,60,96,118,26,101,56,144,11
Taterwada,0,0,11,5,6,0,0,9,2,11,0,0,2,9,0,0,11,0,,3,8,5,6,10,1,7,4,9,2
Morkund,1,0,27,2,23,4,0,28,1,28,1,0,9,19,0,0,27,0,,21,8,20,9,25,4,19,10,26,3
Bhichwadansa,3,16,24,7,34,2,1,39,3,35,8,21,11,11,0,0,43,1,,31,12,32,11,34,8,37,6,36,7
Rechhera,6,17,41,11,50,3,2,60,2,50,14,26,8,30,0,1,63,2,,46,17,40,23,53,8,44,19,52,11
Bhadri,2,5,61,13,50,5,0,64,4,62,6,7,10,50,0,1,65,0,,18,50,45,23,58,7,54,13,60,8
Umariya Fdali,2,9,89,22,75,4,1,89,11,92,9,14,29,55,0,0,97,1,,58,43,72,27,97,2,66,35,86,15
Najarpur,1,0,32,4,29,0,2,29,2,31,2,2,18,12,0,0,29,1,,19,14,27,6,30,3,28,4,31,2
Khairmandal,3,12,119,25,101,9,3,123,11,131,6,14,62,53,0,1,124,1,,78,62,106,31,119,19,109,28,106,34
Upli,0,8,76,15,68,3,1,79,6,81,5,9,17,55,0,0,74,1,,74,16,66,23,81,8,57,32,80,10
Kohniya Ryt.,1,11,8,3,15,2,2,17,1,17,3,14,1,5,0,0,19,1,,15,5,15,5,18,2,12,8,14,6
Kelmundi,0,5,5,2,6,2,0,10,0,9,1,5,4,1,0,0,10,0,,4,6,5,5,9,0,9,1,9,1
Lakadbandhi,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
