village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Bajhera Kalan,0,0,8,7,1,0,0,8,0,8,0,0,0,8,0,0,8,8,0,0,8,8,0,0,0,8,0
Muhari,0,0,30,21,9,0,5,25,0,30,0,0,0,30,0,0,30,7,23,0,30,29,1,0,0,30,0
Siras,0,0,18,15,3,0,4,13,1,18,0,0,0,18,0,0,18,17,1,0,18,18,0,0,0,18,0
Tundpura,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
Mokhroli,0,0,3,3,0,0,0,3,0,3,0,0,0,3,0,0,3,2,1,0,3,3,0,0,0,3,0
Bara Khurd,0,0,7,6,1,0,0,6,1,7,0,0,0,7,0,0,7,0,7,0,7,7,0,0,0,7,0
Bewar,0,0,9,8,1,0,1,8,0,9,0,0,0,9,0,0,9,2,7,0,9,9,0,0,0,9,0
AJEET NAGAR,0,0,23,17,6,0,2,20,1,23,0,0,0,23,0,0,23,8,15,2,21,23,0,0,0,23,0
Dharsoni,0,0,7,2,5,0,0,7,0,7,0,0,0,7,0,0,7,0,7,0,7,7,0,0,0,7,0
Hateejar,0,0,22,12,10,0,1,21,0,22,0,0,0,22,0,0,22,5,17,0,22,22,0,0,0,22,0
Nyamadpur,0,0,8,5,3,0,3,5,0,8,0,0,0,8,0,0,8,1,7,0,8,8,0,0,0,8,0
Naswara,0,0,6,5,1,0,1,5,0,6,0,0,0,6,0,0,6,1,5,0,6,6,0,0,0,6,0
Pali,0,0,15,13,2,0,2,12,1,15,0,0,0,15,0,0,15,3,12,0,15,15,0,0,0,15,0
Halena,0,0,30,24,6,0,0,30,0,30,0,0,0,30,1,0,29,21,9,2,28,30,0,0,0,30,0
Jahanpur,0,0,15,15,0,0,0,15,0,15,0,0,0,15,0,0,15,6,9,8,7,15,0,0,0,15,0
Gudhakar,0,0,14,11,3,0,0,14,0,14,0,0,0,14,0,0,14,13,1,1,13,14,0,0,0,14,0
Ajroda,0,0,30,27,3,0,0,29,1,30,0,0,0,30,0,0,30,19,11,0,30,30,0,0,0,18,12
