village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dharu Khedi,0,10,44,0,34,20,42,12,0,47,7,17,36,1,0,0,54,51,3,37,17,54,0,45,9,54,0
Mugal Ryt,0,5,6,0,4,7,11,0,0,9,2,8,2,1,0,0,11,10,1,3,8,11,0,5,6,11,0
Nandgaon Khurd,0,2,18,1,14,5,15,3,2,15,5,4,14,2,0,0,20,19,1,16,4,20,0,14,6,20,0
Palani Mal,0,6,59,2,44,19,50,15,0,50,15,20,44,1,0,0,65,65,0,37,28,65,0,43,22,65,0
Nishaniya Mal,0,5,25,2,14,14,20,10,0,25,5,11,19,0,0,0,30,30,0,23,7,30,0,23,7,30,0
Saktapur Ryt,0,4,35,0,16,23,26,13,0,35,4,13,26,0,0,0,39,38,1,23,16,39,0,28,11,38,1
Sonpura,0,1,50,0,34,17,30,21,0,45,6,36,13,2,0,0,51,46,5,17,34,51,0,45,6,51,0
Pratappura,0,8,28,0,23,13,29,7,0,30,6,19,17,0,0,0,36,32,4,27,9,36,0,32,4,36,0
Manjadhad,0,0,33,0,21,12,28,5,0,29,4,8,25,0,0,0,33,33,0,30,3,33,0,20,13,33,0
Mandla,0,13,78,6,50,35,72,17,2,87,4,31,59,1,0,0,91,91,0,72,19,91,0,51,40,91,0
Undel,0,18,26,0,23,21,37,7,0,41,3,24,19,1,0,0,44,43,1,24,20,44,0,35,9,44,0
Moujwadi Mal,0,29,27,0,35,21,40,16,0,50,6,35,21,0,0,0,56,52,4,39,17,56,0,50,6,56,0
Chhapa Kund,0,6,26,0,19,13,21,11,0,31,1,12,19,1,0,0,32,28,4,25,7,32,0,15,17,32,0
Bhawaniya Ryt,0,9,32,1,25,15,30,11,0,37,4,21,18,2,0,0,41,39,2,32,9,41,0,27,13,41,0
Brhmdhad Mal,0,10,29,3,23,13,25,12,2,33,6,17,21,1,0,0,39,36,3,24,15,39,0,27,12,39,0
Shahpura Mal,0,5,18,0,14,9,16,6,1,17,6,14,9,0,0,0,23,23,0,19,4,23,0,14,9,23,0
Kadouli Ryt,0,8,23,2,16,13,19,12,0,25,6,12,19,0,0,0,31,26,5,24,7,28,3,21,10,31,0
Navalpura,0,15,81,4,50,42,55,41,0,83,13,41,52,3,0,0,96,94,2,71,25,96,0,51,45,96,0
Bhawarli Mal,0,3,19,2,12,8,11,10,1,16,6,9,12,1,0,0,22,11,11,9,13,13,9,15,7,22,0
Dewaldi,0,9,50,6,25,28,27,31,1,46,13,24,34,1,0,0,59,59,0,38,21,59,0,20,39,59,0
Selda Mal,0,10,33,0,23,20,34,9,0,39,4,22,21,0,0,0,43,42,1,26,17,43,0,35,8,43,0
Torniya,0,0,6,0,0,6,4,2,0,4,2,3,3,0,0,0,6,4,2,4,2,5,1,4,2,6,0
