village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Aalekhuta,0,4,1,1,4,0,3,2,0,2,3,4,0,1,0,2,3,0,,5,0,2,3,5,0,4,1,5,0
Atang,0,87,115,104,83,15,126,73,3,154,48,21,85,96,0,0,202,0,,202,0,76,126,202,0,60,142,202,0
Bhatheli,0,112,89,39,122,40,117,81,3,167,34,20,59,122,0,2,199,0,,200,1,99,102,201,0,50,150,200,1
Parkhanda,1,114,87,118,71,13,146,53,3,125,77,3,20,179,0,2,200,0,,202,0,35,167,202,0,60,142,202,0
Sakri,0,97,104,130,58,13,113,88,0,128,73,46,25,130,1,2,198,1,,162,39,187,14,201,0,144,57,201,0
Chorbhatthi,0,102,98,72,105,23,60,130,10,132,68,34,51,115,0,8,192,0,,199,1,68,132,200,0,105,95,199,1
Jungdehi,0,48,63,49,47,15,68,40,3,75,36,14,42,55,0,0,111,0,,111,0,73,38,111,0,46,65,111,0
Thuha,0,103,97,45,114,41,69,126,5,94,106,9,66,125,0,3,197,0,,200,0,22,178,200,0,59,141,199,1
Silghat,0,114,86,148,44,8,97,102,1,90,110,8,67,125,1,15,184,0,,199,1,115,85,199,1,54,146,200,0
Soura Bandha,0,57,33,53,32,5,72,18,0,69,21,3,20,67,0,0,90,0,,90,0,60,30,90,0,23,67,90,0
Deori,0,121,79,48,114,38,40,120,40,123,77,19,66,115,0,14,186,1,,200,0,54,146,200,0,88,112,200,0
