village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Jamauti,0,1,9,4,6,0,0,7,3,10,0,0,1,9,0,0,10,10,0,6,4,10,0,9,1,10,0
Karchali,0,58,265,23,299,1,0,276,47,322,1,49,131,143,0,34,289,323,0,249,73,301,22,202,121,323,0
Madgari,0,41,211,22,216,14,2,161,89,252,0,35,66,151,0,6,246,251,1,164,88,250,2,183,69,243,9
Khajuri,0,2,14,3,13,0,0,13,3,16,0,2,6,8,0,1,15,16,0,3,13,16,0,7,9,16,0
Binda,0,12,81,44,48,1,1,73,19,90,3,9,34,50,0,2,91,93,0,55,38,78,15,62,31,93,0
Kanjia,0,3,12,11,4,0,0,14,1,15,0,2,2,11,0,0,15,15,0,12,3,12,3,9,6,15,0
Baghwar,0,30,90,15,105,0,0,109,11,119,1,35,65,20,0,4,116,118,2,94,26,120,0,79,41,120,0
Dhasni,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
Bijka,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Bhandaria,0,22,96,9,109,0,0,77,41,117,1,25,32,61,0,7,111,118,0,102,16,117,1,89,29,118,0
Jonhi Khar,0,2,6,0,8,0,0,7,1,8,0,4,1,3,0,0,8,8,0,8,0,8,0,8,0,8,0
Banjari,0,1,14,1,14,0,0,9,6,15,0,1,4,10,0,0,15,15,0,11,4,15,0,12,3,15,0
Saraidih,0,5,13,2,16,0,0,15,3,18,0,4,6,8,0,1,17,17,1,18,0,17,1,15,3,18,0
Durgadih,0,2,6,0,8,0,0,8,0,8,0,0,7,1,0,0,8,8,0,7,1,8,0,5,3,8,0
Tewali,0,7,31,2,36,0,0,33,5,38,0,4,24,10,0,0,38,38,0,31,7,38,0,31,7,38,0
Pipra,0,0,6,0,6,0,0,6,0,6,0,5,0,1,0,0,6,6,0,6,0,6,0,5,1,6,0
Janewa,0,11,30,0,41,0,0,36,5,41,0,8,15,18,0,1,40,40,1,27,14,41,0,29,12,41,0
Baya Khura,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Marda,0,1,1,0,2,0,0,1,1,2,0,0,0,2,0,0,2,2,0,1,1,2,0,2,0,2,0
Lodidih,0,0,2,0,2,0,0,2,0,2,0,1,0,1,0,0,2,2,0,2,0,2,0,2,0,2,0
