village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Gocharna Muvada,0,6,29,26,9,0,22,13,0,21,14,12,12,11,5,0,30,2,,32,3,21,14,35,0,16,19,35,0
Pirojpur,0,7,28,29,6,0,24,11,0,20,15,16,11,8,3,0,32,1,,32,3,28,7,35,0,17,18,35,0
Pathoda,0,6,29,27,8,0,20,15,0,28,7,10,9,16,7,0,28,2,,33,2,27,8,35,0,16,19,35,0
Aboch,0,6,29,26,9,0,16,19,0,22,13,11,14,10,4,0,31,2,,31,4,30,5,35,0,12,23,35,0
Ghadiya,0,4,31,19,16,0,24,11,0,27,8,14,15,6,6,0,29,1,,34,1,25,10,35,0,13,22,35,0
Malana Muvada,0,5,30,26,9,0,19,16,0,16,19,10,15,10,0,0,35,3,,29,6,28,7,35,0,24,11,35,0
Alawa,0,5,29,26,8,0,21,13,0,24,10,11,11,12,5,0,29,1,,32,2,29,5,34,0,20,14,33,1
Vaghas,0,11,24,25,10,0,25,10,0,16,19,16,13,6,4,0,31,1,,31,4,28,7,35,0,17,18,35,0
Nani Zer,0,8,27,29,6,0,22,13,0,26,9,16,12,7,6,0,29,1,,34,1,27,8,35,0,15,20,35,0
Vasna,0,0,35,32,3,0,18,17,0,20,15,15,13,7,1,0,34,1,,31,4,26,9,35,0,13,22,35,0
Ambaliyara,0,0,35,29,6,0,17,18,0,24,11,11,12,12,0,0,35,2,,33,2,20,15,35,0,18,17,35,0
Savali,0,0,35,27,8,0,21,14,0,23,12,10,15,10,2,0,33,1,,31,4,28,7,35,0,19,16,35,0
Dahiyap,0,0,35,26,9,0,23,12,0,19,16,13,6,16,0,0,35,1,,32,3,26,9,35,0,18,17,35,0
Sorna,0,0,35,25,10,0,19,16,0,22,13,19,9,7,0,0,35,0,,30,5,27,8,35,0,12,23,35,0
Vavna Muvada,0,0,35,27,8,0,25,10,0,18,17,17,12,6,0,0,35,0,,30,5,21,14,35,0,23,12,35,0
Mirapur,0,0,35,23,12,0,20,15,0,22,13,17,11,7,0,0,35,2,,29,6,24,11,35,0,16,19,35,0
Mal Itadi Pagi Bhag,0,0,35,31,4,0,29,6,0,18,17,14,15,6,1,0,34,2,,30,5,24,11,35,0,11,24,35,0
Atarsumba,0,1,34,26,9,0,23,12,0,26,9,11,17,7,0,0,35,1,,29,6,25,10,35,0,14,21,35,0
Antisar,0,0,35,27,8,0,19,16,0,22,13,14,15,6,0,0,35,1,,35,0,26,9,35,0,20,15,35,0
Jaloya,0,3,32,28,7,0,25,10,0,23,12,15,11,9,0,0,35,2,,33,2,33,2,35,0,19,16,35,0
Vyas Vasna,0,0,35,24,11,0,13,22,0,21,14,13,8,14,0,0,35,2,,31,4,20,15,35,0,10,25,35,0
Taiyabpur,0,0,35,28,7,0,19,16,0,23,12,13,16,6,0,0,35,0,,30,5,24,11,35,0,19,16,34,1
Rozavada,0,0,35,28,7,0,18,17,0,21,14,12,17,6,0,0,35,0,,32,3,29,6,35,0,14,21,35,0
Kevadiya,0,0,35,27,8,0,24,11,0,25,10,15,15,5,2,0,33,0,,29,6,26,9,35,0,15,20,35,0
Aghatna Muvada,0,0,35,31,4,0,23,12,0,21,14,16,11,8,0,0,35,2,,31,4,24,11,35,0,13,22,35,0
Jagdupur,0,1,34,27,8,0,23,12,0,18,17,13,13,9,0,0,35,0,,29,6,29,6,35,0,13,22,35,0
Dantali,0,1,34,31,4,0,14,21,0,26,9,15,10,10,0,0,35,2,,26,9,24,11,35,0,11,24,35,0
Palaiya,0,2,33,28,7,0,22,13,0,20,15,14,12,9,0,0,35,0,,31,4,25,10,35,0,16,19,35,0
Dana,0,0,35,29,6,0,12,23,0,20,15,10,12,13,1,0,34,2,,32,3,21,14,35,0,10,25,35,0
Vyasjina Muvada,0,0,35,27,8,0,24,11,0,18,17,16,10,9,0,0,35,1,,29,6,27,8,35,0,16,19,35,0
Dadana Muvada,0,0,34,29,5,0,16,18,0,21,13,11,15,8,1,0,33,0,,30,4,19,15,34,0,14,20,34,0
Salod,0,0,35,27,8,0,20,15,0,23,12,10,17,8,0,0,35,1,,31,4,24,11,35,0,17,18,35,0
Vaghajipur,0,0,35,28,7,0,21,14,0,20,15,12,13,10,2,0,33,0,,32,3,24,11,35,0,23,12,35,0
Dhuliya Vasna,0,1,34,27,8,0,18,17,0,25,10,21,9,5,1,0,34,1,,31,4,31,4,35,0,18,17,35,0
Betawada,0,0,35,28,7,0,24,11,0,23,12,11,19,5,1,0,34,0,,30,5,24,11,35,0,21,14,35,0
Chikhlod,0,0,35,28,7,0,22,13,0,28,7,16,15,4,1,0,34,0,,32,3,24,11,35,0,15,20,35,0
Vadol,0,0,35,28,7,0,20,15,0,23,12,14,10,11,1,0,34,1,,32,3,23,12,35,0,16,19,35,0
Bobha,0,1,34,29,6,0,19,16,0,16,19,14,15,6,0,0,35,1,,32,3,26,9,35,0,15,20,35,0
Vejalpur,0,0,35,32,3,0,19,16,0,21,14,11,12,12,2,0,33,1,,29,6,26,9,35,0,11,24,35,0
Rampura (Sundarvadi),0,0,35,27,8,0,16,19,0,18,17,11,12,12,2,0,33,3,,32,3,26,9,35,0,12,23,34,1
Antroli,0,0,35,29,6,0,22,13,0,27,8,10,17,8,0,0,35,1,,30,5,23,12,35,0,13,22,35,0
Mal Itadi Baraiya Bhag,0,0,35,28,7,0,27,8,0,23,12,15,11,9,1,0,34,0,,31,4,28,7,35,0,12,23,35,0
Karkariya,0,0,35,25,10,0,17,18,0,21,14,12,15,8,1,0,34,1,,31,4,27,8,35,0,16,19,35,0
Khadol,0,0,35,27,8,0,20,15,0,26,9,13,13,9,1,0,34,0,,32,3,19,16,35,0,8,27,35,0
Kosam,0,1,34,28,7,0,19,16,0,23,12,17,9,9,2,0,33,0,,27,8,24,11,35,0,15,20,34,1
Ukardina Muvada,0,0,35,27,8,0,18,17,0,23,12,14,17,4,0,0,35,1,,29,6,28,7,35,0,17,18,35,0
Kabhaina Muvada,0,0,35,28,7,0,20,15,0,28,7,10,18,7,0,0,35,1,,31,4,23,12,35,0,14,21,35,0
Vaghavat,0,0,35,32,3,0,18,17,0,23,12,13,11,11,2,0,33,1,,33,2,27,8,35,0,13,22,35,0
Abvel,0,1,34,27,8,0,15,20,0,25,10,14,10,11,0,0,35,2,,31,4,29,6,35,0,14,21,35,0
Bhailakui,0,0,35,29,6,0,21,14,0,28,7,16,12,7,1,0,34,0,,32,3,28,7,35,0,13,22,35,0
Sultanpur (Vadadhara),0,0,35,26,9,0,18,17,0,23,12,16,12,7,0,0,35,0,,32,3,26,9,35,0,16,19,35,0
Hamirpura,0,0,35,30,5,0,22,13,0,28,7,14,12,9,1,0,34,0,,32,3,22,13,35,0,18,17,34,1
Bhutiya,0,0,35,27,8,0,23,12,0,22,13,6,15,14,1,0,34,1,,31,4,26,9,35,0,15,20,35,0
Danadra,0,1,34,26,9,0,21,14,0,23,12,15,9,11,1,0,34,1,,30,5,27,8,35,0,15,20,34,1
Vadadhara,0,0,35,31,4,0,23,12,0,24,11,18,9,8,1,0,34,0,,33,2,28,7,35,0,17,18,35,0
Kalaji,0,0,35,29,6,0,25,10,0,17,18,14,14,7,0,0,35,0,,28,7,24,11,35,0,12,23,35,0
Dudhathal,0,0,36,33,3,0,23,13,0,25,11,19,13,4,0,0,36,0,,29,7,30,6,36,0,14,22,36,0
Ghauva,0,0,35,35,0,0,22,13,0,19,16,12,12,11,5,0,30,2,,30,5,25,10,35,0,17,18,35,0
Sunda,0,2,33,27,8,0,18,17,0,26,9,16,13,6,2,0,33,1,,26,9,27,8,35,0,19,16,35,0
Reliya,0,1,34,29,6,0,21,14,0,20,15,16,10,9,3,0,32,0,,31,4,22,13,35,0,17,18,35,0
Telnar,0,1,34,27,8,0,26,9,0,24,11,16,16,3,0,0,35,3,,33,2,21,14,35,0,14,21,35,0
Ladujina Muvada,0,1,34,26,9,0,21,14,0,20,15,10,14,11,2,0,33,1,,30,5,28,7,35,0,14,21,35,0
Kotwalna Muvada,0,0,35,28,7,0,19,16,0,19,16,13,14,8,1,0,34,0,,33,2,21,14,35,0,9,26,35,0
Dandiyapur,0,0,35,27,8,0,16,19,0,18,17,19,6,10,1,0,34,2,,32,3,23,12,35,0,10,25,35,0
Nirmali,0,0,35,25,10,0,17,18,0,19,16,14,13,8,1,0,34,0,,30,5,26,9,35,0,13,22,35,0
Lalpur (Nirmali),0,1,34,26,9,0,20,15,0,24,11,18,8,9,0,0,35,2,,33,2,27,8,35,0,13,22,35,0
Zanda,0,1,34,32,3,0,23,12,0,23,12,12,9,14,0,0,35,1,,29,6,24,11,35,0,13,22,35,0
Kamboya,0,0,35,26,9,0,18,17,0,26,9,11,17,7,1,0,34,2,,33,2,24,11,35,0,21,14,35,0
Moti Zer,0,1,34,28,7,0,23,12,0,19,16,15,9,11,0,0,35,0,,32,3,27,8,35,0,10,25,34,1
Fuljina Muvada,0,0,35,33,2,0,21,14,0,20,15,9,12,14,1,0,34,0,,33,2,28,7,35,0,12,23,35,0
Punadra,0,0,35,27,8,0,21,14,0,29,6,13,10,12,0,0,35,1,,33,2,25,10,35,0,13,22,35,0
Nikol,0,0,35,29,6,0,24,11,0,18,17,11,9,15,0,0,35,2,,30,5,29,6,35,0,16,19,35,0
Torna,0,0,35,27,8,0,19,16,0,24,11,15,14,6,4,0,31,1,,30,5,21,14,35,0,17,18,35,0
Thunchal,0,1,34,27,8,0,24,11,0,21,14,14,15,6,0,0,35,1,,32,3,25,10,35,0,13,22,35,0
Khanpur,0,0,35,28,7,0,23,12,0,23,12,13,14,8,2,0,33,0,,31,4,29,6,35,0,20,15,35,0
Bhungaliya,0,3,32,29,6,0,21,14,0,22,13,18,9,8,0,0,35,2,,28,7,28,7,35,0,17,18,34,1
Bavano Math,0,1,34,29,6,0,19,16,0,21,14,15,10,10,0,0,35,0,,31,4,25,10,35,0,13,22,35,0
Dasalvada,0,1,34,28,7,0,19,16,0,24,11,15,8,12,0,0,35,1,,33,2,24,11,35,0,11,24,35,0
Fatiyabad,0,1,34,30,5,0,15,20,0,27,8,15,13,7,2,0,33,1,,26,9,27,8,35,0,11,24,35,0
Mahamadpura,0,0,35,29,6,0,17,18,0,24,11,13,9,13,2,0,33,1,,32,3,25,10,35,0,13,22,35,0
Sultanpur (Taiyabpur),0,0,36,28,8,0,22,14,0,24,12,9,17,10,0,0,36,0,,32,4,29,7,36,0,8,28,36,0
Shihora,0,1,34,28,7,0,18,17,0,23,12,17,12,6,1,0,34,0,,30,5,27,8,35,0,13,22,35,0
Bhoja Na Muvada,0,0,35,29,6,0,21,14,0,26,9,13,13,9,2,0,33,1,,30,5,25,10,35,0,20,15,35,0
Talpoda,0,0,37,29,8,0,21,16,0,26,11,16,12,9,1,0,36,1,,30,7,27,10,37,0,16,21,37,0
Vaghana Muvada,0,0,35,32,3,0,20,15,0,18,17,13,13,9,0,0,35,0,,35,0,21,14,35,0,10,25,35,0
Nathana Muvada,0,0,35,26,9,0,19,16,0,24,11,12,17,6,0,0,35,0,,30,5,22,13,35,0,20,15,35,0
Deradi Pavathi,0,0,31,27,4,0,16,15,0,22,9,12,11,8,0,0,31,0,,27,4,24,7,31,0,12,19,31,0
Rampura,0,0,37,31,6,0,19,18,0,28,9,13,19,5,0,0,37,1,,34,3,25,12,37,0,14,23,37,0
Lal Mandva,0,0,35,27,8,0,27,8,0,26,9,16,9,10,1,0,34,1,,33,2,26,9,35,0,16,19,35,0
Valva Mahuda,0,1,34,31,4,0,20,15,0,20,15,15,13,7,1,0,34,1,,34,1,26,9,35,0,11,24,34,1
Kavath,0,0,35,27,8,0,20,15,0,28,7,14,13,8,0,0,35,1,,35,0,25,10,35,0,13,22,35,0
Suki,0,2,33,25,10,0,20,15,0,24,11,13,13,9,3,0,32,2,,34,1,25,10,35,0,18,17,35,0
Garod,0,1,35,29,7,0,22,14,0,25,11,12,13,11,1,0,35,1,,34,2,30,6,36,0,14,22,36,0
Alampur,0,0,35,30,5,0,23,12,0,23,12,16,12,7,2,0,33,0,,32,3,25,10,35,0,14,21,35,0
Letar,0,0,35,27,8,0,21,14,0,23,12,10,17,8,0,0,35,1,,32,3,28,7,35,0,12,23,35,0
Singpur,0,0,35,27,8,0,21,14,0,25,10,19,11,5,1,0,34,2,,33,2,25,10,35,0,17,18,35,0
