village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Srikhanda,0,49,15,64,0,0,7,36,21,63,1,17,43,4,1,0,63,0,,64,0,54,10,63,1,4,60,63,1
Panchghara (P),0,24,4,23,5,0,0,23,5,28,0,16,12,0,0,0,28,0,,28,0,25,3,28,0,0,28,28,0
Bholshuni,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
Parulia,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
Char Pataihat (P),1,47,5,48,5,0,10,29,14,53,0,36,17,0,0,1,52,0,,53,0,42,11,53,0,0,53,53,0
Jamra,0,8,5,13,0,0,0,2,11,13,0,2,11,0,0,1,12,0,,13,0,10,3,13,0,0,13,13,0
Goai,0,17,5,22,0,0,2,9,11,22,0,7,15,0,0,2,20,0,,22,0,18,4,22,0,0,22,22,0
Bandra,0,22,7,27,2,0,0,14,15,29,0,11,17,1,0,0,29,0,,29,0,26,3,29,0,0,29,29,0
Alampur,0,13,3,16,0,0,2,1,13,16,0,10,6,0,0,0,16,0,,16,0,14,2,13,0,0,16,16,0
Jajigram,0,21,2,23,0,0,0,4,19,23,0,9,14,0,0,0,23,0,,23,0,16,7,23,0,0,23,23,0
Khajurdihi,1,131,47,159,20,0,11,103,65,178,1,67,106,6,0,2,177,0,,179,0,136,43,179,0,0,179,179,0
Mandalhat,0,9,5,14,0,0,0,8,6,14,0,5,7,2,0,0,14,0,,14,0,11,3,14,0,0,14,14,0
Nanagar,0,11,1,11,1,0,0,2,10,12,0,5,6,1,0,1,11,0,,12,0,11,1,12,0,0,12,12,0
Khanerhat,0,2,1,2,1,0,0,2,1,3,0,0,3,0,0,0,3,0,,3,0,2,1,3,0,0,3,3,0
Churpuni,0,47,11,54,4,0,0,5,53,58,0,34,22,2,0,0,58,0,,58,0,43,15,58,0,1,57,58,0
Baura,0,6,1,6,1,0,0,0,7,7,0,5,2,0,0,0,7,0,,7,0,5,2,7,0,0,7,7,0
Kashigram,0,5,1,6,0,0,0,2,4,6,0,3,3,0,0,0,6,0,,6,0,5,1,6,0,0,6,6,0
Shrisuruvra,0,10,3,11,2,0,0,2,11,13,0,4,9,0,0,0,13,0,,13,0,10,3,13,0,0,13,13,0
Sudpur,0,13,1,13,1,0,2,7,5,14,0,7,7,0,0,0,14,0,,14,0,12,2,14,0,0,14,14,0
Panuhat (CT),1,21,6,25,3,0,2,21,5,28,0,17,11,0,0,0,28,0,,28,0,20,8,28,0,0,28,28,0
Debkunda,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Karulia,1,14,8,23,0,0,2,5,16,21,2,2,21,0,0,1,22,0,,23,0,20,3,23,0,0,23,23,0
Mera,0,8,0,8,0,0,2,4,2,7,1,7,1,0,0,0,8,0,,8,0,8,0,8,0,1,7,8,0
Mostafapur,0,4,1,5,0,0,1,2,2,5,0,3,2,0,0,0,5,0,,5,0,4,1,5,0,0,5,5,0
Paschim Bijnagar,0,2,0,2,0,0,1,1,0,2,0,2,0,0,0,0,2,0,,2,0,2,0,2,0,0,2,2,0
Sargram,0,19,2,21,0,0,3,11,7,20,1,15,6,0,0,1,20,0,,21,0,18,3,21,0,0,21,21,0
Chaudhak,0,3,0,3,0,0,0,2,1,3,0,2,1,0,0,0,3,0,,3,0,3,0,3,0,0,3,3,0
Barampur,0,8,4,12,0,0,0,3,9,12,0,4,7,1,0,0,12,0,,12,0,8,4,12,0,0,12,12,0
Gusumba,0,20,3,23,0,0,0,7,16,23,0,9,13,1,0,1,22,0,,23,0,19,4,23,0,0,23,23,0
