village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Lohachur,0,28,0,14,14,0,1,27,0,28,0,24,4,0,0,0,28,28,0,6,22,28,0,1,27,18,10
Bagachra,0,10,1,6,5,0,0,11,0,11,0,10,1,0,0,0,11,11,0,2,9,11,0,0,11,9,2
Sarisha,0,39,17,51,5,0,10,40,6,56,0,32,18,6,0,0,56,56,0,9,47,56,0,1,55,31,25
Chhatni,0,1,49,20,30,0,3,47,0,36,14,1,35,14,0,0,50,50,0,4,46,50,0,0,50,50,0
Kumirpara,0,3,1,3,1,0,0,3,1,4,0,3,1,0,0,0,4,4,0,1,3,4,0,0,4,3,1
Baidyapur,0,3,1,2,2,0,0,3,1,4,0,2,2,0,0,0,4,4,0,2,2,4,0,0,4,3,1
Purbbasthali,0,19,5,19,5,0,1,21,2,24,0,16,7,1,0,0,24,24,0,2,22,24,0,2,22,17,7
Parulia,0,8,1,6,3,0,0,6,3,9,0,8,1,0,0,0,9,9,0,1,8,9,0,0,9,7,2
Bodhsah,0,0,31,4,27,0,0,31,0,29,2,0,20,11,0,0,31,31,0,1,30,31,0,1,30,31,0
Dampal,0,46,4,37,13,0,2,46,2,50,0,35,15,0,0,0,50,50,0,7,43,50,0,0,50,22,28
Joykrishnapur,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
Belgachhi,0,1,1,2,0,0,0,1,1,2,0,1,1,0,0,0,2,2,0,0,2,2,0,0,2,2,0
Telinaopara,0,6,0,4,2,0,0,6,0,6,0,6,0,0,0,0,6,6,0,0,6,6,0,0,6,6,0
Simla,0,1,8,9,0,0,4,4,1,9,0,1,8,0,0,0,9,9,0,3,6,9,0,0,9,8,1
Dhamas,0,4,16,6,14,0,0,20,0,14,6,1,15,4,0,0,20,20,0,1,19,20,0,0,20,19,1
Majida,0,6,40,10,36,0,1,45,0,38,8,1,28,17,0,0,46,46,0,3,43,46,0,0,46,46,0
Atpara,0,2,21,5,18,0,2,21,0,22,1,1,17,5,0,1,22,23,0,3,20,23,0,0,23,23,0
Kamalnagar,0,7,28,9,26,0,0,35,0,29,6,1,30,4,0,0,35,35,0,1,34,35,0,0,35,34,1
Chandanpur Simuldanga,0,2,13,3,12,0,0,15,0,12,3,0,9,6,0,0,15,15,0,0,15,15,0,0,15,15,0
Sihipara,0,6,41,26,21,0,6,41,0,37,10,0,38,9,0,0,47,47,0,17,30,47,0,0,47,47,0
Kasipur,0,4,41,14,31,0,8,37,0,32,13,1,37,7,0,0,45,45,0,7,38,45,0,1,44,45,0
Uttar Shrirampur,0,2,38,8,32,0,1,39,0,29,11,2,22,16,0,0,40,40,0,6,34,40,0,0,40,40,0
Kuksimla,0,1,29,7,23,0,0,30,0,19,11,0,21,9,0,0,30,30,0,2,28,30,0,0,30,29,1
Patuli,0,5,25,7,23,0,0,30,0,16,14,1,24,5,0,0,30,30,0,0,30,30,0,0,30,30,0
Bahara,0,0,14,5,9,0,0,14,0,13,1,0,7,7,0,0,14,14,0,3,11,14,0,0,14,14,0
Ghuni,0,0,38,10,28,0,3,35,0,28,10,0,29,9,0,0,38,38,0,5,33,38,0,0,38,38,0
Nimdaha,0,1,31,10,22,0,4,28,0,22,10,0,23,9,0,0,32,32,0,0,32,32,0,0,32,32,0
Madhupur,0,1,18,6,13,0,3,16,0,14,5,0,15,4,0,0,19,19,0,3,16,19,0,0,19,19,0
Santoshpur Pila,0,2,24,10,16,0,7,19,0,17,9,2,20,4,0,0,26,26,0,1,25,26,0,0,26,25,1
Muragachha,0,2,3,5,0,0,2,3,0,5,0,0,5,0,0,0,5,5,0,3,2,5,0,1,4,5,0
Mertala,0,2,11,13,0,0,7,6,0,13,0,1,12,0,0,0,13,13,0,12,1,13,0,1,12,13,0
Jhaudanga,0,4,19,23,0,0,14,9,0,23,0,0,16,7,0,0,23,23,0,10,13,23,0,0,23,23,0
Narayanpur,0,9,27,24,12,0,5,31,0,28,8,3,24,9,0,0,36,36,0,10,26,36,0,0,36,33,3
Hrishi,0,6,31,37,0,0,15,22,0,37,0,3,31,3,0,0,37,37,0,31,6,37,0,3,34,35,2
Sajiara,0,5,14,17,2,0,5,12,2,19,0,3,11,5,0,0,19,19,0,14,5,19,0,1,18,18,1
Biswarambha,0,4,15,19,0,0,9,9,1,19,0,1,17,1,0,0,19,19,0,18,1,19,0,1,18,18,0
Kashthasali,0,3,13,15,1,0,6,10,0,16,0,0,15,1,0,0,16,16,0,7,9,16,0,0,16,16,0
