village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Tatarpur,0,2,6,8,0,0,1,7,0,7,1,0,7,1,0,3,5,0,,8,0,8,0,8,0,1,7,8,0
Mallikpur,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,0
Bijra,0,8,8,16,0,0,11,5,0,16,0,1,13,2,0,16,0,0,,16,0,15,0,16,0,8,8,16,0
Katapur,0,6,4,10,0,0,0,10,0,10,0,0,10,0,0,9,1,0,,10,0,10,0,10,0,0,10,10,0
Kenna,0,19,12,31,0,0,2,22,7,25,6,3,28,0,0,4,27,0,,31,0,31,0,31,0,3,28,31,0
Nimo,0,5,3,8,0,0,0,8,0,7,1,1,7,0,0,1,7,0,,8,0,8,0,8,0,0,8,8,0
Kathalgachhi,0,6,4,10,0,0,1,8,1,8,2,2,7,1,0,2,8,0,,10,0,10,0,10,0,1,9,10,0
Jotkanu,0,4,8,12,0,0,0,9,3,12,0,0,10,2,0,0,12,0,,12,0,12,0,12,0,0,12,12,0
Mahesdanga,0,4,5,9,0,0,0,7,2,8,1,1,6,2,0,1,8,0,,9,0,9,0,9,0,0,9,9,0
Baidyadanga,0,6,4,10,0,0,0,10,0,10,0,0,9,1,0,2,8,0,,10,0,10,0,10,0,0,10,10,0
Rasulpur,0,8,11,19,0,0,0,19,0,17,2,1,17,1,0,3,16,0,,19,0,19,0,19,0,0,19,19,0
Deule,0,13,7,20,0,0,1,16,3,19,1,4,15,1,0,2,18,0,,20,0,20,0,20,0,0,20,20,0
Salda,0,2,8,10,0,0,3,6,1,9,1,1,7,2,0,3,7,0,,10,0,10,0,10,0,2,8,10,0
Dandur,0,7,3,10,0,0,1,8,1,7,3,1,9,0,0,2,8,0,,10,0,8,2,10,0,0,10,10,0
Sanui,0,8,12,20,0,0,0,20,0,19,1,0,16,4,0,2,18,0,,20,0,20,0,20,0,0,20,20,0
Purbba Kasiara,0,2,3,5,0,0,0,5,0,5,0,0,5,0,0,2,3,0,,5,0,5,0,5,0,5,0,5,0
