village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Chaka,0,0,7,2,2,3,3,2,2,1,6,0,4,3,0,0,7,0,,7,0,2,5,4,3,1,6,6,1
Jajapasi,0,0,2,0,2,0,0,1,1,0,2,0,1,1,0,0,2,0,,2,0,0,2,1,1,0,2,2,0
Kaliabeda,0,0,5,0,3,2,0,1,4,1,4,0,2,3,0,1,4,0,,4,1,1,4,3,2,0,5,3,2
Gobindapur,0,0,5,0,3,2,1,3,1,1,4,0,2,3,0,0,5,0,,4,1,3,2,3,2,1,4,5,0
Kaniposi,0,0,3,1,2,0,0,0,3,0,3,1,1,1,0,0,3,0,,3,0,2,1,3,0,2,1,1,2
Kathakaranjia,0,2,13,1,8,6,2,9,4,6,9,2,13,0,0,1,14,0,,10,5,6,9,9,6,5,10,10,5
Mukuna,0,4,31,1,19,15,6,24,5,11,24,8,17,10,0,0,35,0,,32,3,14,21,24,11,9,26,28,7
Bodapalasha,1,3,38,5,20,17,0,7,35,1,41,6,14,22,0,0,42,0,,40,2,11,31,27,15,11,31,34,8
Manoharpur,0,0,3,0,2,1,0,2,1,1,2,1,0,2,0,0,3,0,,3,0,0,3,0,3,0,3,3,0
Majuraposi,0,0,8,0,7,1,0,3,5,2,6,0,3,5,0,1,7,0,,8,0,2,6,6,2,1,7,6,2
Khadiadiha,0,1,16,0,12,5,1,11,5,3,14,2,9,6,0,4,13,0,,17,0,2,15,6,11,5,12,10,7
Bauripada,0,5,49,6,28,20,4,32,18,21,33,7,27,20,0,0,54,0,,47,7,18,36,29,25,15,39,43,11
Dimiria,0,0,2,0,1,1,0,2,0,1,1,1,0,1,0,0,2,0,,2,0,0,2,1,1,0,2,2,0
Kajaleipasi,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Badudighar,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
Kaniposi,0,0,3,1,1,1,0,3,0,1,2,0,2,1,0,0,3,0,,3,0,2,1,2,1,1,2,3,0
Silisuan,0,1,24,2,19,4,0,10,15,4,21,2,13,10,0,1,24,0,,17,8,9,16,21,4,10,15,14,11
Handibhanga,0,4,101,8,66,31,1,75,29,27,78,12,58,35,0,1,104,0,,96,9,34,71,65,40,30,75,99,6
Jharabelada,0,7,25,1,19,12,0,21,11,7,25,5,12,15,0,0,32,0,,25,7,13,19,21,11,11,21,25,7
Kendua,0,2,8,0,7,3,0,2,8,0,10,1,4,5,0,1,9,0,,8,2,0,10,6,4,5,5,9,1
Gumura,0,0,14,2,9,3,2,7,5,3,11,1,4,9,0,1,13,0,,14,0,7,7,10,4,5,9,12,2
Govindapur,0,0,4,1,3,0,0,2,2,0,4,1,3,0,0,0,4,0,,4,0,2,2,4,0,1,3,3,1
Ghuturu,0,0,20,2,12,6,0,10,10,5,15,1,9,10,0,4,16,0,,17,3,7,13,18,2,7,13,17,3
Laxmipasi,0,3,20,1,15,7,0,4,19,0,23,1,2,20,0,6,17,0,,22,1,9,14,13,10,7,16,20,3
Jalabanga,0,2,6,0,6,2,0,3,5,1,7,3,1,4,0,0,8,0,,7,1,4,4,4,4,3,5,6,2
Khuntapada(KHA),0,1,2,1,1,1,0,2,1,0,3,0,2,1,0,0,3,0,,2,1,0,3,1,2,1,2,1,2
Muktapur,0,0,2,1,1,0,1,1,0,0,2,1,0,1,0,0,2,0,,2,0,0,2,2,0,0,2,2,0
Sankarpur,0,0,15,1,10,4,1,5,9,1,14,1,4,10,0,0,15,0,,8,7,6,9,10,5,3,12,6,9
Banajodi,1,1,26,2,17,9,4,16,8,5,23,3,9,16,0,3,25,0,,25,3,15,13,18,10,9,19,20,8
Dhatika,0,2,13,1,8,6,0,5,10,0,15,5,5,5,0,0,15,0,,12,3,4,11,10,5,4,11,12,3
Murusuan,0,3,31,4,20,10,0,26,8,7,27,8,14,12,0,0,34,0,,31,3,10,24,19,15,8,26,26,8
Amrutapada,0,1,2,0,2,1,0,1,2,0,3,1,1,1,0,0,3,0,,3,0,0,3,2,1,1,2,2,1
Raisuan,0,1,35,3,24,9,4,21,11,5,31,2,23,11,0,1,35,0,,34,2,18,18,31,5,7,29,32,4
Singraisuan,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,,1,0,0,1,0,1,0,1,1,0
Gopinathapur,0,1,6,0,6,1,0,1,6,2,5,0,3,4,0,0,7,0,,6,1,2,5,4,3,1,6,6,1
Deuladiha,0,0,12,1,5,6,2,6,4,4,8,3,5,4,0,1,11,0,,12,0,5,7,10,2,2,10,10,2
Nuadihi,0,1,10,1,6,4,1,4,6,4,7,5,3,3,0,2,9,0,,9,2,3,8,8,3,5,6,8,3
Kathabaunsuli,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,,1,0,0,1,0,1,0,1,1,0
Satikudar,0,2,12,1,11,2,1,5,8,1,13,8,4,2,0,0,14,0,,12,2,4,10,12,2,4,10,11,3
Kasira,1,3,15,1,11,7,2,13,4,8,11,4,10,5,0,2,17,0,,17,2,11,8,18,1,6,13,18,1
Patung,0,0,12,0,10,2,2,7,3,2,10,2,6,4,0,0,12,0,,10,2,5,7,7,5,7,5,11,1
Mandua,0,0,10,1,8,1,1,5,4,1,9,1,5,4,0,1,9,0,,10,0,4,6,10,0,6,4,9,1
Ramachandrapur,0,1,20,4,12,5,2,11,8,10,11,2,13,6,0,0,21,0,,19,2,9,12,9,12,5,16,17,4
Belapasi,0,1,3,0,2,2,0,2,2,0,4,1,2,1,0,0,4,0,,3,1,1,3,3,1,1,3,3,1
Bhatunia,0,2,72,4,47,23,9,50,15,18,56,8,31,35,0,3,71,0,,72,2,38,36,53,21,17,57,61,13
Dhudurupala,0,4,48,3,35,14,0,29,23,0,52,0,6,46,0,9,43,0,,47,5,16,36,19,33,9,43,43,9
Mahadeijoda,0,1,24,2,18,5,1,12,12,8,17,2,15,8,0,2,23,0,,25,0,15,10,25,0,4,21,22,3
Madarangajodi,0,1,4,0,2,3,0,3,2,0,5,0,4,1,0,0,5,0,,5,0,3,2,3,2,2,3,4,1
Nelung,0,0,2,0,2,0,0,2,0,0,2,0,1,1,0,0,2,0,,2,0,0,2,0,2,2,0,2,0
Baradapal,0,4,35,1,26,12,1,17,21,9,30,1,22,16,0,0,39,0,,36,3,17,22,30,9,15,24,33,6
Kaunrikala,0,0,44,3,23,18,1,21,22,6,38,5,19,20,0,3,41,0,,40,4,12,32,28,16,15,29,33,11
Patana,0,0,4,0,4,0,0,4,0,2,2,0,2,2,0,1,3,0,,4,0,2,2,3,1,2,2,4,0
Raikala,0,4,52,5,32,19,0,33,23,2,54,13,18,25,0,0,56,0,,50,6,18,38,30,26,19,37,53,3
Bhodabahali,0,1,30,0,16,15,1,5,25,0,31,1,4,26,0,14,17,0,,28,3,9,22,16,15,5,26,27,4
Dimiribahala,0,0,3,1,2,0,0,2,1,0,3,0,3,0,0,0,3,0,,2,1,0,3,3,0,0,3,2,1
Motitangara,0,0,4,0,0,4,0,3,1,0,4,0,3,1,0,1,3,0,,4,0,2,2,3,1,0,4,4,0
Sirispal,0,3,42,3,29,13,3,22,20,6,39,7,26,12,0,11,34,0,,41,4,19,26,27,18,13,32,38,7
Baliaguda,0,0,9,1,6,2,0,4,5,2,7,0,6,3,0,1,8,0,,9,0,3,6,8,1,3,6,8,1
Barigaon,0,0,2,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0,,2,0,0,2,1,1,0,2,2,0
Jagannathapur,0,3,11,0,9,5,1,7,6,4,10,0,3,11,0,0,14,0,,13,1,2,12,4,10,5,9,12,2
Kusumita,0,0,2,0,1,1,0,0,2,0,2,1,1,0,0,0,2,0,,1,1,1,1,2,0,0,2,1,1
Poipani,0,0,3,0,3,0,0,1,2,1,2,1,1,1,0,1,2,0,,2,1,1,2,3,0,1,2,2,1
Tangarani,0,1,6,0,4,3,0,2,5,1,6,2,4,1,0,0,7,0,,5,2,1,6,5,2,3,4,3,4
