village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Gumar (139),0,0,0,0,116,84,0,132,68,200,0,2,1,197,0,0,200,3,197,200,0,200,0,0,0,49,151
Panchi Jatan (164),0,0,0,0,103,93,0,160,36,195,1,1,5,190,3,2,191,23,173,196,0,196,0,0,0,10,186
Bega (1),0,0,0,0,126,73,0,179,20,198,1,1,2,196,10,0,189,106,93,196,3,198,1,0,0,159,40
Chirsami (112),0,0,0,0,129,71,0,174,26,200,0,1,16,183,1,14,185,47,153,200,0,200,0,0,0,41,159
Bajana Kalan (126),0,0,0,1,116,82,1,177,21,197,2,3,4,192,1,4,194,51,148,197,2,197,2,0,0,67,132
Ahulana (121),0,0,0,0,138,60,0,171,27,198,0,0,1,197,0,0,198,51,147,198,0,198,0,0,0,41,157
Kheri Taga (109),0,0,0,4,154,42,0,196,4,200,0,2,1,197,0,0,200,57,143,162,38,198,2,0,0,130,70
Siha Khera (142),0,0,17,48,122,23,0,137,56,193,0,15,62,116,0,1,192,60,133,88,105,190,3,0,0,148,45
Moi (144),0,0,0,12,187,0,0,0,199,199,0,27,128,44,5,0,194,189,10,188,11,197,2,0,0,199,0
Pogthala (124),0,0,0,3,145,52,0,195,5,199,1,3,20,177,0,0,200,40,160,113,87,185,15,0,0,156,44
Majri(128),0,0,0,0,6,0,0,0,6,6,0,2,2,2,1,0,5,5,1,6,0,6,0,0,0,6,0
