village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Swami Ka Gaon,0,0,0,21,0,0,6,15,0,0,0,0,0,21,6,0,15,0,,2,19,1,20,21,0,0,0,19,2
Balasar,0,0,0,12,0,0,6,6,0,0,0,0,0,12,11,0,1,0,,0,12,4,8,12,0,0,0,10,2
Sajeetara,0,0,0,24,0,0,5,19,0,0,0,0,0,24,21,0,3,0,,2,22,0,24,24,0,0,0,24,0
Prahladpura,0,0,0,23,1,0,6,18,0,0,0,0,0,24,23,0,1,0,,4,20,2,22,24,0,0,0,24,0
Chibra Magra,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,1,0,0,1,1,0,0,0,1,0
Gorsiyon Ki Tala,0,0,0,4,0,0,1,3,0,0,0,0,0,4,4,0,0,0,,0,4,0,4,4,0,0,0,4,0
Dharwi Kalan,0,0,0,7,0,0,0,7,0,0,0,0,0,7,4,0,3,0,,0,7,0,7,7,0,0,0,6,1
Arang,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,,1,2,0,3,3,0,0,0,3,0
Bhiyad,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Dharwi Khurd,0,0,0,4,1,0,2,3,0,0,0,0,0,5,5,0,0,0,,1,4,0,5,5,0,0,0,5,0
Dewalpura,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Kanasar Golai,0,0,0,6,0,0,0,6,0,0,0,0,0,6,6,0,0,0,,2,4,0,6,6,0,0,0,6,0
Moodhnon Ki Dhani,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Oonchawara,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,,0,3,0,3,3,0,0,0,3,0
Nagona,0,0,0,7,0,0,0,7,0,0,0,0,0,7,7,0,0,0,,2,5,0,7,7,0,0,0,7,0
Kanasar,0,0,0,7,0,0,1,6,0,0,0,0,0,7,7,0,0,0,,1,6,0,7,7,0,0,0,7,0
Mokhab Kalan,0,0,0,4,0,0,1,3,0,0,0,0,0,4,4,0,0,0,,0,4,0,4,4,0,0,0,4,0
Karanisar,0,0,0,3,0,0,1,2,0,0,0,0,0,3,2,0,1,0,,1,2,0,3,3,0,0,0,3,0
Kashmir,0,0,0,2,0,0,0,1,1,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Ratri,0,0,0,7,0,0,1,6,0,0,0,0,0,7,4,0,3,0,,0,7,0,7,7,0,0,0,7,0
Langon Ki Dhani,0,0,0,7,0,0,2,5,0,0,0,0,0,7,6,0,1,0,,2,5,0,7,7,0,0,0,7,0
Rajbera,0,0,0,14,0,0,2,12,0,0,0,0,0,14,10,0,4,0,,11,3,4,10,14,0,0,0,14,0
Dheerji Ki Dhani,0,0,0,11,0,0,3,8,0,0,0,1,0,10,11,0,0,0,,3,8,0,11,11,0,0,0,11,0
Ramdev Nagar,0,0,0,9,1,0,1,9,0,0,0,0,0,10,10,0,0,0,,2,8,1,9,10,0,0,0,10,0
Bisoo Kalan,0,0,0,22,0,0,3,19,0,0,0,0,0,22,16,0,6,0,,0,22,0,22,22,0,0,0,22,0
Fatehpura,0,0,0,13,0,0,3,10,0,0,0,0,0,13,11,0,2,0,,0,13,0,13,13,0,0,0,13,0
Chak Goonga,0,0,0,5,0,0,3,2,0,0,0,0,0,5,4,0,1,0,,0,5,0,5,5,0,0,0,5,0
Goonga,0,0,0,7,0,0,2,5,0,0,0,0,0,7,4,0,3,0,,0,7,0,7,6,1,0,0,7,0
Rajdal,0,0,0,12,0,0,2,10,0,0,0,0,0,12,10,0,2,0,,0,12,0,12,12,0,0,0,12,0
Ambawari,0,0,0,13,0,0,4,9,0,0,0,0,0,13,9,0,4,0,,0,13,0,13,13,0,0,0,13,0
Bisoo Khurd,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Bachanio Ki Dhani,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Mataji Ki Bhankhari,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Ratnuon Ki Dhani,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
SUTARGARH,0,0,0,3,0,0,0,2,1,0,0,0,0,3,3,0,0,0,,0,3,0,3,3,0,0,0,3,0
Sheo,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Budhatala,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,,0,3,0,3,3,0,0,0,3,0
Alsaniyon Ki Dhani,0,0,0,6,1,0,2,5,0,0,0,0,0,7,7,0,0,0,,0,7,1,6,7,0,0,0,7,0
Amar Singh Ki Dhani,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
