village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Thangaon,0,8,86,67,27,0,0,94,0,94,0,22,45,27,0,0,94,86,8,65,29,94,0,32,62,94,0
Bahera Bandh,0,14,51,39,26,0,0,61,4,65,0,9,43,13,0,0,65,65,0,49,16,65,0,32,33,65,0
Nimha,0,2,15,13,4,0,0,17,0,16,1,3,7,7,0,0,17,16,1,14,3,17,0,0,17,17,0
Kothi,0,3,61,54,10,0,0,61,3,64,0,23,32,9,0,0,64,60,4,44,20,64,0,19,45,64,0
Majhauli,0,5,102,83,24,0,0,106,1,107,0,38,43,26,0,0,107,90,17,64,43,107,0,33,74,107,0
Urtan,0,2,25,21,6,0,0,27,0,27,0,13,11,3,0,0,27,25,2,19,8,27,0,11,16,27,0
Dogariya Khurd,0,5,69,47,27,0,0,74,0,74,0,13,43,18,0,0,74,70,4,48,26,74,0,30,44,74,0
Bhathadand,0,4,50,27,27,0,0,53,1,54,0,9,25,20,0,0,54,46,8,31,23,54,0,24,30,54,0
Benibahara,0,1,4,5,0,0,0,5,0,4,1,2,0,3,0,0,5,5,0,4,1,5,0,0,5,5,0
Kanai Tola,0,2,25,19,8,0,0,27,0,27,0,7,16,4,0,0,27,25,2,18,9,27,0,11,16,27,0
Belgaon,0,2,3,5,0,0,0,5,0,5,0,3,0,2,0,0,5,5,0,4,1,5,0,2,3,5,0
Bhagta,0,1,2,3,0,0,0,3,0,3,0,1,1,1,0,0,3,3,0,3,0,3,0,0,3,3,0
Kyontar,0,3,20,14,9,0,0,23,0,23,0,7,15,1,0,0,23,22,1,21,2,23,0,8,15,23,0
Nigwani,0,0,3,3,0,0,0,3,0,3,0,3,0,0,0,0,3,3,0,2,1,3,0,1,2,3,0
Saranggarh,0,9,39,47,1,0,0,48,0,48,0,19,16,13,0,0,48,45,3,26,22,48,0,8,40,48,0
Lalpur,0,3,22,19,6,0,0,25,0,24,1,10,8,7,0,0,25,24,1,19,6,25,0,4,21,25,0
Dogariya Kalan,0,6,94,57,43,0,0,99,1,100,0,27,45,28,0,0,100,92,8,51,49,100,0,33,67,100,0
Ghochimuda,0,0,2,1,1,0,0,2,0,2,0,2,0,0,0,0,2,2,0,1,1,2,0,0,2,2,0
