village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Fadanpura,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Rinu,0,0,0,12,0,0,11,1,0,12,0,0,0,12,0,0,12,0,,10,2,12,0,12,0,0,0,12,0
Bairas,0,0,0,3,2,0,4,1,0,5,0,0,0,5,0,0,5,0,,5,0,4,0,5,0,1,0,5,0
Bhairoo Pura,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,,0,2,2,0,2,0,0,0,2,0
Swami Ki Dhani,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,,2,1,3,0,3,0,0,0,3,0
Dishnau,0,0,0,5,0,0,4,1,0,5,0,0,0,5,0,0,5,0,,5,0,5,0,5,0,0,0,5,0
Rajpur,0,0,0,17,1,0,14,4,0,18,0,0,0,18,1,0,17,0,,13,5,18,0,18,0,0,0,18,0
Hameerpura,0,0,0,24,1,0,23,2,0,25,0,0,1,24,0,0,24,0,,18,7,25,0,25,0,0,0,25,0
Kheri Dookiya,0,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,4,0,,3,2,5,0,5,0,0,0,5,0
Dantujala,0,0,0,16,0,0,13,3,0,17,0,0,0,14,0,0,11,0,,13,4,17,0,17,0,0,0,17,0
Bhuma Bara,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,,2,2,4,0,4,0,0,0,4,0
Olagarh,0,0,0,41,2,0,38,6,0,44,0,0,0,41,1,0,38,0,,30,14,44,0,43,0,0,0,44,0
Kheri Radan,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,,0,1,1,0,1,0,0,0,1,0
Basni,0,0,0,5,1,0,5,1,0,6,0,0,0,6,0,0,6,0,,6,0,6,0,6,0,0,0,6,0
Kantewa,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,,1,1,2,0,2,0,0,0,2,0
Kalyanpura,0,0,1,18,1,1,18,2,0,20,0,0,0,20,1,0,19,0,,14,6,20,0,20,0,0,0,20,0
Malsi Bas,0,0,0,6,1,0,6,1,0,7,0,0,0,7,0,0,7,0,,5,2,7,0,7,0,0,0,7,0
Poonani,0,0,0,6,0,0,4,2,0,6,0,0,0,6,0,0,6,0,,3,3,6,0,6,0,0,0,6,0
Dhanani,0,0,0,11,0,0,11,0,0,11,0,0,0,11,1,0,10,0,,6,5,11,0,11,0,0,0,11,0
Pooniyan Ka Bas,0,0,0,16,2,0,17,1,0,18,0,0,0,17,3,0,13,0,,15,3,18,0,18,0,0,0,18,0
Deewanji Ka Bas,0,0,0,4,1,0,5,0,0,5,0,0,0,5,0,0,5,0,,1,4,5,0,5,0,0,0,5,0
Jajod,0,0,0,15,1,0,16,0,0,16,0,0,0,16,4,0,12,0,,10,7,17,0,17,0,0,0,17,0
Beedsar,0,0,0,7,0,0,6,1,0,7,0,0,0,7,0,0,7,0,,5,2,7,0,7,0,0,0,7,0
Balaran,0,0,0,40,5,0,41,4,0,45,0,0,0,45,0,0,43,0,,36,9,45,0,45,0,0,0,45,0
Palri,0,0,0,44,1,0,40,5,0,45,0,0,0,45,0,0,45,0,,34,11,45,0,45,0,0,0,45,0
Khuri Bari,0,0,0,9,0,0,9,2,0,12,0,0,0,5,0,0,1,0,,12,2,12,0,14,0,0,0,14,0
Narayan Ka Bas,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Churi Miyan,0,0,0,37,1,0,36,2,0,38,0,0,0,38,1,0,36,0,,24,14,38,0,38,0,0,0,38,0
Sankhoo,0,0,0,6,1,0,6,1,0,7,0,0,0,7,0,0,7,0,,4,3,7,0,7,0,0,0,7,0
Bathoth,0,0,0,32,5,0,29,8,0,41,0,0,0,33,3,0,17,0,,34,10,42,0,45,0,0,0,45,0
Jasrasar,0,0,0,6,20,4,23,7,0,30,0,0,0,25,0,0,14,0,,26,4,30,0,30,0,0,0,30,0
Ramsingh Pura,0,0,0,7,0,0,5,2,0,7,0,0,0,7,0,0,7,0,,6,1,7,0,7,0,0,0,7,0
Jogiyon Ka Bas,0,0,0,4,0,0,3,1,0,4,0,0,0,4,0,0,4,0,,4,0,4,0,4,0,0,0,4,0
Beerodi Bari,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Kheenwasar,0,0,0,7,1,0,7,1,0,8,0,0,0,8,1,0,7,0,,8,0,8,0,8,0,0,0,8,0
Beerodi Chhoti,0,0,0,11,0,0,9,2,0,11,0,0,0,11,0,0,10,0,,11,0,11,0,11,0,0,0,11,0
Posani,0,0,0,11,1,0,11,1,0,12,0,0,0,12,0,0,12,0,,8,4,12,0,12,0,0,0,12,0
Madhopura,0,0,0,15,0,0,15,0,0,15,0,0,2,13,0,0,15,6,,14,1,15,0,15,0,0,0,15,0
Rahnawa,0,0,0,7,2,0,9,0,0,9,0,0,2,7,0,0,9,4,,6,3,8,1,9,0,0,0,9,0
Dalmas,0,0,0,2,7,0,9,0,0,9,0,0,0,9,0,0,9,0,,5,4,9,0,9,0,0,0,9,0
Hapas,0,0,0,16,13,0,29,0,0,29,0,0,0,29,0,0,29,1,,23,6,29,0,29,0,0,0,29,0
Banai,0,0,0,0,3,0,1,2,0,3,0,0,0,3,0,0,3,0,,2,1,3,0,3,0,0,0,3,0
Yalsar,0,0,0,17,1,0,18,0,0,18,0,0,1,17,0,0,18,5,,17,1,18,0,18,0,0,0,18,0
Chak Beerodi,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,,1,0,1,0,1,0,0,0,1,0
Bagriyon Ka Bas,0,0,0,9,2,0,11,0,0,11,0,0,1,10,0,0,11,2,,9,2,10,1,11,0,0,0,11,0
Bau,0,0,0,12,3,0,15,0,0,15,0,1,5,9,0,0,15,4,,10,5,13,2,15,0,0,0,15,0
Alakhpura Godaran,0,0,0,5,2,0,3,4,0,7,0,0,1,6,0,0,7,0,,6,1,7,0,7,0,0,0,7,0
Pacharon Ki Dhani,0,0,0,2,3,0,5,0,0,5,0,0,0,5,0,0,5,0,,5,0,5,0,5,0,0,0,5,0
Bhojasar Chhota,0,0,0,3,6,0,7,2,0,9,0,0,0,9,0,0,9,0,,8,1,9,0,9,0,0,0,9,0
Kheechdo Ki Dhani,0,0,0,10,0,0,10,0,0,10,0,1,0,9,0,0,10,3,,10,0,10,0,10,0,0,0,10,0
Lalasi,0,0,0,11,0,0,11,0,0,11,0,1,3,7,0,0,11,5,,11,0,11,0,11,0,0,0,11,0
Doodwa,0,0,0,33,2,0,35,0,0,35,0,2,10,23,0,0,35,12,,31,4,34,1,35,0,0,0,35,0
Bhagoo Mil Ka Bas,0,0,0,9,2,0,11,0,0,11,0,1,6,4,0,0,11,1,,9,2,10,1,11,0,0,0,11,0
Bagri,0,0,0,5,7,0,2,10,0,12,0,0,0,12,0,0,12,0,,8,4,11,1,11,1,0,0,11,1
Patoda,0,0,0,10,5,0,15,0,0,15,0,0,0,15,0,0,15,1,,14,1,15,0,15,0,0,0,15,0
Bhojasar Bara,0,0,0,16,6,0,22,0,0,22,0,0,0,22,0,0,22,1,,18,4,22,0,22,0,0,0,22,0
Sanwali,0,0,0,12,8,0,20,0,0,20,0,0,0,20,0,0,20,1,,18,2,20,0,20,0,0,0,20,0
Chhinchhas,0,0,0,2,4,0,2,4,0,5,1,0,0,6,0,0,6,0,,3,3,6,0,6,0,0,0,6,0
Manasi,0,0,0,6,11,0,3,14,0,16,1,0,0,17,0,0,17,0,,12,5,16,1,16,1,0,0,16,1
