village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Telamma,0,51,6,5,39,13,6,51,0,57,0,1,28,28,0,5,52,0,,57,0,0,57,57,0,57,0,57,0
Tudge,0,55,19,8,50,16,5,69,0,74,0,0,4,70,0,10,64,0,,74,0,0,74,74,0,74,0,74,0
Kulhadkatta,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Bhaisakanhar,0,116,43,18,107,34,97,62,0,158,1,11,75,73,0,36,123,0,,159,0,11,148,159,0,159,0,159,0
Bheja,0,97,50,11,99,37,56,82,9,147,0,58,65,24,0,41,106,0,,147,0,5,142,147,0,146,1,147,0
Iragaon,0,8,0,1,7,0,3,5,0,8,0,0,2,6,0,0,8,0,,8,0,0,8,8,0,8,0,8,0
Dabkatta,0,43,11,8,41,5,14,40,0,54,0,3,4,47,0,21,33,0,,54,0,0,54,54,0,54,0,54,0
Salhe,0,88,20,14,77,17,49,59,0,108,0,12,55,41,0,26,82,0,,107,1,0,108,108,0,108,0,108,0
Narsinghpur,1,15,6,3,16,3,6,16,0,22,0,0,1,21,1,7,14,0,,22,0,0,22,22,0,22,0,22,0
Mardel,0,24,6,3,20,7,12,18,0,30,0,1,13,16,0,11,19,0,,30,0,0,30,30,0,30,0,30,0
Chabela,0,89,43,20,87,25,40,91,1,132,0,12,29,91,0,62,70,1,,132,0,6,126,131,1,132,0,132,0
Kachche,0,18,1,2,16,1,3,16,0,19,0,0,4,15,0,1,18,0,,19,0,0,19,19,0,19,0,19,0
Alawarkalan,0,1,1,0,1,1,1,1,0,2,0,1,0,1,0,0,2,0,,2,0,0,2,2,0,2,0,2,0
Chilhati,0,119,49,18,111,39,84,84,0,167,1,11,68,89,0,39,129,1,,168,0,0,168,167,1,168,0,168,0
Kurri,0,89,79,22,111,35,70,96,2,167,1,4,62,101,0,41,127,1,,168,0,16,152,168,0,168,0,168,0
