village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Toka,0,0,0,129,84,0,100,113,0,212,1,0,43,170,0,0,213,119,94,213,0,213,0,0,0,159,54
Kanauli (223),0,0,0,76,67,0,28,115,0,142,1,0,0,143,0,0,143,141,2,143,0,143,0,0,0,139,4
Dullopur (217),0,0,0,16,29,1,6,40,0,46,0,0,0,46,0,0,46,45,1,46,0,46,0,0,0,46,0
Shamtoo (241),0,0,0,192,1,0,29,163,1,193,0,0,0,193,0,0,193,189,4,193,0,193,0,0,0,191,2
Manak Tabra (244),0,0,0,173,116,19,155,153,0,304,4,0,1,307,0,0,308,305,3,306,2,307,0,0,0,302,6
Trilokpur (216),0,0,0,72,102,25,79,120,0,187,12,0,42,157,0,0,199,184,15,197,2,199,0,0,0,199,0
Bataur (247),0,0,0,160,80,1,65,147,29,241,0,0,0,241,2,0,239,239,2,232,9,241,0,0,0,184,57
Batwal (5),0,0,0,65,131,2,18,153,27,198,0,0,0,198,2,0,196,195,3,198,0,198,0,0,0,158,40
Nagal (238),0,0,0,29,0,0,29,0,0,29,0,0,0,29,0,0,29,29,0,29,0,29,0,0,0,29,0
MANKYA,0,0,0,0,212,0,195,17,0,212,0,0,0,212,212,0,0,209,3,212,0,212,0,0,0,207,4
Tibbi (220),0,0,0,0,20,0,0,20,0,20,0,0,0,20,0,0,20,20,0,20,0,20,0,0,0,20,0
Kot,0,0,0,99,209,0,78,230,0,308,0,0,0,308,0,0,308,308,0,307,1,308,0,0,0,307,1
Rattewali (222),0,0,0,198,109,0,16,193,98,304,3,0,0,307,0,0,307,283,24,307,0,306,1,0,0,302,5
Dabkauri (224),0,0,0,158,74,2,105,123,6,230,4,0,100,134,0,0,234,214,20,229,5,234,0,0,0,193,41
Kherwali Palwala (243),0,0,0,15,1,0,10,5,1,16,0,0,0,16,0,0,16,16,0,16,0,16,0,0,0,16,0
Alipur (206),0,0,0,68,2,1,45,26,0,70,1,0,0,71,0,0,71,69,2,70,1,70,1,0,0,64,7
Taparian (214),0,0,0,102,2,0,102,2,0,104,0,0,0,104,0,0,104,104,0,104,0,104,0,0,0,99,5
Ganeshpur (221),0,0,0,29,64,7,31,68,1,96,4,0,1,99,0,0,100,91,9,100,0,100,0,0,0,100,0
Bhud (215),0,0,0,254,58,1,202,106,5,313,0,0,50,263,0,0,313,310,3,312,1,313,0,0,0,283,30
Barwala (246),0,0,0,310,124,3,213,165,59,406,31,0,0,437,0,0,437,391,46,432,5,434,3,0,0,417,20
Dhandardu (4),0,0,0,35,32,0,22,45,0,67,0,0,0,67,0,0,67,67,0,67,0,67,0,0,0,51,16
Khatauli (3),0,0,0,373,25,0,293,103,2,397,1,0,0,398,4,0,394,388,10,398,0,398,0,0,0,330,68
Jitpur (245),0,0,0,2,2,0,1,0,3,4,0,0,0,4,0,0,4,4,0,4,0,4,0,0,0,4,0
