village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Palri Vyasan,0,0,0,26,12,0,12,25,1,21,17,0,0,38,1,0,37,0,,3,35,1,37,38,0,0,0,30,8
Sheelgaon,0,0,0,30,8,0,12,24,2,15,23,0,0,38,0,0,38,0,,1,37,1,37,38,0,0,0,27,11
Phirod,0,0,0,28,10,0,11,26,1,13,25,0,0,38,0,0,38,0,,1,37,1,37,38,0,0,0,30,8
Deediya Kalan - 82721,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Deediya Khurd - 82722,0,0,0,29,8,0,9,27,1,17,20,0,0,37,0,0,37,0,,1,36,1,36,37,0,0,0,29,8
Arwar - 82760,0,0,0,3,2,0,2,2,1,4,1,0,0,5,0,0,5,0,,0,5,0,5,5,0,0,0,5,0
Igyar - 82759,0,0,0,27,6,0,18,13,2,14,19,0,0,33,2,0,31,0,,0,33,3,30,33,0,0,0,24,9
Bhadana,0,0,0,7,3,0,4,6,0,5,5,0,0,10,0,0,10,0,,1,9,1,9,10,0,0,0,6,4
Firozpura Charna,0,0,0,24,4,0,6,20,2,10,18,0,0,28,0,0,28,0,,0,28,0,28,28,0,0,0,20,8
Borwa - 82763,0,0,0,30,8,0,10,28,0,17,21,0,0,38,3,0,35,2,,1,37,2,36,38,0,0,0,30,8
Lunsara - 82770,0,0,0,31,7,0,12,25,2,20,19,0,0,39,0,0,39,0,,1,38,2,37,39,0,0,0,35,4
Geloli - 82773,0,0,0,32,7,0,12,27,0,21,18,0,0,39,0,0,39,0,,4,35,7,32,39,0,0,0,33,6
Karloo,0,0,0,30,8,0,17,19,2,20,18,0,0,38,2,0,36,0,,0,38,2,36,38,0,0,0,31,7
Nimbari Chandawatan - 83286,0,0,0,32,6,0,15,23,0,17,21,0,0,38,0,0,38,0,,3,35,1,37,38,0,0,0,29,9
Amanda,0,0,0,17,7,0,10,14,0,9,15,0,0,24,0,0,24,0,,0,24,1,23,24,0,0,0,18,6
Beenthwal,0,0,0,11,3,0,4,10,0,3,11,0,0,14,0,0,14,0,,0,14,1,13,14,0,0,0,10,4
Mirjas,0,0,0,13,3,0,4,12,0,8,8,0,0,16,0,0,16,0,,3,13,0,16,16,0,0,0,8,8
Khajwana,0,0,0,30,8,0,17,21,0,17,21,0,0,38,1,0,37,0,,3,35,1,37,38,0,0,0,33,5
Janana,0,0,0,17,5,0,9,13,0,8,14,0,0,22,0,0,22,0,,0,22,0,22,22,0,0,0,14,8
Khen,0,0,0,30,8,0,14,24,0,17,21,0,0,38,0,0,38,0,,3,35,0,38,38,0,0,0,26,12
Roopathal - 82769,0,0,0,30,8,0,17,19,2,20,18,0,0,38,2,0,36,0,,0,38,2,36,38,0,0,0,31,7
Basni Khaleel,0,0,0,22,10,0,10,22,0,16,16,0,0,32,1,0,31,0,,3,29,0,32,32,0,0,0,25,7
Mori,0,0,0,30,8,0,12,24,2,15,23,0,0,38,0,0,38,0,,0,38,0,38,38,0,0,0,27,11
Gajoo,0,0,0,3,3,0,1,5,0,4,2,0,0,6,0,0,6,0,,0,6,0,6,6,0,0,0,6,0
Gawaloo,0,0,0,29,9,0,15,21,2,18,20,0,0,38,1,0,37,0,,1,37,2,36,38,0,0,0,30,8
Bhat Nokha,0,0,0,30,8,0,15,21,2,18,20,0,0,38,1,0,37,0,,0,38,4,34,38,0,0,0,30,8
MUNDWA,0,0,0,3,0,0,3,0,0,1,2,0,0,3,0,0,3,0,,0,3,0,3,3,0,0,0,3,0
Palri Jodha,0,0,0,27,10,0,12,23,2,21,16,0,0,37,0,0,37,0,,0,37,1,36,37,0,0,0,30,7
Rol - 82719,0,0,0,30,8,0,10,27,1,18,20,0,0,38,0,0,38,0,,1,37,1,37,38,0,0,0,30,8
Chittani,0,0,0,26,12,0,12,25,1,20,18,0,0,38,2,0,36,0,,3,35,2,36,38,0,0,0,29,9
Kankrai,0,0,0,31,7,0,12,24,2,16,22,0,0,38,0,0,38,0,,0,38,1,37,38,0,0,0,27,11
Kaliyas,0,0,0,28,10,0,19,18,1,20,18,0,0,38,2,0,36,0,,3,35,3,35,38,0,0,0,30,8
Jhoojhanda,0,0,0,31,7,0,17,18,3,19,19,0,0,38,2,0,36,0,,1,37,3,35,38,0,0,0,27,11
Soliyana,0,0,0,25,13,0,12,25,1,17,21,0,0,38,0,0,38,0,,3,35,0,38,38,0,0,0,31,7
Dhundhiyari,0,0,0,27,11,0,15,21,2,17,21,0,0,38,3,0,35,0,,0,38,3,35,38,0,0,0,28,10
Bunrawatan,0,0,0,27,11,0,15,21,2,17,21,0,0,38,3,0,35,0,,0,38,3,35,38,0,0,0,29,9
Roon,0,0,0,27,10,0,15,20,2,20,17,0,0,37,1,0,36,0,,0,37,1,36,37,0,0,0,30,7
Kharnal,0,0,0,33,5,0,17,19,2,16,22,0,0,38,2,0,36,0,,1,37,4,34,38,0,0,0,27,11
Indokali,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
