village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Nyana,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,0,5,0,,0,5,4,1,4,1,0,0,5,0
Khoha,0,0,0,4,3,0,2,5,0,0,0,0,0,7,0,0,7,0,,0,7,0,7,7,0,0,0,7,0
Ismailpur,0,0,0,25,3,0,1,27,0,0,0,0,0,28,18,0,10,0,,3,25,1,27,27,1,0,0,28,0
Dongra,0,0,0,23,4,0,12,15,0,0,0,0,1,26,1,0,26,0,,1,26,0,27,27,0,0,0,27,0
Dohra,0,0,0,17,3,0,12,8,0,0,0,0,0,20,0,0,20,0,,3,17,2,18,20,0,0,0,19,1
Khudeena,0,0,0,3,2,0,2,3,0,0,0,0,0,5,0,0,5,0,,1,4,1,4,2,3,0,0,4,1
Kolgaon,0,0,0,11,5,0,14,2,0,0,0,0,1,15,1,0,15,0,,3,13,4,12,8,8,0,0,16,0
Alamdeeka,0,0,0,8,2,0,3,7,0,0,0,0,1,9,0,0,10,0,,0,10,1,9,10,0,0,0,10,0
Nagliya,0,0,0,21,0,0,9,12,0,0,0,0,0,21,0,0,21,0,,10,11,7,14,21,0,0,0,21,0
Bagheri Kalan,0,0,0,4,1,0,3,2,0,0,0,0,0,5,0,0,5,0,,0,5,0,5,5,0,0,0,5,0
Kaushalpur,0,0,0,7,2,0,6,2,1,0,0,0,0,9,0,0,9,0,,0,9,0,9,9,0,0,0,9,0
Santhalka,0,0,0,6,0,0,5,1,0,0,0,0,0,6,0,0,6,0,,0,6,1,5,6,0,0,0,6,0
Sarpur,0,0,0,5,1,0,2,4,0,0,0,0,0,6,0,0,6,0,,0,6,1,5,6,0,0,0,6,0
Padasala,0,0,0,21,3,0,4,20,0,0,0,0,2,22,2,0,22,0,,4,20,7,17,24,0,0,0,24,0
Ghasoli,0,0,0,27,3,0,1,29,0,0,0,0,0,30,0,0,30,0,,2,28,1,29,30,0,0,0,30,0
Bhatkol,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,,0,3,0,3,3,0,0,0,3,0
Rata Kalan,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,0,1,0,,0,2,0,2,2,0,0,0,2,0
Rata Khurd,0,0,0,4,4,0,0,8,0,0,0,0,0,8,2,0,6,0,,2,6,0,8,8,0,0,0,8,0
Siwana,0,0,0,18,7,0,9,16,0,0,0,0,0,25,0,0,25,0,,9,16,1,24,25,0,0,0,25,0
Basai Jagta,0,0,0,12,4,0,0,16,0,0,0,0,0,16,6,0,10,0,,0,16,0,16,16,0,0,0,16,0
Jeelota,0,0,0,24,3,0,5,22,0,0,0,0,0,27,3,0,24,0,,4,23,0,27,27,0,0,0,27,0
Noor Nagar,0,0,0,22,5,0,5,22,0,0,0,0,0,27,0,0,27,0,,8,19,2,25,27,0,0,0,27,0
Moosa Khera,0,0,0,19,3,0,14,8,0,0,0,0,1,21,1,0,21,0,,0,22,10,12,22,0,0,0,22,0
Jharjheela,0,0,0,2,1,0,0,3,0,0,0,0,0,3,0,0,3,0,,0,3,2,1,3,0,0,0,3,0
Bambora,0,0,0,26,1,0,0,27,0,0,0,0,0,27,0,0,27,0,,0,27,0,27,26,1,0,0,27,0
Chachaka,0,0,0,11,2,0,10,3,0,0,0,0,0,13,0,0,13,0,,1,12,8,5,12,1,0,0,13,0
Dhamookar,0,0,0,11,3,0,8,6,0,0,0,0,0,14,0,0,14,0,,1,13,9,5,8,6,0,0,13,1
Jaistika,0,0,0,9,1,0,1,9,0,0,0,0,0,10,0,0,10,0,,1,9,0,10,10,0,0,0,10,0
Odra,0,0,0,23,3,0,1,24,1,0,0,0,0,26,0,0,26,0,,0,26,0,26,26,0,0,0,26,0
Patan Mewan,0,0,0,23,4,0,9,18,0,0,0,0,0,27,0,0,27,0,,0,27,2,25,27,0,0,0,27,0
Khohra Peepli,0,0,0,5,0,0,3,2,0,0,0,0,0,5,0,0,5,1,,0,5,1,4,2,3,0,0,5,0
Baghora,0,0,0,14,6,0,11,9,0,0,0,0,1,19,1,0,19,0,,0,20,10,10,20,0,0,0,20,0
Lalpuri,0,0,0,25,2,0,7,20,0,0,0,0,0,27,2,0,25,0,,1,26,4,23,27,0,0,0,27,0
Mothooka,0,0,0,9,5,0,0,14,0,0,0,0,0,14,0,0,14,0,,2,12,0,14,13,1,0,0,14,0
Shekhpur,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Nimbhera,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,,2,0,0,2,2,0,0,0,2,0
