village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Sathni,0,1,6,0,7,0,7,0,0,1,6,1,2,4,0,0,7,7,0,0,7,7,0,6,1,7,0
Tanghar,0,4,4,0,1,7,7,1,0,8,0,4,1,3,0,0,8,7,1,0,8,8,0,8,0,8,0
Janakpur,0,7,44,0,51,0,51,0,0,7,44,6,10,35,0,0,51,51,0,3,48,51,0,45,6,51,0
Chauri,0,1,4,0,5,0,5,0,0,1,4,1,1,3,0,0,5,5,0,0,5,5,0,4,1,5,0
Sarwahi Khurd,0,5,15,0,19,1,20,0,0,10,10,5,5,10,0,0,20,20,0,3,17,20,0,20,0,20,0
Khadda,0,14,65,1,74,4,79,0,0,54,25,13,17,49,0,3,76,79,0,6,73,79,0,72,7,79,0
Bocharo,0,4,14,0,17,1,18,0,0,7,11,2,6,10,0,0,18,18,0,2,16,18,0,17,1,18,0
Deorao,0,4,25,0,28,1,29,0,0,17,12,4,7,18,0,0,29,29,0,3,26,29,0,27,2,29,0
Akhetpur,0,14,48,1,54,7,42,19,1,35,27,17,17,28,0,0,62,62,0,21,41,62,0,52,10,62,0
Nipaniya 340,0,2,13,0,14,1,15,0,0,10,5,2,4,9,0,0,15,15,0,3,12,15,0,13,2,15,0
Kharapa,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
Raspur,0,5,18,0,20,3,23,0,0,13,10,3,5,15,0,0,23,23,0,4,19,23,0,20,3,23,0
Sukhad,0,4,35,0,36,3,39,0,0,25,14,3,9,27,0,0,39,39,0,3,36,39,0,36,3,39,0
Saman,1,4,32,0,34,3,37,0,0,20,17,5,9,23,0,0,37,37,0,4,33,37,0,35,2,37,0
Bhamarha First,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
Kuwa,0,1,9,0,10,0,9,1,0,2,8,1,1,8,0,0,10,10,0,0,10,10,0,8,2,10,0
Barhai,0,1,6,0,7,0,7,0,0,1,6,1,2,4,0,0,7,7,0,0,7,7,0,6,1,7,0
Baraha Tola,0,9,15,0,5,19,20,4,0,24,0,9,5,10,0,0,24,24,0,0,24,24,0,24,0,24,0
Uksa,0,2,15,0,8,9,17,0,0,17,0,4,2,11,0,0,17,17,0,0,17,17,0,17,0,17,0
Mau,0,5,21,1,24,1,26,0,0,23,3,6,5,15,0,2,24,26,0,6,20,26,0,21,5,26,0
Hirwar,0,8,21,0,28,1,23,6,0,14,15,8,5,16,0,0,29,29,0,4,25,29,0,24,5,29,0
