village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Mahjulibasti,370,188,13,389,130,52,22,317,232,521,50,421,98,52,0,464,107,571,0,444,127,542,29,0,571,542,29
No.2 Barpathar,16,0,0,16,0,0,1,10,5,16,0,16,0,0,0,16,0,16,0,15,1,16,0,0,16,14,2
No.4 Barpathar,72,34,0,87,10,9,2,86,18,104,2,80,20,6,0,102,4,106,0,93,13,101,5,0,106,100,6
Missamari,70,21,4,89,3,3,26,62,7,94,1,73,14,8,0,94,1,95,0,70,25,83,12,0,95,93,2
Salai Khati,269,86,1,319,26,11,22,171,163,346,10,292,38,26,0,334,22,356,0,214,142,352,4,0,356,343,13
Mahjulipathar,26,2,0,26,2,0,10,18,0,27,1,28,0,0,0,24,4,28,0,24,4,27,1,0,28,28,0
No.1 Barpathar,398,99,5,405,68,29,9,107,386,422,80,440,35,27,0,471,31,502,0,363,139,488,14,0,502,476,26
Salaikhati Bangali,4,0,0,3,1,0,1,2,1,4,0,4,0,0,0,4,0,4,0,4,0,4,0,0,4,4,0
Koch Gaon,169,70,10,97,94,58,24,174,51,210,39,183,25,41,0,166,83,249,0,178,71,219,30,0,249,241,8
Samur Juli,191,271,2,378,70,16,35,264,165,384,80,228,85,151,0,405,59,464,0,338,126,456,8,0,464,454,10
Salai Khatibasti,50,30,2,67,10,5,20,49,13,81,1,58,16,8,0,71,11,82,0,64,18,80,2,0,82,78,4
Tarajuli,20,126,0,28,44,74,0,4,142,142,4,30,41,75,0,138,8,146,0,97,49,146,0,130,16,0,146
Kuwari,113,76,11,74,84,42,20,125,55,175,25,129,28,43,0,107,93,200,0,148,52,200,0,115,85,98,102
Joypur,44,14,4,62,0,0,0,38,24,62,0,46,7,9,0,62,0,62,0,45,17,58,4,8,54,61,1
Japow Bari,30,2,2,15,13,6,5,21,8,28,6,30,2,2,0,7,27,34,0,32,2,31,3,1,33,34,0
Dhali Kohiar Bari,55,28,2,77,4,4,0,39,46,80,5,61,14,10,0,77,8,85,0,58,27,71,14,11,74,83,2
Babu Bil,3,1,0,1,2,1,0,1,3,2,2,3,1,0,0,2,2,4,0,4,0,3,1,1,3,4,0
Begun Bari Bagicha,101,33,4,135,3,0,0,24,114,138,0,111,12,15,0,138,0,138,0,92,46,119,19,18,120,137,1
Bhimajuli,169,55,7,228,3,0,3,63,165,227,4,189,25,17,0,229,2,231,0,161,70,205,26,39,192,229,2
Kamar Jan,83,32,6,116,4,1,0,8,113,121,0,89,16,16,0,120,1,121,0,79,42,107,14,18,103,121,0
Bhimajuli,3,0,0,1,1,1,0,1,2,3,0,3,0,0,0,2,1,3,0,2,1,3,0,0,3,3,0
