village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
No.2 Angra Bari (Asra),222,131,14,179,120,68,31,228,108,312,55,245,45,77,0,271,96,367,0,256,111,332,35,0,367,358,9
Bagar Pathar,145,80,21,111,86,49,19,174,53,203,43,161,35,50,0,141,105,246,0,182,64,210,36,26,220,239,7
Balijan,118,154,4,140,95,41,19,163,94,210,66,137,47,92,0,242,34,276,0,148,128,262,14,0,276,258,18
Tinikhania,196,123,8,140,123,64,24,191,112,264,63,218,46,63,0,236,91,327,0,235,92,302,25,0,327,321,6
Baranga Bari,106,50,7,63,70,30,16,112,35,144,19,114,20,29,0,107,56,163,0,124,39,144,19,0,163,159,4
Goroi Mari,75,31,2,44,46,18,13,72,23,97,11,82,11,15,0,75,33,108,0,80,28,97,11,0,108,105,3
Chandamari Gaon,133,167,3,202,77,24,18,240,45,282,21,189,101,13,0,278,25,303,0,265,38,294,9,0,303,289,14
Kari Bil Chapari,65,224,2,80,87,124,18,108,165,281,10,102,103,86,0,221,70,291,0,204,87,273,18,157,134,126,165
Pachim Tokowbari,16,53,0,38,23,8,9,57,3,56,13,33,33,3,0,52,17,69,0,61,8,58,11,9,60,54,15
Tokowbari,31,150,0,96,85,0,17,162,2,181,0,89,92,0,0,140,41,181,0,169,12,181,0,0,181,164,17
Kari Bil Bongali,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
Tara Juli,7,43,0,29,21,0,4,46,0,50,0,26,24,0,0,41,9,50,0,47,3,50,0,0,50,46,4
Amjarani,12,12,3,26,1,0,0,1,26,27,0,14,3,10,0,26,1,27,0,17,10,26,1,4,23,25,2
Hantapara,5,20,1,9,14,3,1,7,18,26,0,14,8,4,0,24,2,24,2,5,21,26,0,8,18,20,6
Borbali,109,153,6,62,114,92,12,99,157,243,25,126,31,111,0,146,122,258,10,146,122,250,18,21,247,144,124
Affara Khat,27,3,2,12,13,7,3,20,9,28,4,27,0,5,0,14,18,32,0,25,7,29,3,3,29,30,2
Than Bholaguri,14,33,0,6,13,28,2,20,25,47,0,15,11,21,0,43,4,46,1,14,33,46,1,1,46,9,38
Am-Tola Bori,40,70,2,20,43,49,4,46,62,106,6,48,22,42,0,82,30,99,13,53,59,104,8,2,110,55,57
Milan Pur,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
Purani Geraj,78,27,5,101,6,3,1,4,105,110,0,82,7,21,0,87,23,110,0,78,32,98,12,13,97,108,2
Gadharia Basti,196,55,4,186,40,29,18,140,97,238,17,211,23,21,0,180,75,255,0,203,52,220,35,29,226,251,4
Santipur,115,32,14,84,52,25,15,111,35,142,19,124,9,28,0,58,103,161,0,127,34,136,25,17,144,157,4
Purani Geraj Kochari,110,26,9,57,58,30,5,101,39,133,12,114,9,22,0,34,111,145,0,119,26,125,20,12,133,143,2
Chengeli Jan,230,93,24,139,144,64,32,240,75,293,54,247,32,68,0,166,181,347,0,274,73,304,43,16,331,343,4
Dighali Pathar,101,31,4,57,58,21,5,99,32,126,10,111,10,15,0,35,101,136,0,116,20,112,24,14,122,133,3
Hatimara,154,85,19,107,104,47,33,168,57,221,37,168,35,55,0,152,106,258,0,193,65,233,25,17,241,253,5
Gadharia Pathar,3,5,0,2,4,2,0,7,1,7,1,5,1,2,0,3,5,8,0,6,2,8,0,0,8,8,0
