village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Nagoi,0,12,19,0,0,31,0,30,1,9,22,1,8,22,0,10,21,0,,31,0,15,16,31,0,31,0,31,0
Kasaipali,0,5,20,0,7,17,0,21,4,15,10,0,6,18,0,5,18,0,,25,0,6,19,25,0,25,0,25,0
Gorpar,0,8,20,0,15,13,0,26,2,15,13,0,7,20,0,1,26,0,,28,0,21,7,28,0,28,0,28,0
Deradih,0,13,32,0,10,35,0,44,1,9,36,3,10,31,0,1,43,0,,45,0,19,26,45,0,45,0,45,0
Tendumudi,0,5,17,0,6,16,0,20,2,3,19,1,6,15,0,2,20,0,,22,0,15,7,22,0,22,0,22,0
Chhotejam Pali,0,7,23,0,14,16,0,30,0,0,30,0,6,23,0,0,28,0,,30,0,9,21,30,0,30,0,30,0
Kurru,0,12,10,0,0,22,2,19,1,4,18,2,8,12,1,3,17,0,,22,0,5,17,22,0,22,0,22,0
Mingaon,0,11,41,0,0,52,2,46,4,7,45,4,17,31,0,0,50,0,,52,0,18,34,52,0,52,0,52,0
Pandripani,0,16,32,0,29,19,0,45,3,12,36,5,18,25,0,3,45,0,,48,0,31,17,48,0,48,0,48,0
Kiritmal,0,10,43,0,0,53,2,44,7,4,49,5,20,28,0,0,53,0,,53,0,33,20,53,0,53,0,53,0
Bade Dumarpali,0,12,41,0,33,20,0,51,2,31,22,3,7,43,0,1,52,0,,53,0,17,36,53,0,53,0,53,0
Karumauha,0,8,17,0,16,9,2,23,0,0,26,0,9,13,0,2,20,0,,28,0,6,22,28,0,27,0,28,0
Pamgarh,0,11,42,0,27,26,5,45,3,9,44,2,22,29,0,2,51,0,,53,0,31,22,53,0,53,0,53,0
Lodhajhar,0,13,40,0,0,53,7,38,8,3,50,2,26,25,0,0,53,1,,53,0,18,35,53,0,53,0,53,0
Karpipali,0,4,17,0,20,1,1,20,0,2,19,0,6,15,0,0,21,0,,21,0,9,12,21,0,21,0,21,0
Singhanpur,0,5,20,0,12,13,2,21,2,9,16,1,11,13,0,1,24,0,,25,0,20,5,25,0,25,0,25,0
Kalmipat,0,7,13,0,7,13,0,19,1,4,16,1,8,11,0,0,20,0,,20,0,2,18,18,2,20,0,20,0
Paraskol,0,12,19,0,10,22,3,28,1,13,19,1,12,18,0,2,28,0,,32,0,10,22,27,5,32,0,32,0
Naharpali,0,12,18,1,11,18,2,27,1,20,10,0,11,19,0,1,29,0,,30,0,17,13,30,0,30,0,30,0
Telikot,0,14,39,0,12,41,2,48,3,36,17,5,23,24,0,3,48,0,,53,0,34,19,52,1,53,0,53,0
Halahuli,0,3,26,0,4,25,5,23,1,8,21,5,7,17,0,2,27,0,,29,0,5,24,29,0,29,0,29,0
Kalmi,0,4,6,0,4,6,0,10,0,10,0,0,4,6,0,0,10,0,,10,0,1,9,10,0,10,0,10,0
Bhagodih,0,3,8,0,6,5,1,9,1,2,9,1,3,7,0,0,11,0,,11,0,1,10,11,0,11,0,11,0
Bhainapara,0,11,12,0,8,15,3,20,0,18,5,3,10,10,0,0,23,0,,23,0,5,18,19,4,23,0,23,0
Bhaluchuwa,0,3,18,0,7,14,1,17,3,14,7,1,8,12,0,0,21,0,,21,0,8,13,21,0,21,0,21,0
Ranisagar,0,16,16,1,12,19,1,27,4,14,18,5,5,22,0,1,31,0,,31,1,5,27,32,0,32,0,32,0
Anjoripali,0,4,16,0,6,14,1,18,1,19,1,3,7,10,0,0,20,0,,20,0,17,3,20,0,20,0,20,0
Rajghata,0,15,15,0,8,22,0,28,2,18,12,4,12,14,0,8,22,0,,30,0,6,24,30,0,30,0,30,0
Dumar Bhantha,0,2,10,0,8,4,0,11,1,1,11,1,4,7,0,0,12,0,,12,0,1,11,12,0,12,0,12,0
Bansmuda,0,6,16,0,6,16,0,22,1,16,6,1,8,14,0,0,22,0,,22,0,17,5,23,0,22,0,22,0
Kanmura,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Sajapali,0,0,2,0,1,1,1,1,0,1,1,0,1,1,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Nandgaon,0,10,42,4,29,19,5,45,2,32,20,1,22,29,0,2,49,0,,52,0,27,25,52,0,52,0,52,0
Kafarmar,0,2,8,0,0,10,2,8,0,6,4,0,4,6,0,0,10,0,,10,0,9,1,10,0,10,0,10,0
