village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Gyamdong,0,101,0,0,101,0,0,102,0,102,0,0,86,15,0,101,0,0,,102,0,102,0,102,0,0,0,102,0
Gongkhar,0,100,0,0,100,0,0,100,0,100,0,0,82,18,0,100,0,0,,100,0,100,0,100,0,0,0,100,0
Gomkeleng,0,42,0,0,42,0,0,42,0,42,0,0,34,8,0,42,0,0,,42,0,42,0,42,0,0,0,42,0
Mirba,0,35,0,0,35,0,0,35,0,35,0,0,29,6,0,35,0,0,,35,0,35,0,35,0,0,0,35,0
Sherjong,0,39,0,0,39,0,0,39,0,38,0,0,32,7,0,39,0,0,,39,0,39,0,39,0,1,0,39,0
Mukto,0,79,0,0,79,0,0,79,0,79,0,0,68,10,0,79,0,0,,79,0,79,0,79,0,0,0,79,0
